time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,surface_area_km2,lwe_thickness_km3,uncertainty_km3,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_km3,SWE_km3,Qs_acc_km3,SWE_mean_km3,Qs_acc_mean_km3,TotalSoilMoisture_mean_km3,SWE_anomaly_km3,Qs_acc_anomaly_km3,TotalSoilMoisture_anomaly_km3,GWS_anomaly_km3
2002-04-17 12:00:00,23.25,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,2840.055230014247,-0.3595800650689854,0.6500266568959023,1986.57899,0.0,0.0614546365,1.40780824,0.0,4.3551774e-05,0.0,9.286692258092224e-05,1.5775629376734692,0.0,-4.931514858092225e-05,-0.1697546976734691,-0.18977605224693536
2002-04-17 12:00:00,25.75,88.25,-4.458992152975471,15.343889211712876,0.935049981980547,2784.128447243403,-0.1160809094733453,0.4271935844568097,569.5833,0.0,0.009523508,0.3968645,0.0,6.635627e-06,0.0,4.026323221264827e-05,0.4072909970612244,0.0,-3.362760521264827e-05,-0.0104264970612244,-0.10562078480690826
2002-04-17 12:00:00,26.75,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,2760.267502032804,-0.1144814759895217,0.4235323874588279,2078.99441,0.0,0.0239432664,1.43462085,0.0,1.65235065e-05,4.995467224489796e-09,0.0001642054538603,1.561197426734694,-4.995467224489796e-09,-0.0001476819473603,-0.126576576734694,0.012242787687999843
2002-04-17 12:00:00,22.75,87.25,-12.003431275606015,22.88781746306537,0.9523005579861872,2850.5950685928287,-0.3258479391358451,0.6524389959106699,1900.72943,0.0,0.055677621,1.35202767,0.0,3.9602988e-05,0.0,8.873692648025676e-05,1.5033689976734694,0.0,-4.913393848025676e-05,-0.1513413276734694,-0.17445747752389545
2002-04-17 12:00:00,22.25,87.75,-14.297243930244198,18.358782858696863,1.50542489463114,2860.91782332041,-0.6157675574358035,0.5252296909491511,2137.01002,0.0,0.1070870539999999,1.52593417,0.0,7.649541699999999e-05,0.0,0.0002468031581947,1.7638565516734694,0.0,-0.0001703077411947,-0.2379223816734694,-0.37767486802113936
2002-04-17 12:00:00,22.25,87.25,-14.297243930244198,18.358782858696863,1.50542489463114,2860.91782332041,-0.6157675574358035,0.5252296909491511,1838.80317,0.0,0.048710645,1.31281076,0.0,3.4776889000000006e-05,0.0,9.267236263823525e-05,1.4665632613469388,0.0,-5.789547363823523e-05,-0.1537525013469387,-0.4619571606152265
2002-04-17 12:00:00,23.25,86.75,-12.003431275606015,22.88781746306537,0.9672265741072044,2840.055230014247,-0.3297314831961747,0.6500266568959023,1946.20526,0.0,0.0322853223,1.37915081,0.0,2.28793888e-05,0.0,5.100788100867431e-05,1.4743525336734695,0.0,-2.8128492208674307e-05,-0.0952017236734694,-0.2345016310304966
2002-04-17 12:00:00,22.75,86.75,-12.003431275606015,22.88781746306537,1.0119802160227347,2850.5950685928287,-0.3462684811763372,0.6524389959106699,1822.12428,0.0,0.0410355238999999,1.29612642,0.0,2.91896045e-05,0.0,6.634269810321152e-05,1.4155775148979592,0.0,-3.715309360321152e-05,-0.1194510948979592,-0.22678023318477478
2002-04-17 12:00:00,21.75,88.25,-14.297243930244198,18.358782858696863,0.0815523886479138,2871.0227080792515,-0.033475389610453,0.5270848248001483,2035.36633,0.0,0.156474793,1.4579449000000002,0.0,0.000112094965,0.0,0.000382553527543,1.572105167510204,0.0,-0.000270458562543,-0.1141602675102038,0.0809553364622938
2002-04-17 12:00:00,22.25,88.25,-14.297243930244198,18.358782858696863,1.3317331549608438,2860.91782332041,-0.5447220083253913,0.5252296909491511,2584.63867,0.0,0.154794678,1.84529251,0.0,0.000110527648,0.0,0.0003657845638395,2.0146082764081634,0.0,-0.0002552569158395,-0.1693157664081634,-0.37515098500138844
2002-04-17 12:00:00,23.25,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,2840.055230014247,-0.3891468682413784,0.6500266568959023,1625.6713,0.0,0.097715198,1.1524866,0.0,6.9289349e-05,0.0,0.0001272693966543,1.2808219349387755,0.0,-5.798004765433382e-05,-0.1283353349387754,-0.26075355325494864
2002-04-17 12:00:00,25.25,88.75,-12.003431275606015,22.88781746306537,1.0277413318537854,2795.741336864437,-0.3448944618132324,0.639884173920996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3448944618132324
2002-04-17 12:00:00,23.75,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,2829.2991102341784,-0.3876730552385158,0.6475648158345316,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777,0.0,0.0003026919211683,1.896217275387755,0.0,-0.0001346661441683,-0.1035503753877551,-0.28398801370659243
2002-04-17 12:00:00,22.75,88.25,-12.003431275606015,22.88781746306537,0.8263106409296362,2850.5950685928287,-0.2827380674881918,0.6524389959106699,2097.19092,0.0,0.0942981859999999,1.49175377,0.0,6.70534275e-05,0.0,0.000162144851151,1.7118176679591837,0.0,-9.50914236510036e-05,-0.2200638979591835,-0.06257907810535732
2002-04-17 12:00:00,24.25,88.25,-12.003431275606015,22.88781746306537,1.0904283439857283,2818.327528372789,-0.3688875557692058,0.645053660205286,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777,0.0,0.0003026919211683,1.896217275387755,0.0,-0.0001346661441683,-0.1035503753877551,-0.26520251423728236
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,2860.91782332041,-0.5447220083253913,0.5252296909491511,1295.75312,0.0,0.091657822,0.9250907,0.0,6.5436702e-05,0.0,0.0002267041215235,1.0260939016326531,0.0,-0.0001612674195235,-0.101003201632653,-0.4435575392732148
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,2850.5950685928287,-0.2156754024242991,0.330230482572307,2097.19092,0.0,0.0942981859999999,1.49175377,0.0,6.70534275e-05,0.0,0.000162144851151,1.7118176679591837,0.0,-9.50914236510036e-05,-0.2200638979591835,0.004483586958535374
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,2871.0227080792515,-0.1776105086119851,0.3113723883587997,2039.47256,0.0,0.180351455,1.46086091,0.0,0.000129188614,0.0,0.0003355653614339,1.550367882081633,0.0,-0.0002063767474339,-0.0895069720816326,-0.08789715978291861
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,2840.055230014247,-0.2968450911323436,0.3290094827823377,1625.6713,0.0,0.097715198,1.1524866,0.0,6.9289349e-05,0.0,0.0001272693966543,1.2808219349387755,0.0,-5.798004765433382e-05,-0.1283353349387754,-0.16845177614591383
2002-05-10 12:00:00,23.75,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,2829.2991102341784,-0.2957208519546679,0.3277634276464425,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777,0.0,0.0003026919211683,1.896217275387755,0.0,-0.0001346661441683,-0.1035503753877551,-0.1920358104227445
2002-05-10 12:00:00,22.25,87.75,-14.106660701179257,10.845347460421571,1.50542489463114,2860.91782332041,-0.6075593342270426,0.3102764784962282,2137.01002,0.0,0.1070870539999999,1.52593417,0.0,7.649541699999999e-05,0.0,0.0002468031581947,1.7638565516734694,0.0,-0.0001703077411947,-0.2379223816734694,-0.36946664481237845
2002-05-10 12:00:00,25.75,88.25,-2.7303538486408163,8.125737319906584,0.935049981980547,2784.128447243403,-0.0710792813848708,0.2262309642717929,569.5833,0.0,0.009523508,0.3968645,0.0,6.635627e-06,0.0,4.026323221264827e-05,0.4072909970612244,0.0,-3.362760521264827e-05,-0.0104264970612244,-0.06061915671843375
2002-05-10 12:00:00,26.75,88.75,2.24766164700992,8.826346126061853,1.2500309329684212,2760.267502032804,0.0775537616245435,0.2436307637346166,1651.1063,0.0,0.0172230247,1.1398102799999998,0.0,1.18912874e-05,0.0,0.0001204712806293,1.1643101081632652,0.0,-0.0001085799932293,-0.0244998281632653,0.10216216978103809
2002-05-10 12:00:00,25.25,88.25,-9.15633644184424,11.58461565484018,1.0277413318537854,2795.741336864437,-0.2630889165590961,0.3238758885792356,1662.68268,0.0,0.023133307,1.16168295,0.0,1.61639436e-05,0.0,9.742417606640829e-05,1.1649847815918366,0.0,-8.126023246640828e-05,-0.0033018315918365,-0.2597058247347932
2002-05-10 12:00:00,24.25,87.75,-9.15633644184424,11.58461565484018,0.955445765724529,2818.327528372789,-0.2465580830764852,0.3264924120565444,1953.10294,0.0,0.055250121,1.37883166,0.0,3.90080185e-05,0.0,9.002661874776949e-05,1.521132200367347,0.0,-5.101860024776949e-05,-0.1423005403673471,-0.10420652410889031
2002-05-10 12:00:00,23.25,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,2840.055230014247,-0.2742912403924809,0.3290094827823377,1932.38083,0.0,0.0625055645,1.36940574,0.0,4.42949105e-05,0.0,8.965226915805922e-05,1.5652981188571429,0.0,-4.535735865805922e-05,-0.1958923788571429,-0.07835350417667991
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421571,0.0815523886479138,2871.0227080792515,-0.0330291604017122,0.3113723883587997,2035.36633,0.0,0.156474793,1.4579449000000002,0.0,0.000112094965,0.0,0.000382553527543,1.572105167510204,0.0,-0.000270458562543,-0.1141602675102038,0.0814015656710346
2002-05-10 12:00:00,23.25,86.25,-9.15633644184424,11.58461565484018,0.9672265741072044,2840.055230014247,-0.2515224460649115,0.3290094827823377,1302.16327,0.0,0.0120599594,0.92310198,0.0,8.5495936e-06,0.0,3.3578047656513124e-05,1.0185960904489797,0.0,-2.5028454056513124e-05,-0.0954941104489797,-0.15600330716187527
2002-05-10 12:00:00,22.75,87.75,-9.15633644184424,11.58461565484018,0.9523005579861872,2850.5950685928287,-0.24856004013392,0.330230482572307,1837.68939,0.0,0.0512166945,1.30719419,0.0,3.6429886e-05,0.0,9.155261463397144e-05,1.5418546993469389,0.0,-5.512272863397144e-05,-0.2346605093469389,-0.013844408058347107
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421571,1.3317331549608438,2860.91782332041,-0.5374608270938265,0.3102764784962282,2584.63867,0.0,0.154794678,1.84529251,0.0,0.000110527648,0.0,0.0003657845638395,2.0146082764081634,0.0,-0.0002552569158395,-0.1693157664081634,-0.3678898037698236
2002-05-10 12:00:00,25.25,88.75,-9.15633644184424,11.58461565484018,1.0277413318537854,2795.741336864437,-0.2630889165590961,0.3238758885792356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2630889165590961
2002-05-10 12:00:00,23.75,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,2829.2991102341784,-0.2732524192438266,0.3277634276464425,1953.10294,0.0,0.055250121,1.37883166,0.0,3.90080185e-05,0.0,9.002661874776949e-05,1.521132200367347,0.0,-5.101860024776949e-05,-0.1423005403673471,-0.1309008602762317
2002-05-10 12:00:00,22.75,87.25,-9.15633644184424,11.58461565484018,0.9523005579861872,2850.5950685928287,-0.24856004013392,0.330230482572307,1900.72943,0.0,0.055677621,1.35202767,0.0,3.9602988e-05,0.0,8.873692648025676e-05,1.5033689976734694,0.0,-4.913393848025676e-05,-0.1513413276734694,-0.09716957852197036
2002-05-10 12:00:00,26.75,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,2760.267502032804,-0.0700999077465278,0.2242920865419327,2078.99441,0.0,0.0239432664,1.43462085,0.0,1.65235065e-05,4.995467224489796e-09,0.0001642054538603,1.561197426734694,-4.995467224489796e-09,-0.0001476819473603,-0.126576576734694,0.05662435593099374
2002-05-10 12:00:00,22.25,87.25,-14.106660701179257,10.845347460421571,1.50542489463114,2860.91782332041,-0.6075593342270426,0.3102764784962282,1838.80317,0.0,0.048710645,1.31281076,0.0,3.4776889000000006e-05,0.0,9.267236263823525e-05,1.4665632613469388,0.0,-5.789547363823523e-05,-0.1537525013469387,-0.4537489374064656
2002-05-10 12:00:00,26.25,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,2772.3035354619205,0.0798193028879195,0.244693105704919,2547.1422300000004,0.0,0.042669355,1.76534944,0.0,2.95751364e-05,0.0,0.0002418245938689,1.6255132338367346,0.0,-0.0002122494574689,0.1398362061632654,-0.059804653817877
2002-05-10 12:00:00,26.75,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,2760.267502032804,0.0794727651493353,0.2436307637346166,1249.61464,0.0,0.018496572,0.8632639,0.0,1.2777878e-05,2.2739438367346937e-10,0.0001237506077425,0.8320681156734694,-2.2739438367346937e-10,-0.0001109727297425,0.0311957843265305,0.04838795377994168
2002-05-10 12:00:00,22.75,86.75,-9.15633644184424,11.58461565484018,1.0119802160227347,2850.5950685928287,-0.2641370321584884,0.330230482572307,1822.12428,0.0,0.0410355238999999,1.29612642,0.0,2.91896045e-05,0.0,6.634269810321152e-05,1.4155775148979592,0.0,-3.715309360321152e-05,-0.1194510948979592,-0.14464878416692598
2002-05-10 12:00:00,23.25,86.75,-9.15633644184424,11.58461565484018,0.9672265741072044,2840.055230014247,-0.2515224460649115,0.3290094827823377,1946.20526,0.0,0.0322853223,1.37915081,0.0,2.28793888e-05,0.0,5.100788100867431e-05,1.4743525336734695,0.0,-2.8128492208674307e-05,-0.0952017236734694,-0.1562925938992334
2002-05-10 12:00:00,22.25,88.75,-14.106660701179257,10.845347460421571,1.3317331549608438,2860.91782332041,-0.5374608270938265,0.3102764784962282,1295.75312,0.0,0.091657822,0.9250907,0.0,6.5436702e-05,0.0,0.0002267041215235,1.0260939016326531,0.0,-0.0001612674195235,-0.101003201632653,-0.43629635804164996
2002-05-10 12:00:00,26.25,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,2772.3035354619205,-0.0704055755241594,0.2252701030021189,552.68567,0.0,0.00974625,0.38264006,0.0,6.7476067e-06,0.0,5.752476787231552e-05,0.413945775755102,0.0,-5.077716117231552e-05,-0.031305715755102,-0.03904908260788508
2002-05-10 12:00:00,24.25,88.25,-9.15633644184424,11.58461565484018,1.0904283439857283,2818.327528372789,-0.2813910866217627,0.3264924120565444,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777,0.0,0.0003026919211683,1.896217275387755,0.0,-0.0001346661441683,-0.1035503753877551,-0.1777060450898393
2002-05-10 12:00:00,23.75,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,2829.2991102341784,-0.2732524192438266,0.3277634276464425,1381.46334,0.0,0.025823791,0.9756260799999998,0.0,1.82406527e-05,0.0,5.538071546016282e-05,1.079429154489796,0.0,-3.714006276016282e-05,-0.1038030744897962,-0.16941220469127022
2002-05-10 12:00:00,22.75,88.75,-9.15633644184424,11.58461565484018,0.8263106409296362,2850.5950685928287,-0.2156754024242991,0.330230482572307,1287.2955,0.0,0.106518065,0.91569937,0.0,7.576526700000001e-05,0.0,0.0001901989886751,1.0147766281632653,0.0,-0.0001144337216751,-0.0990772581632652,-0.11648371053935881
2002-05-10 12:00:00,23.25,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,2840.055230014247,-0.2742912403924809,0.3290094827823377,1986.57899,0.0,0.0614546365,1.40780824,0.0,4.3551774e-05,0.0,9.286692258092224e-05,1.5775629376734692,0.0,-4.931514858092225e-05,-0.1697546976734691,-0.10448722757043086
2002-08-16 12:00:00,23.25,86.75,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.2414924153165924,2565.35134,0.0,0.156955204,1.81798525,0.0,0.000111235001,0.0,5.100788100867431e-05,1.4743525336734695,0.0,6.022711999132569e-05,0.3436327163265305,0.6169721940698992
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2829.2991102341784,1.1294765829217015,0.2405778129110926,3287.8818300000003,0.0,1.10398361,2.3210082400000003,0.0,0.0007791799649999,0.0,0.0003026919211683,1.896217275387755,0.0,0.0004764880438315,0.4247909646122452,0.7042091302656248
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2840.055230014247,1.1337705034091974,0.2414924153165924,2291.19726,0.0,0.5163357399999999,1.6242962,0.0,0.000366158136,0.0,0.0001272693966543,1.2808219349387755,0.0,0.0002388887393456,0.3434742650612246,0.7900573496086272
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362,2850.5950685928287,0.8237508952794531,0.2423886271396899,3058.68933,0.0,0.639753235,2.1756787600000003,0.0,0.00045490061,0.0,0.000162144851151,1.7118176679591837,0.0,0.0002927557588489,0.4638610920408166,0.3595970474797876
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854,2795.741336864437,1.0048421290403025,0.2377243656759608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0048421290403025
2002-08-16 12:00:00,22.25,88.25,26.72826113567377,8.294761480402762,1.3317331549608438,2860.91782332041,1.0183411681233756,0.2373063095947585,3397.65647,0.0,1.48962122,2.42581673,0.0,0.0010637746939999,0.0,0.0003657845638395,2.0146082764081634,0.0,0.0006979901301603,0.4112084535918368,0.6064347244013786
2002-08-16 12:00:00,21.75,88.25,26.72826113567377,8.294761480402762,0.0815523886479138,2871.0227080792515,0.0625812191141183,0.238144485683374,2641.1844,0.0,1.6314630500000002,1.8918436,0.0,0.0011686397,0.0,0.000382553527543,1.572105167510204,0.0,0.0007860861724569,0.319738432489796,-0.2579432995481346
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347,2850.5950685928287,1.0088453030399838,0.2423886271396899,2556.67342,0.0,0.257061923,1.81865192,0.0,0.000182852705,0.0,6.634269810321152e-05,1.4155775148979592,0.0,0.0001165100068967,0.4030744051020407,0.6056543879310463
2002-08-16 12:00:00,22.25,87.75,26.72826113567377,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.2373063095947585,3150.16466,0.0,1.15049309,2.24924436,0.0,0.0008218582279999,0.0,0.0002468031581947,1.7638565516734694,0.0,0.0005750550698051,0.4853878083265306,0.6651957902798655
2002-08-16 12:00:00,22.25,87.25,26.72826113567377,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.2373063095947585,2662.61367,0.0,0.410189876,1.90096208,0.0,0.000292869945,0.0,9.267236263823525e-05,1.4665632613469388,0.0,0.0002001975823617,0.4343988186530612,0.7165596374407783
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861872,2850.5950685928287,0.9493505206875876,0.2423886271396899,2698.96829,0.0,0.373669709,1.91983318,0.0,0.000265790924,0.0,8.873692648025676e-05,1.5033689976734694,0.0,0.0001770539975197,0.4164641823265305,0.5327092843635375
2002-08-16 12:00:00,21.75,87.75,26.72826113567377,8.294761480402762,0.4385385837881416,2871.0227080792515,0.3365233030822188,0.238144485683374,2571.93835,0.0,1.53146606,1.84222528,0.0,0.00109695302,0.0,0.0003355653614339,1.550367882081633,0.0,0.000761387658566,0.2918573979183674,0.0439045175052854
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2840.055230014247,1.0476282983634362,0.2414924153165924,2799.13086,0.0,0.32024341,1.98370536,0.0,0.000226966122,0.0,9.286692258092224e-05,1.5775629376734692,0.0,0.000134099199419,0.4061424223265308,0.6413517768374863
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2829.2991102341784,1.0436606236002484,0.2405778129110926,1912.36254,0.0,0.1452604559999999,1.35053695,0.0,0.00010261317,0.0,5.538071546016282e-05,1.079429154489796,0.0,4.723245453983718e-05,0.2711077955102039,0.7725055956355046
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,2772.3035354619205,1.6648232097013365,0.1865333331524979,2784.72589,0.0,0.431521959,1.92994412,0.0,0.0002990802159999,0.0,0.0002418245938689,1.6255132338367346,0.0,5.725562213093266e-05,0.3044308861632654,1.36033506791594
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.2414924153165924,1832.56813,0.0,0.089846581,1.29910963,0.0,6.36918e-05,0.0,3.3578047656513124e-05,1.0185960904489797,0.0,3.0113752343486875e-05,0.2805135395510203,0.6801214842130572
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212,2760.267502032804,1.6175699070371858,0.185723493463319,2044.6256,0.0,0.16667442,1.4114742,0.0,0.000115089935,0.0,0.0001204712806293,1.1643101081632652,0.0,-5.381345629386177e-06,0.2471640918367348,1.3704111965460803
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529,2818.327528372789,0.9417042434587702,0.2396448895737047,2743.8958,0.0,0.240144711,1.93714262,0.0,0.00016954912,0.0,9.002661874776949e-05,1.521132200367347,0.0,7.952250125223051e-05,0.4160104196326528,0.5256143013248653
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2829.2991102341784,1.0436606236002484,0.2405778129110926,2743.8958,0.0,0.240144711,1.93714262,0.0,0.00016954912,0.0,9.002661874776949e-05,1.521132200367347,0.0,7.952250125223051e-05,0.4160104196326528,0.6275706814663433
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2840.055230014247,1.0476282983634362,0.2414924153165924,2844.0606,0.0,0.32159825,2.01551591,0.0,0.000227922259,0.0,8.965226915805922e-05,1.5652981188571429,0.0,0.0001382699898419,0.4502177911428571,0.5972722372307372
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,2760.267502032804,1.6575953331181192,0.185723493463319,1439.5376,0.0,0.17519729,0.99446724,0.0,0.00012103051,2.2739438367346937e-10,0.0001237506077425,0.8320681156734694,-2.2739438367346937e-10,-2.720097742523928e-06,0.1623991243265306,1.4951989291167256
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861872,2850.5950685928287,0.9493505206875876,0.2423886271396899,2841.46411,0.0,0.385480754,2.02121765,0.0,0.000274205685,0.0,9.155261463397144e-05,1.5418546993469389,0.0,0.000182653070366,0.4793629506530612,0.4698049169641604
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283,2818.327528372789,1.074745459717848,0.2396448895737047,3287.8818300000003,0.0,1.10398361,2.3210082400000003,0.0,0.0007791799649999,0.0,0.0003026919211683,1.896217275387755,0.0,0.0004764880438315,0.4247909646122452,0.6494780070617714
2002-08-16 12:00:00,22.25,88.75,26.72826113567377,8.294761480402762,1.3317331549608438,2860.91782332041,1.0183411681233756,0.2373063095947585,1760.12306,0.0,0.8852051000000001,1.25663034,0.0,0.00063201538,0.0,0.0002267041215235,1.0260939016326531,0.0,0.0004053112584764,0.2305364383673469,0.7873994184975524
