time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,surface_area_km2,lwe_thickness_km3,uncertainty_km3,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_km3,SWE_km3,Qs_acc_km3
2008-10-16 12:00:00,22.75,87.75,18.218249010539274,3.875308578426469,0.9523005579861872,2850.5950685928287,0.494556827830729,0.1104693552293798,2413.74877,0.0,8.716666600000001e-05,1.71696437,0.0,6.204291840000001e-08
2008-10-16 12:00:00,23.25,87.25,18.218249010539274,3.875308578426469,1.0547837018250346,2840.055230014247,0.545753877723764,0.1100609039607917,2366.63627,0.0,2.5e-07,1.67719346,0.0,1.77168586e-10
2008-10-16 12:00:00,24.25,88.25,18.218249010539274,3.875308578426469,1.0904283439857283,2818.327528372789,0.5598803536743947,0.1092188884751853,2949.17624,0.0,4.562500067e-05,2.08188846,0.0,3.2188979e-08
2008-11-16 00:00:00,23.25,86.75,-0.7235030487519221,4.2364837382783,0.9672265741072044,2840.055230014247,-0.0198744615505687,0.1203184779776759,1881.33392,0.0,0.0,1.33320914,0.0,0.0
2008-11-16 00:00:00,22.75,88.75,-0.7235030487519221,4.2364837382783,0.8263106409296362,2850.5950685928287,-0.0170419481837376,0.1207649965250983,1424.35424,0.0,5.0322582e-05,1.0131983,0.0,3.5782789e-08
2008-11-16 00:00:00,22.25,87.75,4.556637667274723,3.816458562448517,1.50542489463114,2860.91782332041,0.1962496870157135,0.1091857432327275,2445.07493,0.0,3.8709678e-06,1.7458642599999998,0.0,2.76422754e-09
2008-11-16 00:00:00,24.25,87.75,-0.7235030487519221,4.2364837382783,0.955445765724529,2818.327528372789,-0.0194821942087065,0.1193979874309339,2115.37458,0.0,5.68548387e-06,1.49341987,0.0,4.016175515e-09
2008-11-16 00:00:00,26.25,88.25,3.950128260287273,3.0241715664647355,0.930137897705321,2772.3035354619205,0.1018589783511823,0.083839215255536,573.8333,0.0,7.2580644e-07,0.3972812,0.0,5.0249654e-10
2008-11-16 00:00:00,26.25,89.25,-8.218692291000679,3.3821937314494024,1.2809619118947355,2772.3035354619205,-0.2918634529314889,0.0937646763931432,2148.68885,0.0,3.95161291e-06,1.4891578,0.0,2.73852054e-09
2008-11-16 00:00:00,25.75,88.25,3.950128260287273,3.0241715664647355,0.935049981980547,2784.128447243403,0.1028336595489479,0.0841968208753911,548.8891,0.0,1.2096774e-07,0.38244557,0.0,8.428583e-11
2008-11-16 00:00:00,21.75,88.25,4.556637667274723,3.816458562448517,0.0815523886479138,2871.0227080792515,0.0106688549184655,0.1095713919723319,2166.5117,0.0,6.2499999e-06,1.55185338,0.0,4.4770152e-09
2008-11-16 00:00:00,22.25,87.25,4.556637667274723,3.816458562448517,1.50542489463114,2860.91782332041,0.1962496870157135,0.1091857432327275,1948.11829,0.0,1.2096774e-07,1.39084481,0.0,8.6338205e-11
2008-11-16 00:00:00,22.75,87.75,-0.7235030487519221,4.2364837382783,0.9523005579861872,2850.5950685928287,-0.0196403821525118,0.1207649965250983,2148.72088,0.0,1.7943548099999998e-05,1.52844079,0.0,1.27593564e-08
