time,lat,lon,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,surface_area_km2,TotalSoilMoisture_km3,SWE_km3,Qs_acc_km3
2000-01-01,22.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,22.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,22.0,87.0,925.74454,0.0,6.9112908e-05,1431.7322,0.6627091199999999,0.0,4.9475584e-08
2000-01-01,22.0,87.5,2121.57678,0.0,0.000264153229,2865.9906,1.52022059,0.0,1.8932544e-07
2000-01-01,22.0,88.0,2104.78141,0.0,0.00075270162,2148.8614,1.5076181499999999,0.0,5.3908703e-07
2000-01-01,22.0,88.5,2100.80813,0.0,0.00107274194,2148.8614,1.5047956500000002,0.0,7.6836691e-07
2000-01-01,22.0,89.0,674.68164,0.0,0.00059201615,715.8661,0.4829817,0.0,4.238043e-07
2000-01-01,22.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,22.5,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,22.5,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,22.5,87.0,1841.35817,0.0,0.00021721774199999998,2855.777,1.3146326799999999,0.0,1.55068121e-07
2000-01-01,22.5,87.5,1919.3917299999998,0.0,0.000234395162,2855.777,1.37034587,0.0,1.67334747e-07
2000-01-01,22.5,88.0,2380.3114,0.0,0.0006682258,2855.777,1.69965359,0.0,4.77359672e-07
2000-01-01,22.5,88.5,2684.53086,0.0,0.0012206855,2855.777,1.91666746,0.0,8.716745949999999e-07
2000-01-01,22.5,89.0,1353.20506,0.0,0.0009700806399999999,1427.8885,0.9661092200000001,0.0,6.926416199999999e-07
2000-01-01,22.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,23.0,86.0,458.3094,0.0,6.0725808e-05,710.6776,0.3257102,0.0,4.3156472e-08
2000-01-01,23.0,86.5,1294.73813,0.0,0.00013782258200000002,2133.3503,0.9207255799999999,0.0,9.8007937e-08
2000-01-01,23.0,87.0,1823.2815,0.0,0.000250927411,2845.3454,1.2969482700000001,0.0,1.7848229e-07
2000-01-01,23.0,87.5,1952.64179,0.0,0.000286330652,2845.3454,1.38894265,0.0,2.0366250199999998e-07
2000-01-01,23.0,88.0,2002.89028,0.0,0.00023999999999999998,2845.3454,1.4247113,0.0,1.7071446e-07
2000-01-01,23.0,88.5,2231.00993,0.0,0.00047407256800000003,2845.3454,1.58691695,0.0,3.3709248e-07
2000-01-01,23.0,89.0,1343.48925,0.0,0.0006177016,1422.6727,0.9556763,0.0,4.3942147999999997e-07
2000-01-01,23.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,23.5,86.0,869.9305400000001,0.0,8.3064515e-05,1418.6932,0.61708228,0.0,5.892153400000001e-08
2000-01-01,23.5,86.5,1304.9286000000002,0.0,0.00013544354999999998,2126.6953,0.9250631300000001,0.0,9.6020143e-08
2000-01-01,23.5,87.0,1889.55158,0.0,0.00020842742,2834.6974,1.33903764,0.0,1.4770946700000002e-07
2000-01-01,23.5,87.5,2051.0669900000003,0.0,0.00029060484399999996,2834.6974,1.45353874,0.0,2.05960647e-07
2000-01-01,23.5,88.0,2018.09008,0.0,0.00021395161500000002,2834.6974,1.43017156,0.0,1.51638278e-07
2000-01-01,23.5,88.5,1670.8010199999999,0.0,0.00034431451699999996,2126.6953,1.1845096,0.0,2.44185097e-07
2000-01-01,23.5,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,23.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.0,87.5,1379.80305,0.0,9.713709700000001e-05,2118.56072,0.97446861,0.0,6.861967700000001e-08
2000-01-01,24.0,88.0,1942.87907,0.0,0.000103306452,2823.83336,1.37163163,0.0,7.294863299999999e-08
2000-01-01,24.0,88.5,2507.87119,0.0,0.000368145148,2823.83336,1.77032813,0.0,2.59872807e-07
2000-01-01,24.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.625,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.625,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.625,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.625,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.625,88.0,1462.9696399999998,0.0,3.5887096e-05,2108.85332,1.02832477,0.0,2.52377133e-08
2000-01-01,24.625,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.625,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,24.625,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.25,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.25,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.25,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.25,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.25,88.0,2081.52415,0.0,3.28225806e-05,2795.73466,1.4548395299999999,0.0,2.29383128e-08
2000-01-01,25.25,88.5,1532.9524700000002,0.0,3.6895161999999995e-05,2096.08183,1.0710626099999998,0.0,2.5774306999999998e-08
2000-01-01,25.25,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.25,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.75,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.75,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.75,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.75,88.0,1044.8184500000002,0.0,1.54838705e-05,1392.0609,0.727229,0.0,1.0780907700000001e-08
2000-01-01,25.75,88.5,527.8718,0.0,1.516129e-05,696.7629,0.3678015,0.0,1.05638245e-08
2000-01-01,25.75,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,25.75,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.25,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.25,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.25,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.25,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.25,88.0,520.54175,0.0,5.16129e-06,693.8199,0.36116222,0.0,3.5810057e-09
2000-01-01,26.25,88.5,514.1334,0.0,2.375e-05,692.32855,0.35594925,0.0,1.6442804e-08
2000-01-01,26.25,89.0,979.40936,0.0,0.00025076613500000003,1384.6571,0.6780730500000001,0.0,1.7361256e-07
2000-01-01,26.25,89.5,2032.13125,0.0,0.0009417741899999999,2772.2969,1.40841248,0.0,6.5257009e-07
2000-01-01,26.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.75,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.75,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.75,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.75,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,26.75,88.5,1952.80322,0.00032388663,0.00041685483199999996,2760.2610000000004,1.34753617,2.2325712e-07,2.8751744e-07
2000-01-01,26.75,89.0,1439.37494,0.0,0.00039782258,2070.9546,0.99363827,0.0,2.7467697e-07
2000-01-01,26.75,89.5,1022.3028400000001,0.0,0.00056665323,1381.6482,0.70623143,0.0,3.9145771e-07
2000-02-01,22.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,22.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,22.0,87.0,891.2322999999999,0.0,0.0017250431,1431.7322,0.6380030000000001,0.0,1.23489986e-06
2000-02-01,22.0,87.5,2035.82003,0.0,0.00595284481,2865.9906,1.4587774100000002,0.0,4.26708465e-06
2000-02-01,22.0,88.0,2058.88152,0.0,0.0115113364,2148.8614,1.4747442,0.0,8.2455948e-06
2000-02-01,22.0,88.5,2038.0221000000001,0.0,0.0084072414,2148.8614,1.45982763,0.0,6.0231646e-06
2000-02-01,22.0,89.0,649.1537,0.0,0.0012774569,715.8661,0.46470714,0.0,9.1448806e-07
2000-02-01,22.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,22.5,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,22.5,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,22.5,87.0,1765.18444,0.0,0.00310668106,2855.777,1.26025204,0.0,2.2181214400000003e-06
2000-02-01,22.5,87.5,1823.3804100000002,0.0,0.0026021551,2855.777,1.30180337,0.0,1.85791481e-06
2000-02-01,22.5,88.0,2270.36064,0.0,0.00628206897,2855.777,1.62116843,0.0,4.48798947e-06
2000-02-01,22.5,88.5,2617.3729599999997,0.0,0.0052500863,2855.777,1.86871275,0.0,3.7494341e-06
2000-02-01,22.5,89.0,1304.56274,0.0,0.0018702155400000002,1427.8885,0.9313774699999999,0.0,1.33524865e-06
2000-02-01,22.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,23.0,86.0,438.72702,0.0,0.0008559052,710.6776,0.31179348,0.0,6.0827267e-07
2000-02-01,23.0,86.5,1241.2255,0.0,0.00152590516,2133.3503,0.8826704000000001,0.0,1.08515587e-06
2000-02-01,23.0,87.0,1745.73858,0.0,0.00205495688,2845.3454,1.2417842700000001,0.0,1.46181381e-06
2000-02-01,23.0,87.5,1847.2759999999998,0.0,0.0019724999199999997,2845.3454,1.31398955,0.0,1.40313626e-06
2000-02-01,23.0,88.0,1865.70036,0.0,0.00134711208,2845.3454,1.32712093,0.0,9.582551e-07
2000-02-01,23.0,88.5,2127.8586299999997,0.0,0.0021191810300000002,2845.3454,1.51354331,0.0,1.50678564e-06
2000-02-01,23.0,89.0,1297.71165,0.0,0.0023196121,1422.6727,0.92311448,0.0,1.6497974e-06
2000-02-01,23.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,23.5,86.0,835.39603,0.0,0.00117788796,1418.6932,0.59258533,0.0,8.3553084e-07
2000-02-01,23.5,86.5,1270.74068,0.0,0.00132314655,2126.6953,0.9008243600000001,0.0,9.380103e-07
2000-02-01,23.5,87.0,1848.3997399999998,0.0,0.0016535776,2834.6974,1.30986307,0.0,1.17177182e-06
2000-02-01,23.5,87.5,1974.25802,0.0,0.00222702582,2834.6974,1.3990925600000002,0.0,1.57813325e-06
2000-02-01,23.5,88.0,1913.3952,0.0,0.00188754303,2834.6974,1.355973,0.0,1.3374791600000001e-06
2000-02-01,23.5,88.5,1589.31408,0.0,0.00281818962,2126.6953,1.12674751,0.0,1.9983565500000004e-06
2000-02-01,23.5,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,23.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.0,87.5,1346.3024,0.0,0.00156978446,2118.56072,0.95081156,0.0,1.10873366e-06
2000-02-01,24.0,88.0,1846.80793,0.0,0.00278512927,2823.83336,1.3038045,0.0,1.9661212599999997e-06
2000-02-01,24.0,88.5,2380.67168,0.0,0.013007241460000001,2823.83336,1.6805291199999999,0.0,9.179643140000001e-06
2000-02-01,24.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.625,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.625,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.625,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.625,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.625,88.0,1407.77567,0.0,0.0029916811,2108.85332,0.9895208,0.0,2.1021323e-06
2000-02-01,24.625,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.625,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,24.625,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.25,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.25,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.25,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.25,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.25,88.0,2013.2549,0.0,0.0053147845,2795.73466,1.40712404,0.0,3.7145389599999996e-06
2000-02-01,25.25,88.5,1504.68673,0.0,0.0043772844,2096.08183,1.05131941,0.0,3.05851073e-06
2000-02-01,25.25,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.25,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.75,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.75,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.75,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.75,88.0,1003.8911800000001,0.0,0.0030033189,1392.0609,0.6987463300000001,0.0,2.0904207e-06
2000-02-01,25.75,88.5,511.7329,0.0,0.0015779742,696.7629,0.3565565,0.0,1.0994738e-06
2000-02-01,25.75,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,25.75,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.25,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.25,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.25,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.25,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.25,88.0,500.59464,0.0,0.0014496982,693.8199,0.3473225,0.0,1.0058294e-06
2000-02-01,26.25,88.5,491.676,0.0,0.0009438793,692.32855,0.34040135,0.0,6.5347456e-07
2000-02-01,26.25,89.0,942.40802,0.0,0.00036875000000000005,1384.6571,0.65245598,0.0,2.55296156e-07
2000-02-01,26.25,89.5,1943.4501300000002,0.0,0.00063918103,2772.2969,1.34697002,0.0,4.43103604e-07
2000-02-01,26.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.75,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.75,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.75,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.75,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,26.75,88.5,1871.96661,0.0,0.0012373276,2760.2610000000004,1.2917492799999999,0.0,8.5408535e-07
2000-02-01,26.75,89.0,1376.7076,0.0,0.00040047413599999995,2070.9546,0.9503705800000001,0.0,2.76474015e-07
2000-02-01,26.75,89.5,966.65924,0.0,0.00022767240999999999,1381.6482,0.66779152,0.0,1.5728159e-07
2000-03-01,22.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,22.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,22.0,87.0,841.03305,0.0,4.1209678e-05,1431.7322,0.60206706,0.0,2.9500611e-08
2000-03-01,22.0,87.5,1848.6281800000002,0.0,0.000142782261,2865.9906,1.32465557,0.0,1.0235584400000001e-07
2000-03-01,22.0,88.0,1925.7925,0.0,0.00067741935,2148.8614,1.3794198,0.0,4.8524162e-07
2000-03-01,22.0,88.5,1910.24076,0.0,0.00164903229,2148.8614,1.36830962,0.0,1.1813440400000001e-06
2000-03-01,22.0,89.0,618.8914,0.0,0.0014314516,715.8661,0.44304338,0.0,1.0247277e-06
2000-03-01,22.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,22.5,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,22.5,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,22.5,87.0,1663.0019200000002,0.0,0.000126814517,2855.777,1.18730127,0.0,9.0531081e-08
2000-03-01,22.5,87.5,1634.80422,0.0,7.1370968e-05,2855.777,1.16716731,0.0,5.0948076e-08
2000-03-01,22.5,88.0,2028.6288,0.0,0.000209879036,2855.777,1.44858348,0.0,1.49934364e-07
2000-03-01,22.5,88.5,2442.22299,0.0,0.0014633467100000001,2855.777,1.74364941,0.0,1.0448030139999999e-06
2000-03-01,22.5,89.0,1208.12775,0.0,0.0029548387000000002,1427.8885,0.8625274,0.0,2.1094198000000003e-06
2000-03-01,22.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,23.0,86.0,415.76627,0.0,2.7943548e-05,710.6776,0.29547578,0.0,1.9858854e-08
2000-03-01,23.0,86.5,1168.88584,0.0,7.9999997e-05,2133.3503,0.8312292799999998,0.0,5.6898141999999997e-08
2000-03-01,23.0,87.0,1630.95653,0.0,0.000129596773,2845.3454,1.16013604,0.0,9.2182809e-08
2000-03-01,23.0,87.5,1699.66235,0.0,0.000164032258,2845.3454,1.20898536,0.0,1.16661287e-07
2000-03-01,23.0,88.0,1668.93334,0.0,0.000103790324,2845.3454,1.1871519,0.0,7.3822181e-08
2000-03-01,23.0,88.5,1912.94452,0.0,0.00069459676,2845.3454,1.3606760500000001,0.0,4.93884666e-07
2000-03-01,23.0,89.0,1193.34995,0.0,0.0031870966,1422.6727,0.8488784,0.0,2.2672125e-06
2000-03-01,23.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,23.5,86.0,786.80963,0.0,2.56854835e-05,1418.6932,0.55812076,0.0,1.8219909999999998e-08
2000-03-01,23.5,86.5,1200.34415,0.0,4.8790322999999996e-05,2126.6953,0.85092097,0.0,3.458686e-08
2000-03-01,23.5,87.0,1751.62657,0.0,0.00012624999800000001,2834.6974,1.2412712799999999,0.0,8.9461267e-08
2000-03-01,23.5,87.5,1834.37996,0.0,0.000238225806,2834.6974,1.29995496,0.0,1.68816763e-07
2000-03-01,23.5,88.0,1728.20571,0.0,0.000157943545,2834.6974,1.22472806,0.0,1.11912408e-07
2000-03-01,23.5,88.5,1435.91156,0.0,0.00047955647,2126.6953,1.0179951200000001,0.0,3.4008628799999995e-07
2000-03-01,23.5,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,23.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.0,87.5,1253.5503899999999,0.0,0.00016439516100000002,2118.56072,0.8853111499999999,0.0,1.16097806e-07
2000-03-01,24.0,88.0,1678.73135,0.0,0.00039040320999999997,2823.83336,1.18514622,0.0,2.75542273e-07
2000-03-01,24.0,88.5,2208.68621,0.0,0.0039308469,2823.83336,1.5591149499999999,0.0,2.7739554600000003e-06
2000-03-01,24.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.625,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.625,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.625,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.625,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.625,88.0,1287.26433,0.0,0.00093314515,2108.85332,0.90481656,0.0,6.555193299999999e-07
2000-03-01,24.625,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.625,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,24.625,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.25,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.25,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.25,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.25,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.25,88.0,1835.83251,0.0,0.00191354839,2795.73466,1.28311577,0.0,1.33749152e-06
2000-03-01,25.25,88.5,1390.84842,0.0,0.0009433467599999999,2096.08183,0.9717786199999999,0.0,6.592399699999999e-07
2000-03-01,25.25,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.25,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.75,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.75,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.75,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.75,88.0,925.1312,0.0,0.0007206451500000001,1392.0609,0.64392692,0.0,5.0162154e-07
2000-03-01,25.75,88.5,475.39172,0.0,0.00027685484,696.7629,0.33123532,0.0,1.9290218e-07
2000-03-01,25.75,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,25.75,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.25,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.25,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.25,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.25,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.25,88.0,468.42508,0.0,0.00018907258,693.8199,0.3250026,0.0,1.3118232e-07
2000-03-01,26.25,88.5,459.69232,0.0,0.00012229838,692.32855,0.31825814,0.0,8.467066e-08
2000-03-01,26.25,89.0,882.6154,0.0,0.0003330242,1384.6571,0.6110598300000001,0.0,2.3056217e-07
2000-03-01,26.25,89.5,1821.12772,0.0,0.00138608869,2772.2969,1.26220444,0.0,9.607159099999999e-07
2000-03-01,26.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.75,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.75,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.75,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.75,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,26.75,88.5,1758.2202,0.0,0.00047375002,2760.2610000000004,1.2132484799999999,0.0,3.26875002e-07
2000-03-01,26.75,89.0,1290.61627,0.0,0.000393709675,2070.9546,0.8909295199999999,0.0,2.71843325e-07
2000-03-01,26.75,89.5,900.72461,0.0,0.0005577016000000001,1381.6482,0.62224225,0.0,3.8527369e-07
2000-04-01,22.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,22.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,22.0,87.0,815.0668000000001,0.0,0.018043708999999998,1431.7322,0.58347869,0.0,1.29168794e-05
2000-04-01,22.0,87.5,1735.3574800000001,0.0,0.07345679199999999,2865.9906,1.24349918,0.0,5.26503936e-05
2000-04-01,22.0,88.0,1856.7405999999999,0.0,0.1618925,2148.8614,1.3299687800000002,0.0,0.00011595652099999999
2000-04-01,22.0,88.5,1864.79855,0.0,0.146112376,2148.8614,1.33577441,0.0,0.000104664209
2000-04-01,22.0,89.0,622.10724,0.0,0.044452332,715.8661,0.44534546,0.0,3.1821917e-05
2000-04-01,22.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,22.5,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,22.5,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,22.5,87.0,1605.64636,0.0,0.036486541,2855.777,1.14635456,0.0,2.60499553e-05
2000-04-01,22.5,87.5,1512.41143,0.0,0.045862375000000004,2855.777,1.0797816500000001,0.0,3.2742962000000004e-05
2000-04-01,22.5,88.0,1862.3403099999998,0.0,0.119070833,2855.777,1.32985551,0.0,8.5053739e-05
2000-04-01,22.5,88.5,2354.37126,0.0,0.17370479100000003,2855.777,1.6809091299999999,0.0,0.00012402997100000002
2000-04-01,22.5,89.0,1167.50234,0.0,0.09086470699999999,1427.8885,0.8335248,0.0,6.4869594e-05
2000-04-01,22.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,23.0,86.0,395.94446,0.0,0.0027772083,710.6776,0.28138888,0.0,1.9737e-06
2000-04-01,23.0,86.5,1116.57465,0.0,0.009929166699999999,2133.3503,0.79403243,0.0,7.062039700000001e-06
2000-04-01,23.0,87.0,1552.58294,0.0,0.0268441665,2845.3454,1.1043881500000001,0.0,1.9096034900000002e-05
2000-04-01,23.0,87.5,1606.03962,0.0,0.045764334000000004,2845.3454,1.14239343,0.0,3.2554029900000004e-05
2000-04-01,23.0,88.0,1534.00302,0.0,0.053594249499999996,2845.3454,1.0911772599999998,0.0,3.8123403e-05
2000-04-01,23.0,88.5,1786.01276,0.0,0.090828124,2845.3454,1.27040073,0.0,6.45907725e-05
2000-04-01,23.0,89.0,1144.7192,0.0,0.087884542,1422.6727,0.81428473,0.0,6.2517672e-05
2000-04-01,23.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,23.5,86.0,743.52802,0.0,0.00207925,1418.6932,0.5274190999999999,0.0,1.4749089000000002e-06
2000-04-01,23.5,86.5,1149.48133,0.0,0.0057308749,2126.6953,0.8148644399999999,0.0,4.0629961e-06
2000-04-01,23.5,87.0,1687.07621,0.0,0.016112916799999998,2834.6974,1.19551479,0.0,1.1419433400000001e-05
2000-04-01,23.5,87.5,1721.7839199999999,0.0,0.0394787075,2834.6974,1.22015021,0.0,2.79790234e-05
2000-04-01,23.5,88.0,1586.17892,0.0,0.051757250000000005,2834.6974,1.12406747,0.0,3.6679209000000004e-05
2000-04-01,23.5,88.5,1344.83122,0.0,0.07407591799999999,2126.6953,0.9534198299999999,0.0,5.2526073999999994e-05
