time,lon,lat,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_kg/m2,surface_area_km2,TotalSoilMoisture_km3,SWE_km3,Qs_acc_km3,geometry
2000-01-01,85.875,23.375,0.0,4.7620968e-05,450.46936,709.3466,0.3195389,0.0,3.3779774e-08,POINT (85.875 23.375)
2000-01-01,86.125,23.125,0.0,6.0725808e-05,458.3094,710.6776,0.3257102,0.0,4.3156472e-08,POINT (86.125 23.125)
2000-01-01,86.125,23.375,0.0,3.5443547e-05,419.46118,709.3466,0.29754338,0.0,2.514176e-08,POINT (86.125 23.375)
2000-01-01,86.375,23.125,0.0,4.2741936e-05,421.69382,710.6776,0.29968834,0.0,3.0375737e-08,POINT (86.375 23.125)
2000-01-01,86.375,23.375,0.0,4.387097e-05,433.4435,709.3466,0.30746168,0.0,3.1119722e-08,POINT (86.375 23.375)
2000-01-01,86.625,22.875,0.0,4.592742e-05,443.41644,711.9951,0.31571034,0.0,3.27001e-08,POINT (86.625 22.875)
2000-01-01,86.625,23.125,0.0,4.9153226e-05,429.62787,710.6776,0.3053269,0.0,3.49321e-08,POINT (86.625 23.125)
2000-01-01,86.625,23.375,0.0,4.9717743e-05,437.4965,709.3466,0.31033665,0.0,3.526711e-08,POINT (86.625 23.375)
2000-01-01,86.625,23.625,0.0,4.1854837e-05,433.9886,708.0021,0.3072648,0.0,2.9633311e-08,POINT (86.625 23.625)
2000-01-01,86.875,22.125,0.0,3.1814518e-05,457.24097,715.8661,0.32732332,0.0,2.2774934e-08,POINT (86.875 22.125)
2000-01-01,86.875,22.375,0.0,4.7096775e-05,459.3538,714.5894,0.32824934,0.0,3.3654857e-08,POINT (86.875 22.375)
2000-01-01,86.875,22.625,0.0,5.8225807e-05,456.99994,713.2991,0.32597762,0.0,4.1532417e-08,POINT (86.875 22.625)
2000-01-01,86.875,22.875,0.0,4.8104837e-05,437.6842,711.9951,0.31162903,0.0,3.425041e-08,POINT (86.875 22.875)
2000-01-01,86.875,23.125,0.0,5.1169354e-05,429.6659,710.6776,0.30535394,0.0,3.6364913e-08,POINT (86.875 23.125)
2000-01-01,86.875,23.375,0.0,5.044355e-05,433.99173,709.3466,0.30785057,0.0,3.5781962e-08,POINT (86.875 23.375)
2000-01-01,86.875,23.625,0.0,4.548387e-05,448.434,708.0021,0.3174922,0.0,3.2202674e-08,POINT (86.875 23.625)
2000-01-01,87.125,22.125,0.0,3.729839e-05,468.50357,715.8661,0.3353858,0.0,2.670065e-08,POINT (87.125 22.125)
2000-01-01,87.125,22.375,0.0,5.125e-05,465.69736,714.5894,0.33278242,0.0,3.662271e-08,POINT (87.125 22.375)
2000-01-01,87.125,22.625,0.0,6.064516e-05,459.30707,713.2991,0.3276233,0.0,4.3258137e-08,POINT (87.125 22.625)
2000-01-01,87.125,22.875,0.0,6.862903e-05,460.18268,711.9951,0.3276478,0.0,4.8863534e-08,POINT (87.125 22.875)
2000-01-01,87.125,23.125,0.0,8.302419e-05,495.74872,710.6776,0.3523175,0.0,5.9003433e-08,POINT (87.125 23.125)
2000-01-01,87.125,23.375,0.0,5.548387e-05,481.72302,709.3466,0.3417086,0.0,3.9357296e-08,POINT (87.125 23.375)
2000-01-01,87.125,23.625,0.0,5.701613e-05,525.40283,708.0021,0.37198627,0.0,4.0367535e-08,POINT (87.125 23.625)
2000-01-01,87.375,21.875,0.0,2.8870967e-05,478.34692,717.1292,0.34303656,0.0,2.0704213e-08,POINT (87.375 21.875)
2000-01-01,87.375,22.125,0.0,4.044355e-05,476.02463,715.8661,0.3407699,0.0,2.8952165e-08,POINT (87.375 22.125)
2000-01-01,87.375,22.375,0.0,5.3225805e-05,473.9994,714.5894,0.33871493,0.0,3.8034596e-08,POINT (87.375 22.375)
2000-01-01,87.375,22.625,0.0,6.1169354e-05,467.5686,713.2991,0.33351624,0.0,4.3632042e-08,POINT (87.375 22.625)
2000-01-01,87.375,22.875,0.0,6.5725806e-05,462.93747,711.9951,0.32960922,0.0,4.679645e-08,POINT (87.375 22.875)
2000-01-01,87.375,23.125,0.0,7.6129036e-05,492.91925,710.6776,0.3503067,0.0,5.4103204e-08,POINT (87.375 23.125)
2000-01-01,87.375,23.375,0.0,8.3709674e-05,514.4111,709.3466,0.36489576,0.0,5.9379175e-08,POINT (87.375 23.375)
2000-01-01,87.375,23.625,0.0,8.165323e-05,540.2356,708.0021,0.38248792,0.0,5.7810652e-08,POINT (87.375 23.625)
2000-01-01,87.375,23.875,0.0,4.407258e-05,486.5171,706.64404,0.3437944,0.0,3.1143628e-08,POINT (87.375 23.875)
2000-01-01,87.625,21.875,0.0,0.00015092742,674.1051,717.1292,0.48342046,0.0,1.0823446e-07,POINT (87.625 21.875)
2000-01-01,87.625,22.125,0.0,4.3911292e-05,493.10013,715.8661,0.35299367,0.0,3.1434602e-08,POINT (87.625 22.125)
2000-01-01,87.625,22.375,0.0,5.5967743e-05,491.28296,714.5894,0.3510656,0.0,3.9993957e-08,POINT (87.625 22.375)
2000-01-01,87.625,22.625,0.0,6.403226e-05,486.54077,713.2991,0.3470491,0.0,4.5674152e-08,POINT (87.625 22.625)
2000-01-01,87.625,22.875,0.0,6.612903e-05,481.12097,711.9951,0.3425558,0.0,4.708355e-08,POINT (87.625 22.875)
2000-01-01,87.625,23.125,0.0,7.834678e-05,515.6641,710.6776,0.36647093,0.0,5.5679298e-08,POINT (87.625 23.125)
2000-01-01,87.625,23.375,0.0,7.383065e-05,511.27634,709.3466,0.36267212,0.0,5.237152e-08,POINT (87.625 23.375)
2000-01-01,87.625,23.625,0.0,5.141129e-05,485.14395,708.0021,0.34348294,0.0,3.63993e-08,POINT (87.625 23.625)
2000-01-01,87.625,23.875,0.0,3.7258065e-05,484.24133,706.64404,0.34218624,0.0,2.632819e-08,POINT (87.625 23.875)
2000-01-01,87.625,24.125,0.0,1.5806452e-05,409.04462,705.27264,0.28848797,0.0,1.1147859e-08,POINT (87.625 24.125)
2000-01-01,87.875,21.875,0.0,0.00020068548,693.89545,717.1292,0.49761268,0.0,1.439174e-07,POINT (87.875 21.875)
2000-01-01,87.875,22.125,0.0,0.00022967742,689.004,715.8661,0.49323463,0.0,1.6441828e-07,POINT (87.875 22.125)
2000-01-01,87.875,22.375,0.0,0.00026661291,680.4923,714.5894,0.4862726,0.0,1.9051876e-07,POINT (87.875 22.375)
2000-01-01,87.875,22.625,0.0,5.6612902e-05,484.359,713.2991,0.34549284,0.0,4.038193e-08,POINT (87.875 22.625)
2000-01-01,87.875,22.875,0.0,5.705645e-05,477.54944,711.9951,0.34001288,0.0,4.0623913e-08,POINT (87.875 22.875)
2000-01-01,87.875,23.125,0.0,6.576613e-05,509.8296,710.6776,0.36232448,0.0,4.6738517e-08,POINT (87.875 23.125)
2000-01-01,87.875,23.375,0.0,6.3629035e-05,507.3048,709.3466,0.35985494,0.0,4.513504e-08,POINT (87.875 23.375)
2000-01-01,87.875,23.625,0.0,5.1491934e-05,505.4732,708.0021,0.3578761,0.0,3.6456395e-08,POINT (87.875 23.625)
2000-01-01,87.875,23.875,0.0,3.5564517e-05,502.57452,706.64404,0.35514128,0.0,2.5131454e-08,POINT (87.875 23.875)
2000-01-01,87.875,24.125,0.0,1.8790322e-05,444.36218,705.27264,0.3133965,0.0,1.3252301e-08,POINT (87.875 24.125)
2000-01-01,87.875,24.375,0.0,1.2943548e-05,447.22504,703.88776,0.3147962,0.0,9.110805e-09,POINT (87.875 24.375)
2000-01-01,87.875,25.125,0.0,6.9758066e-06,513.1752,699.65283,0.35904446,0.0,4.880643e-09,POINT (87.875 25.125)
2000-01-01,87.875,25.375,0.0,8.266129e-06,520.7181,698.2145,0.3635729,0.0,5.771531e-09,POINT (87.875 25.375)
2000-01-01,87.875,25.875,0.0,5.2419355e-06,519.95905,695.298,0.36152646,0.0,3.6447072e-09,POINT (87.875 25.875)
2000-01-01,88.125,22.125,0.0,0.00032233872,721.88196,715.8661,0.51677084,0.0,2.3075135e-07,POINT (88.125 22.125)
2000-01-01,88.125,22.375,0.0,0.00028737902,698.7251,714.5894,0.49930155,0.0,2.05358e-07,POINT (88.125 22.375)
2000-01-01,88.125,22.625,0.0,5.7620968e-05,516.735,713.2991,0.3685866,0.0,4.1100982e-08,POINT (88.125 22.625)
2000-01-01,88.125,22.875,0.0,5.8185484e-05,510.69434,711.9951,0.36361188,0.0,4.142778e-08,POINT (88.125 22.875)
2000-01-01,88.125,23.125,0.0,5.8991936e-05,504.8169,710.6776,0.35876206,0.0,4.192425e-08,POINT (88.125 23.125)
2000-01-01,88.125,23.375,0.0,5.544355e-05,503.88605,709.3466,0.35742986,0.0,3.9328693e-08,POINT (88.125 23.375)
2000-01-01,88.125,23.625,0.0,4.3387096e-05,501.42603,708.0021,0.35501066,0.0,3.071815e-08,POINT (88.125 23.625)
2000-01-01,88.125,23.875,0.0,2.9637096e-05,497.985,706.64404,0.35189813,0.0,2.0942878e-08,POINT (88.125 23.875)
2000-01-01,88.125,24.125,0.0,1.9314517e-05,497.95737,705.27264,0.35119572,0.0,1.3622e-08,POINT (88.125 24.125)
2000-01-01,88.125,24.375,0.0,1.483871e-05,502.706,703.88776,0.3538486,0.0,1.0444786e-08,POINT (88.125 24.375)
2000-01-01,88.125,24.875,0.0,8.104838e-06,513.0386,701.0778,0.35967997,0.0,5.6821223e-09,POINT (88.125 24.875)
2000-01-01,88.125,25.125,0.0,7.701613e-06,522.24255,699.65283,0.36538845,0.0,5.3884555e-09,POINT (88.125 25.125)
2000-01-01,88.125,25.375,0.0,9.879032e-06,525.3883,698.2145,0.36683372,0.0,6.8976833e-09,POINT (88.125 25.375)
2000-01-01,88.125,25.625,0.0,1.0241935e-05,524.8594,696.7629,0.36570254,0.0,7.1362005e-09,POINT (88.125 25.625)
2000-01-01,88.125,26.125,0.0,5.16129e-06,520.54175,693.8199,0.36116222,0.0,3.5810057e-09,POINT (88.125 26.125)
2000-01-01,88.375,21.875,0.0,0.00033830645,711.19507,717.1292,0.51001877,0.0,2.4260945e-07,POINT (88.375 21.875)
2000-01-01,88.375,22.125,0.0,0.00032237903,703.7452,715.8661,0.50378734,0.0,2.3078022e-07,POINT (88.375 22.125)
2000-01-01,88.375,22.375,0.0,0.00032471775,698.09265,714.5894,0.49884963,0.0,2.3203987e-07,POINT (88.375 22.375)
2000-01-01,88.375,22.625,0.0,9.443548e-05,605.14734,713.2991,0.43165103,0.0,6.7360745e-08,POINT (88.375 22.625)
2000-01-01,88.375,22.875,0.0,7.451613e-05,547.97107,711.9951,0.39015272,0.0,5.305512e-08,POINT (88.375 22.875)
2000-01-01,88.375,23.125,0.0,5.7177418e-05,502.88486,710.6776,0.357389,0.0,4.063471e-08,POINT (88.375 23.125)
2000-01-01,88.375,23.375,0.0,5.1612904e-05,499.89105,709.3466,0.35459602,0.0,3.661144e-08,POINT (88.375 23.375)
2000-01-01,88.375,23.625,0.0,3.9596773e-05,496.40582,708.0021,0.35145634,0.0,2.8034597e-08,POINT (88.375 23.625)
2000-01-01,88.375,23.875,0.0,2.6693548e-05,492.35504,706.64404,0.34791976,0.0,1.8862837e-08,POINT (88.375 23.875)
2000-01-01,88.375,24.125,0.0,9.282258e-05,671.2345,705.27264,0.47340333,0.0,6.546523e-08,POINT (88.375 24.125)
2000-01-01,88.375,25.125,0.0,9.435484e-06,509.5711,699.65283,0.3565229,0.0,6.601563e-09,POINT (88.375 25.125)
2000-01-01,88.375,25.375,0.0,8.467742e-06,494.12173,698.2145,0.34500295,0.0,5.9123e-09,POINT (88.375 25.375)
2000-01-01,88.375,25.625,0.0,1.516129e-05,527.8718,696.7629,0.3678015,0.0,1.05638245e-08,POINT (88.375 25.625)
2000-01-01,88.375,26.375,0.0,2.375e-05,514.1334,692.32855,0.35594925,0.0,1.6442804e-08,POINT (88.375 26.375)
2000-01-01,88.375,26.625,0.0,6.967742e-05,498.80792,690.8241,0.34458852,0.0,4.813484e-08,POINT (88.375 26.625)
2000-01-01,88.375,26.875,0.00032388663,0.00020298387,515.14453,689.3064,0.3550924,2.2325712e-07,1.3991807e-07,POINT (88.375 26.875)
2000-01-01,88.625,22.125,0.0,0.00041205646,685.86786,715.8661,0.49098954,0.0,2.9497724e-07,POINT (88.625 22.125)
2000-01-01,88.625,22.375,0.0,0.00041987904,692.27527,714.5894,0.4946926,0.0,3.000411e-07,POINT (88.625 22.375)
2000-01-01,88.625,22.625,0.0,0.00038165323,689.0156,713.2991,0.4914742,0.0,2.7223288e-07,POINT (88.625 22.625)
2000-01-01,88.625,22.875,0.0,6.189516e-05,505.6545,711.9951,0.36002353,0.0,4.406905e-08,POINT (88.625 22.875)
2000-01-01,88.625,23.125,0.0,0.00028048386,674.4995,710.6776,0.4793517,0.0,1.993336e-07,POINT (88.625 23.125)
2000-01-01,88.625,23.375,0.0,0.00025310484,674.50415,709.3466,0.47845724,0.0,1.7953906e-07,POINT (88.625 23.375)
2000-01-01,88.625,23.875,0.0,0.0001410887,670.80725,706.64404,0.47402194,0.0,9.969949e-08,POINT (88.625 23.875)
2000-01-01,88.625,24.125,0.0,0.00010754032,673.4744,705.27264,0.4749831,0.0,7.584525e-08,POINT (88.625 24.125)
2000-01-01,88.625,25.375,0.0,1.8991936e-05,529.25964,698.2145,0.36953676,0.0,1.3260444e-08,POINT (88.625 25.375)
2000-01-01,88.625,26.625,0.0,4.6774192e-05,460.84454,690.8241,0.3183625,0.0,3.231274e-08,POINT (88.625 26.625)
2000-01-01,88.625,26.875,0.0,9.741935e-05,478.00623,689.3064,0.32949275,0.0,6.715179e-08,POINT (88.625 26.875)
2000-01-01,88.625,27.125,0.00020242915,0.00021092742,462.5158,687.7756,0.31810707,1.3922582e-07,1.4507073e-07,POINT (88.625 27.125)
2000-01-01,88.875,22.125,0.0,0.00059201615,674.68164,715.8661,0.4829817,0.0,4.238043e-07,POINT (88.875 22.125)
2000-01-01,88.875,22.375,0.0,0.00053008064,673.7064,714.5894,0.48142347,0.0,3.7879002e-07,POINT (88.875 22.375)
2000-01-01,88.875,22.625,0.0,0.00044,679.49866,713.2991,0.48468575,0.0,3.138516e-07,POINT (88.875 22.625)
2000-01-01,88.875,22.875,0.0,0.00033,674.45325,711.9951,0.4802074,0.0,2.3495839e-07,POINT (88.875 22.875)
2000-01-01,88.875,23.125,0.0,0.0002877016,669.036,710.6776,0.4754689,0.0,2.0446309e-07,POINT (88.875 23.125)
2000-01-01,88.875,26.375,0.0,6.0241935e-05,483.1488,692.32855,0.33449772,0.0,4.170721e-08,POINT (88.875 26.375)
2000-01-01,88.875,26.625,0.0,7.83871e-05,461.15015,690.8241,0.31857362,0.0,5.41517e-08,POINT (88.875 26.625)
2000-01-01,88.875,26.875,0.0,9.782258e-05,472.16357,689.3064,0.32546538,0.0,6.742973e-08,POINT (88.875 26.875)
2000-01-01,89.125,26.375,0.0,0.0001905242,496.26056,692.32855,0.34357533,0.0,1.3190535e-07,POINT (89.125 26.375)
2000-01-01,89.125,26.625,0.0,0.0002216129,506.06122,690.8241,0.34959927,0.0,1.5309554e-07,POINT (89.125 26.625)
2000-01-01,89.375,26.125,0.0,0.00018673387,508.45074,693.8199,0.35277325,0.0,1.2955968e-07,POINT (89.375 26.125)
2000-01-01,89.375,26.375,0.0,0.0002894758,512.6405,692.32855,0.35491565,0.0,2.0041236e-07,POINT (89.375 26.375)
2000-01-01,89.375,26.625,0.0,0.0002966129,519.0023,690.8241,0.3585393,0.0,2.0490734e-07,POINT (89.375 26.625)
2000-01-01,89.625,26.125,0.0,0.00018403225,504.06696,693.8199,0.34973168,0.0,1.2768524e-07,POINT (89.625 26.125)
2000-01-01,89.625,26.375,0.0,0.00028153227,506.97305,692.32855,0.3509919,0.0,1.9491281e-07,POINT (89.625 26.375)
2000-01-01,89.625,26.625,0.0,0.00027004033,503.30054,690.8241,0.34769213,0.0,1.8655037e-07,POINT (89.625 26.625)
2000-02-01,85.875,23.375,0.0,0.00071172416,431.68228,709.3466,0.30621237,0.0,5.0485914e-07,POINT (85.875 23.375)
2000-02-01,86.125,23.125,0.0,0.0008559052,438.72702,710.6776,0.31179348,0.0,6.0827267e-07,POINT (86.125 23.125)
2000-02-01,86.125,23.375,0.0,0.0004661638,403.71375,709.3466,0.28637296,0.0,3.306717e-07,POINT (86.125 23.375)
2000-02-01,86.375,23.125,0.0,0.00050288794,403.7013,710.6776,0.28690147,0.0,3.573912e-07,POINT (86.375 23.125)
2000-02-01,86.375,23.375,0.0,0.0004688793,420.42023,709.3466,0.29822364,0.0,3.3259795e-07,POINT (86.375 23.375)
2000-02-01,86.625,22.875,0.0,0.00055349135,424.4588,711.9951,0.3022126,0.0,3.9408314e-07,POINT (86.625 22.875)
2000-02-01,86.625,23.125,0.0,0.00046952587,413.0654,710.6776,0.29355633,0.0,3.3368153e-07,POINT (86.625 23.125)
2000-02-01,86.625,23.375,0.0,0.00043831897,425.50995,709.3466,0.30183402,0.0,3.109201e-07,POINT (86.625 23.375)
2000-02-01,86.625,23.625,0.0,0.00041594828,424.8105,708.0021,0.3007667,0.0,2.9449225e-07,POINT (86.625 23.625)
2000-02-01,86.875,22.125,0.0,0.0008995259,438.44415,715.8661,0.3138673,0.0,6.439401e-07,POINT (86.875 22.125)
2000-02-01,86.875,22.375,0.0,0.00086693966,440.17682,714.5894,0.3145457,0.0,6.195059e-07,POINT (86.875 22.375)
2000-02-01,86.875,22.625,0.0,0.0007749569,436.5113,713.2991,0.3113631,0.0,5.5277604e-07,POINT (86.875 22.625)
2000-02-01,86.875,22.875,0.0,0.00047547414,416.06293,711.9951,0.2962348,0.0,3.3853527e-07,POINT (86.875 22.875)
2000-02-01,86.875,23.125,0.0,0.00041426724,412.62378,710.6776,0.29324245,0.0,2.9441046e-07,POINT (86.875 23.125)
2000-02-01,86.875,23.375,0.0,0.00038827586,421.381,709.3466,0.2989052,0.0,2.7542217e-07,POINT (86.875 23.375)
2000-02-01,86.875,23.625,0.0,0.00040469828,441.34326,708.0021,0.31247193,0.0,2.865272e-07,POINT (86.875 23.625)
2000-02-01,87.125,22.125,0.0,0.0008255172,452.78815,715.8661,0.3241357,0.0,5.9095976e-07,POINT (87.125 22.125)
2000-02-01,87.125,22.375,0.0,0.0007828017,449.1891,714.5894,0.3209858,0.0,5.593818e-07,POINT (87.125 22.375)
2000-02-01,87.125,22.625,0.0,0.0006819828,439.30722,713.2991,0.31335744,0.0,4.864577e-07,POINT (87.125 22.625)
2000-02-01,87.125,22.875,0.0,0.00058862066,439.3203,711.9951,0.3127939,0.0,4.1909504e-07,POINT (87.125 22.875)
2000-02-01,87.125,23.125,0.0,0.00057659484,477.73157,710.6776,0.33951312,0.0,4.0977304e-07,POINT (87.125 23.125)
2000-02-01,87.125,23.375,0.0,0.00038185346,465.33124,709.3466,0.33008114,0.0,2.7086645e-07,POINT (87.125 23.375)
2000-02-01,87.125,23.625,0.0,0.00047875,520.34424,708.0021,0.3684048,0.0,3.38956e-07,POINT (87.125 23.625)
2000-02-01,87.375,21.875,0.0,0.00083581894,456.48434,717.1292,0.32735825,0.0,5.9939015e-07,POINT (87.375 21.875)
2000-02-01,87.375,22.125,0.0,0.00074987067,459.76794,715.8661,0.3291323,0.0,5.36807e-07,POINT (87.375 22.125)
2000-02-01,87.375,22.375,0.0,0.0007067241,457.0144,714.5894,0.32657766,0.0,5.0501757e-07,POINT (87.375 22.375)
2000-02-01,87.375,22.625,0.0,0.0006154741,447.11835,713.2991,0.3189291,0.0,4.3901713e-07,POINT (87.375 22.625)
2000-02-01,87.375,22.875,0.0,0.0005154741,440.0259,711.9951,0.31329632,0.0,3.6701508e-07,POINT (87.375 22.875)
2000-02-01,87.375,23.125,0.0,0.0004918965,472.45206,710.6776,0.3357611,0.0,3.4957984e-07,POINT (87.375 23.125)
2000-02-01,87.375,23.375,0.0,0.00054676726,490.6251,709.3466,0.34802324,0.0,3.878475e-07,POINT (87.375 23.375)
2000-02-01,87.375,23.625,0.0,0.0006926724,525.4723,708.0021,0.37203547,0.0,4.9041347e-07,POINT (87.375 23.625)
2000-02-01,87.375,23.875,0.0,0.00058961206,476.9978,706.64404,0.33706766,0.0,4.1664586e-07,POINT (87.375 23.875)
2000-02-01,87.625,21.875,0.0,0.0036331466,654.1665,717.1292,0.4691219,0.0,2.6054356e-06,POINT (87.625 21.875)
2000-02-01,87.625,22.125,0.0,0.0007340086,465.40125,715.8661,0.33316496,0.0,5.254519e-07,POINT (87.625 22.125)
2000-02-01,87.625,22.375,0.0,0.0006882328,463.5348,714.5894,0.33123705,0.0,4.9180386e-07,POINT (87.625 22.375)
2000-02-01,87.625,22.625,0.0,0.0005917241,455.71286,713.2991,0.32505956,0.0,4.2207625e-07,POINT (87.625 22.625)
2000-02-01,87.625,22.875,0.0,0.0004899569,449.3946,711.9951,0.31996676,0.0,3.4884692e-07,POINT (87.625 22.875)
2000-02-01,87.625,23.125,0.0,0.00047517242,485.40344,710.6776,0.34496537,0.0,3.3769442e-07,POINT (87.625 23.125)
2000-02-01,87.625,23.375,0.0,0.0004903017,486.52454,709.3466,0.34511453,0.0,3.4779384e-07,POINT (87.625 23.375)
2000-02-01,87.625,23.625,0.0,0.00049728446,471.63608,708.0021,0.33391932,0.0,3.5207844e-07,POINT (87.625 23.625)
2000-02-01,87.625,23.875,0.0,0.0005826293,471.88736,706.64404,0.3334564,0.0,4.117115e-07,POINT (87.625 23.875)
2000-02-01,87.625,24.125,0.0,0.0003975431,397.41724,705.27264,0.2802875,0.0,2.803763e-07,POINT (87.625 24.125)
2000-02-01,87.875,21.875,0.0,0.0039740517,681.45056,717.1292,0.48868808,0.0,2.8499087e-06,POINT (87.875 21.875)
2000-02-01,87.875,22.125,0.0,0.0033794397,669.5537,715.8661,0.47931078,0.0,2.4192261e-06,POINT (87.875 22.125)
2000-02-01,87.875,22.375,0.0,0.0028794827,657.4189,714.5894,0.46978456,0.0,2.0576479e-06,POINT (87.875 22.375)
2000-02-01,87.875,22.625,0.0,0.0004749138,452.77972,713.2991,0.32296735,0.0,3.3875557e-07,POINT (87.875 22.625)
2000-02-01,87.875,22.875,0.0,0.00037625,443.6496,711.9951,0.31587633,0.0,2.6788817e-07,POINT (87.875 22.875)
2000-02-01,87.875,23.125,0.0,0.00036896553,476.2482,710.6776,0.33845893,0.0,2.6221556e-07,POINT (87.875 23.125)
2000-02-01,87.875,23.375,0.0,0.0004275431,480.4853,709.3466,0.34083062,0.0,3.0327624e-07,POINT (87.875 23.375)
2000-02-01,87.875,23.625,0.0,0.0005427586,482.4317,708.0021,0.34156266,0.0,3.8427422e-07,POINT (87.875 23.625)
2000-02-01,87.875,23.875,0.0,0.00066659483,479.6898,706.64404,0.33896995,0.0,4.7104527e-07,POINT (87.875 23.875)
2000-02-01,87.875,24.125,0.0,0.00062159484,429.80383,705.27264,0.30312887,0.0,4.3839384e-07,POINT (87.875 24.125)
2000-02-01,87.875,24.375,0.0,0.0006978017,433.85385,703.88776,0.3053844,0.0,4.911741e-07,POINT (87.875 24.375)
2000-02-01,87.875,25.125,0.0,0.001110431,495.3152,699.65283,0.34654868,0.0,7.769162e-07,POINT (87.875 25.125)
2000-02-01,87.875,25.375,0.0,0.0012493534,502.5767,698.2145,0.3509063,0.0,8.7231666e-07,POINT (87.875 25.375)
2000-02-01,87.875,25.875,0.0,0.0014884482,496.80646,695.298,0.34542853,0.0,1.034915e-06,POINT (87.875 25.875)
2000-02-01,88.125,22.125,0.0,0.004157845,707.87726,715.8661,0.50674534,0.0,2.97646e-06,POINT (88.125 22.125)
2000-02-01,88.125,22.375,0.0,0.0025419397,677.37195,714.5894,0.48404282,0.0,1.8164432e-06,POINT (88.125 22.375)
2000-02-01,88.125,22.625,0.0,0.00038573277,482.79007,713.2991,0.3443737,0.0,2.751428e-07,POINT (88.125 22.625)
2000-02-01,88.125,22.875,0.0,0.0003012931,474.36118,711.9951,0.33774284,0.0,2.1451922e-07,POINT (88.125 22.875)
2000-02-01,88.125,23.125,0.0,0.00030060345,471.44138,710.6776,0.33504283,0.0,2.1363215e-07,POINT (88.125 23.125)
2000-02-01,88.125,23.375,0.0,0.00038668103,475.4087,709.3466,0.33722955,0.0,2.742909e-07,POINT (88.125 23.375)
2000-02-01,88.125,23.625,0.0,0.0005305603,475.0695,708.0021,0.33635017,0.0,3.756378e-07,POINT (88.125 23.625)
2000-02-01,88.125,23.875,0.0,0.0006792672,469.2465,706.64404,0.33159024,0.0,4.8000015e-07,POINT (88.125 23.875)
2000-02-01,88.125,24.125,0.0,0.0008176724,468.0678,705.27264,0.33011544,0.0,5.76682e-07,POINT (88.125 24.125)
2000-02-01,88.125,24.375,0.0,0.0009858621,477.38837,703.88776,0.3360278,0.0,6.939363e-07,POINT (88.125 24.375)
2000-02-01,88.125,24.875,0.0,0.0013080173,496.53345,701.0778,0.3481086,0.0,9.170219e-07,POINT (88.125 24.875)
2000-02-01,88.125,25.125,0.0,0.0014477156,506.044,699.65283,0.35405514,0.0,1.0128983e-06,POINT (88.125 25.125)
2000-02-01,88.125,25.375,0.0,0.0015072845,509.319,698.2145,0.35561392,0.0,1.0524078e-06,POINT (88.125 25.375)
2000-02-01,88.125,25.625,0.0,0.0015148707,507.08472,696.7629,0.3533178,0.0,1.0555057e-06,POINT (88.125 25.625)
2000-02-01,88.125,26.125,0.0,0.0014496982,500.59464,693.8199,0.3473225,0.0,1.0058294e-06,POINT (88.125 26.125)
2000-02-01,88.375,21.875,0.0,0.0037255604,694.09546,717.1292,0.49775612,0.0,2.671708e-06,POINT (88.375 21.875)
2000-02-01,88.375,22.125,0.0,0.0027628879,684.66907,715.8661,0.49013138,0.0,1.9778577e-06,POINT (88.375 22.125)
2000-02-01,88.375,22.375,0.0,0.002005388,678.22595,714.5894,0.4846531,0.0,1.4330291e-06,POINT (88.375 22.375)
2000-02-01,88.375,22.625,0.0,0.000525,596.19495,713.2991,0.4252653,0.0,3.74482e-07,POINT (88.375 22.625)
2000-02-01,88.375,22.875,0.0,0.00033659482,526.1985,711.9951,0.37465075,0.0,2.3965387e-07,POINT (88.375 22.875)
2000-02-01,88.375,23.125,0.0,0.00027202585,472.4563,710.6776,0.3357641,0.0,1.9332268e-07,POINT (88.375 23.125)
2000-02-01,88.375,23.375,0.0,0.00037521552,471.5537,709.3466,0.33449504,0.0,2.6615785e-07,POINT (88.375 23.375)
2000-02-01,88.375,23.625,0.0,0.0005330172,466.41678,708.0021,0.33022407,0.0,3.773773e-07,POINT (88.375 23.625)
2000-02-01,88.375,23.875,0.0,0.00070198276,458.53918,706.64404,0.32402396,0.0,4.9605194e-07,POINT (88.375 23.875)
2000-02-01,88.375,24.125,0.0,0.0040930174,639.0419,705.27264,0.45069876,0.0,2.8866932e-06,POINT (88.375 24.125)
2000-02-01,88.375,25.125,0.0,0.0015485776,504.28833,699.65283,0.35282674,0.0,1.0834666e-06,POINT (88.375 25.125)
2000-02-01,88.375,25.375,0.0,0.0010818103,486.2504,698.2145,0.33950707,0.0,7.5533563e-07,POINT (88.375 25.375)
2000-02-01,88.375,25.625,0.0,0.0015779742,511.7329,696.7629,0.3565565,0.0,1.0994738e-06,POINT (88.375 25.625)
2000-02-01,88.375,26.375,0.0,0.0009438793,491.676,692.32855,0.34040135,0.0,6.5347456e-07,POINT (88.375 26.375)
2000-02-01,88.375,26.625,0.0,0.00053810346,474.58023,690.8241,0.32785147,0.0,3.717348e-07,POINT (88.375 26.625)
2000-02-01,88.375,26.875,0.0,0.0002913793,491.5241,689.3064,0.3388107,0.0,2.0084963e-07,POINT (88.375 26.875)
2000-02-01,88.625,22.125,0.0,0.0019187931,659.25757,715.8661,0.47194013,0.0,1.3735989e-06,POINT (88.625 22.125)
