time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm
2015-03-16 12:00:00,22.25,87.75,-12.580111242675532,2.525742864299439,1.50542489463114,1927.67617,0.0,0.086509542,48.191904,0.0,0.00216273864,61.75704298265306,0.0,0.008637591766893413,-13.56513898265306,0.0,-0.006474853126893413
2015-03-16 12:00:00,26.25,88.25,-13.717030185967078,2.0763918912817028,0.930137897705321,485.57608,0.0,0.007546792,48.55761,0.0,0.0007546792,59.79036687346939,0.0,0.008308882944219241,-11.232756873469391,0.0,-0.007554203744219241
2015-03-16 12:00:00,23.25,87.25,-6.348685175517059,2.884800684136769,1.0547837018250346,1700.22835,0.0,0.0196970834999999,42.50570925,0.0,0.0004924270875,55.65203477346939,0.0,0.0032761079248942813,-13.146325523469386,0.0,-0.0027836808373942813
2015-03-16 12:00:00,23.25,86.25,-6.348685175517059,2.884800684136769,0.9672265741072044,1145.03369,0.0,0.0076593333999999,38.16778933333333,0.0,0.00025531113,47.895734511564626,0.0,0.0015788801434201446,-9.727945178231295,0.0,-0.0013235690134201447
2015-03-16 12:00:00,23.25,86.75,-6.348685175517059,2.884800684136769,0.9672265741072044,1682.9104900000002,0.0,0.0139847082999999,42.07276275,0.0,0.0003496177124999,52.012684663265304,0.0,0.0017994834185358943,-9.939921913265302,0.0,-0.0014498657060359943
2015-04-16 00:00:00,23.75,87.75,-35.01337614991985,3.066317029125427,1.0547837018250346,1746.99074,0.0,0.036005444,43.6747695,0.0,0.000900136105,53.86608548265306,0.0,0.0031881012117188755,-10.191315982653066,0.0,-0.0022879651067188754
2015-04-16 00:00:00,25.75,88.25,-30.136297924901022,2.131004640239541,0.935049981980547,533.89246,0.0,0.037478387,53.389248,0.0,0.0037478388,58.45475114285714,0.0,0.0057786134141932346,-5.065503142857139,0.0,-0.0020307746141932344
2015-04-16 00:00:00,26.25,88.25,-30.136297924901022,2.131004640239541,0.930137897705321,515.56836,0.0,0.020620767,51.556835,0.0,0.0020620767,59.79036687346939,0.0,0.008308882944219241,-8.233531873469389,0.0,-0.006246806244219241
2015-04-16 00:00:00,22.75,88.75,-35.01337614991985,3.066317029125427,0.8263106409296362,1214.14305,0.0,0.062476292,60.707153000000005,0.0,0.0031238146,71.3283472612245,0.0,0.013368089854739909,-10.621194261224488,0.0,-0.010244275254739909
2015-04-16 00:00:00,24.25,87.75,-35.01337614991985,3.066317029125427,0.955445765724529,1746.99074,0.0,0.036005444,43.6747695,0.0,0.000900136105,53.86608548265306,0.0,0.0031881012117188755,-10.191315982653066,0.0,-0.0022879651067188754
2015-04-16 00:00:00,26.75,88.75,-37.64392365602427,2.427941863142296,1.2500309329684212,1490.2583,0.0,0.087991249,49.67527533333333,0.0,0.0029330416666666,56.21999885442177,0.0,0.005816040314946108,-6.544723521088436,0.0,-0.002882998648279508
2015-04-16 00:00:00,25.25,88.25,-35.01337614991985,3.066317029125427,1.0277413318537854,1513.03686,0.0,0.092846088,50.43456266666667,0.0,0.0030948695666666,55.58003377006803,0.0,0.004647848369617519,-5.145471103401356,0.0,-0.0015529788029509193
2015-04-16 00:00:00,22.75,88.25,-35.01337614991985,3.066317029125427,0.8263106409296362,1964.8236,0.0,0.0603685088,49.12059125,0.0,0.0015092128024999,60.16415105714286,0.0,0.005700203875366921,-11.043559807142863,0.0,-0.004190991072867021
2015-04-16 00:00:00,22.25,88.25,-28.028471328162897,2.754505410077162,1.3317331549608438,2478.13856,0.0,0.065895602,61.95346425,0.0,0.001647390075,70.54360525306123,0.0,0.012806183537441191,-8.590141003061227,0.0,-0.011158793462441191
2015-04-16 00:00:00,23.75,88.25,-35.01337614991985,3.066317029125427,1.141514266533414,2331.6577,0.0,0.166299154,58.2914435,0.0,0.0041574789,67.15436994387754,0.0,0.010722234422887762,-8.86292644387754,0.0,-0.006564755522887762
2015-04-16 00:00:00,22.25,87.25,-28.028471328162897,2.754505410077162,1.50542489463114,1731.6134000000002,0.0,0.0131681451,43.2903355,0.0,0.000329203625,51.35420706836735,0.0,0.003245039174449693,-8.063871568367354,0.0,-0.0029158355494496926
2015-04-16 00:00:00,22.75,87.75,-35.01337614991985,3.066317029125427,0.9523005579861872,1705.94938,0.0,0.0206410481,42.64873525,0.0,0.000516026195,54.18914975918367,0.0,0.003217556589345911,-11.54041450918367,0.0,-0.0027015303943459107
2015-04-16 00:00:00,26.75,89.25,-37.64392365602427,2.427941863142296,1.2809619118947355,1119.09107,0.0,0.126815037,55.954555,0.0,0.0063407520999999,60.22286554897959,1.6458197959183674e-08,0.008956738057109621,-4.268310548979592,-1.6458197959183674e-08,-0.0026159859571097217
2015-04-16 00:00:00,26.25,89.25,-37.64392365602427,2.427941863142296,1.2809619118947355,2253.08374,0.0,0.246814872,56.327094,0.0,0.00617037185,58.63572246020408,0.0,0.008723416834047676,-2.3086284602040763,0.0,-0.002553044984047676
2015-04-16 00:00:00,22.25,88.75,-28.028471328162897,2.754505410077162,1.3317331549608438,1235.7460999999998,0.0,0.038414435,61.787305,0.0,0.0019207218,71.86129767755101,0.0,0.0158767341858656,-10.073992677551004,0.0,-0.0139560123858656
2015-04-16 00:00:00,21.75,88.25,-28.028471328162897,2.754505410077162,0.0815523886479138,1920.50631,0.0,0.0436912085999999,64.016878,0.0,0.0014563737,73.15880656734694,0.0,0.017800746279264305,-9.141928567346937,0.0,-0.016344372579264306
2015-04-16 00:00:00,23.25,87.25,-35.01337614991985,3.066317029125427,1.0547837018250346,1858.8205,0.0,0.0304675404,46.470513,0.0,0.00076168851,55.65203477346939,0.0,0.0032761079248942813,-9.181521773469392,0.0,-0.002514419414894281
2015-04-16 00:00:00,23.25,86.25,-35.01337614991985,3.066317029125427,0.9672265741072044,1190.12783,0.0,0.0112251613,39.670929,0.0,0.0003741720433333,47.895734511564626,0.0,0.0015788801434201446,-8.224805511564625,0.0,-0.0012047081000868447
