time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,CanopInt_inst_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,CanopInt_inst_anomaly_cm
2012-07-16 12:00:00,25.25,88.75,-8.85777816206863,3.675415043046791,1.0277413318537854,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2012-07-16 12:00:00,24.25,88.25,-8.85777816206863,3.675415043046791,1.0904283439857283,2929.02983,0.0,0.524534878,0.59109677,73.22574825,0.0,0.0131133725499999,0.01477741925,67.15436994387754,0.0,0.010722234422887762,0.009833932544199883,6.071378306122455,0.0,0.0023911381271121378,0.004943486705800117
2012-07-16 12:00:00,26.75,88.25,-23.280284426691885,2.7094727154560547,0.930137897705321,2850.76455,0.0,0.65740049,1.08437094,71.2691165,0.0,0.0164350125,0.027109274,56.56019842040816,1.8117731377551023e-07,0.0059487187478888875,0.012901013403033661,14.708918079591832,-1.8117731377551023e-07,0.01048629375211111,0.014208260596966338
2012-07-16 12:00:00,23.25,88.25,-8.85777816206863,3.675415043046791,1.141514266533414,1998.3929,0.0,0.152089072,0.40901613,66.61309966666667,0.0,0.0050696357,0.013633871,60.22283286802721,0.0,0.005982602647287807,0.009529889686326494,6.390266798639459,0.0,-0.0009129669472878067,0.004103981313673507
2012-07-16 12:00:00,23.25,86.25,-8.85777816206863,3.675415043046791,0.9672265741072044,1840.99989,0.0,0.130025278,0.58008872,61.36666266666666,0.0,0.0043341761,0.0193362906666666,47.895734511564626,0.0,0.0015788801434201446,0.009121731804939338,13.470928155102037,0.0,0.0027552959565798553,0.010214558861727261
2012-07-16 12:00:00,23.75,87.25,-8.85777816206863,3.675415043046791,1.0547837018250346,1908.87996,0.0,0.148706572,0.49739113,63.629331666666666,0.0,0.0049568859333333,0.016579705,50.94824690476191,0.0,0.0026135043054385733,0.009747449344231626,12.681084761904756,0.0,0.0023433816278947265,0.006832255655768374
2012-07-16 12:00:00,22.75,87.25,-8.85777816206863,3.675415043046791,0.9523005579861872,2698.20144,0.0,0.250957176,0.73847178,67.45503725,0.0,0.006273929475,0.01846179475,52.83730774183674,0.0,0.003118739612488881,0.01020113774684713,14.617729508163265,0.0,0.0031551898625111195,0.00826065700315287
2012-07-16 12:00:00,22.25,87.75,-12.08787407896792,3.0830894858650546,1.50542489463114,3068.36979,0.0,0.85829618,0.8112419399999999,76.7092435,0.0,0.02145740525,0.0202810495,61.75704298265306,0.0,0.008637591766893413,0.010568505923983765,14.952200517346938,0.0,0.012819813483106585,0.009712543576016234
2012-07-16 12:00:00,21.75,88.25,-12.08787407896792,3.0830894858650546,0.0815523886479138,2535.1955900000003,0.0,1.26660063,0.6147218,84.50652133333334,0.0,0.0422200213333333,0.0204907266666666,73.15880656734694,0.0,0.017800746279264305,0.011165272023205403,11.347714765986396,0.0,0.024419275054068997,0.009325454643461198
2012-07-16 12:00:00,23.25,87.25,-8.85777816206863,3.675415043046791,1.0547837018250346,2806.8661,0.0,0.247014997,0.7137701599999999,70.17165374999999,0.0,0.006175375,0.01784425475,55.65203477346939,0.0,0.0032761079248942813,0.009712717810615397,14.519618976530602,0.0,0.002899267075105719,0.008131536939384603
2012-07-16 12:00:00,21.75,87.75,-12.08787407896792,3.0830894858650546,0.4385385837881416,2519.93809,0.0,1.04302245,0.64834274,83.99794,0.0,0.034767415,0.0216114246666666,72.14840348843536,0.0,0.01561565794605075,0.011085984981822818,11.849536511564636,0.0,0.019151757053949253,0.010525439684843783
2012-08-16 12:00:00,22.75,88.25,6.473383248215205,3.3687685883231144,0.8263106409296362,2914.15941,0.0,0.453496915,0.6291500000000001,72.85398624999999,0.0,0.01133742275,0.01572875075,60.16415105714286,0.0,0.005700203875366921,0.010306764641544482,12.689835192857132,0.0,0.005637218874633078,0.005421986108455517
2012-08-16 12:00:00,23.75,88.25,6.473383248215205,3.3687685883231144,1.141514266533414,3140.95744,0.0,0.98379559,0.73665,78.52393375,0.0,0.0245948902499999,0.01841625025,67.15436994387754,0.0,0.010722234422887762,0.009833932544199883,11.369563806122457,0.0,0.013872655827112139,0.008582317705800115
2012-08-16 12:00:00,23.75,87.75,6.473383248215205,3.3687685883231144,1.0547837018250346,2723.37504,0.0,0.28674254,0.7827000000000001,68.08437574999999,0.0,0.007168563375,0.01956750025,53.86608548265306,0.0,0.0031881012117188755,0.009795977586057944,14.21829026734693,0.0,0.0039804621632811244,0.009771522663942057
2012-08-16 12:00:00,22.75,87.75,6.473383248215205,3.3687685883231144,0.9523005579861872,2792.8172,0.0,0.302741414,0.71086667,69.82043125000001,0.0,0.00756853565,0.0177716669999999,54.18914975918367,0.0,0.003217556589345911,0.010360537580982536,15.631281490816342,0.0,0.004350979060654089,0.007411129419017365
2012-08-16 12:00:00,26.75,88.75,21.04400914194103,2.8357657441586994,1.2500309329684212,2166.61365,0.0,0.539697885,0.68405417,72.22045333333334,0.0,0.0179899303333333,0.0228018066666666,56.21999885442177,0.0,0.005816040314946108,0.013395515088379554,16.00045447891157,0.0,0.01217389001838719,0.009406291578287047
2012-08-16 12:00:00,22.75,86.75,6.473383248215205,3.3687685883231144,1.0119802160227347,2536.40178,0.0,0.196247956,0.7604083399999999,63.41004475,0.0,0.0049061989,0.019010209,49.751007663265305,0.0,0.00233156108083207,0.010008243525833353,13.659037086734692,0.0,0.0025746378191679304,0.009001965474166648
2012-08-16 12:00:00,23.25,87.75,6.473383248215205,3.3687685883231144,1.0547837018250346,2790.08008,0.0,0.31031629,0.68766668,69.752003,0.0,0.0077579072499999,0.017191667,55.21947521836735,0.0,0.00316269427038147,0.009781382645063971,14.532527781632652,0.0,0.004595212979618429,0.00741028435493603
2012-08-16 12:00:00,23.25,86.25,6.473383248215205,3.3687685883231144,0.9672265741072044,1868.93566,0.0,0.168749415,0.6710625,62.29785733333333,0.0,0.0056249806,0.0223687506666666,47.895734511564626,0.0,0.0015788801434201446,0.009121731804939338,14.402122821768707,0.0,0.004046100456579856,0.013247018861727262
2012-08-16 12:00:00,23.25,87.25,6.473383248215205,3.3687685883231144,1.0547837018250346,2785.25707,0.0,0.237655173,0.7954416599999999,69.63142875,0.0,0.005941379225,0.019886042,55.65203477346939,0.0,0.0032761079248942813,0.009712717810615397,13.97939397653061,0.0,0.0026652713001057184,0.010173324189384603
2012-08-16 12:00:00,26.75,88.25,-10.484133097641644,2.3390125506285595,0.930137897705321,2922.12371,0.0,0.609862285,0.90573334,73.05309625000001,0.0,0.0152465574999999,0.02264333375,56.56019842040816,1.8117731377551023e-07,0.0059487187478888875,0.012901013403033661,16.492897829591847,-1.8117731377551023e-07,0.009297838752111012,0.00974232034696634
2012-08-16 12:00:00,26.25,89.25,21.04400914194103,2.8357657441586994,1.2809619118947355,2889.1385,0.0,1.4111354,0.94467501,72.228465,0.0,0.03527838575,0.02361687575,58.63572246020408,0.0,0.008723416834047676,0.013637423260347946,13.592742539795921,0.0,0.026554968915952326,0.009979452489652053
2012-08-16 12:00:00,26.25,88.25,-10.484133097641644,2.3390125506285595,0.930137897705321,755.40845,0.0,0.17871383,0.22371666,75.54085,0.0,0.017871384,0.022371667,59.79036687346939,0.0,0.008308882944219241,0.012536669753363266,15.750483126530618,0.0,0.00956250105578076,0.009834997246636735
2012-08-16 12:00:00,23.25,88.25,6.473383248215205,3.3687685883231144,1.141514266533414,2142.64293,0.0,0.360227665,0.44729999,71.42143533333332,0.0,0.0120075888333333,0.0149099996666666,60.22283286802721,0.0,0.005982602647287807,0.009529889686326494,11.19860246530611,0.0,0.006024986186045493,0.005380109980340107
2012-08-16 12:00:00,23.75,87.25,6.473383248215205,3.3687685883231144,1.0547837018250346,1916.18426,0.0,0.156765498,0.57312084,63.872812,0.0,0.0052255166999999,0.019104028,50.94824690476191,0.0,0.0026135043054385733,0.009747449344231626,12.924565095238094,0.0,0.002612012394561327,0.009356578655768373
2012-08-16 12:00:00,22.25,88.75,6.337502144432316,3.1813315541740903,1.3317331549608438,1724.4082,0.0,0.8105064900000001,0.36165417,86.2204075,0.0,0.0405253245,0.018082708,71.86129767755101,0.0,0.0158767341858656,0.011060605524882028,14.359109822448985,0.0,0.0246485903141344,0.0070221024751179716
2012-08-16 12:00:00,21.75,87.75,6.337502144432316,3.1813315541740903,0.4385385837881416,2517.53697,0.0,0.99704176,0.51072083,83.91789999999999,0.0,0.033234726,0.0170240283333333,72.14840348843536,0.0,0.01561565794605075,0.011085984981822818,11.769496511564626,0.0,0.01761906805394925,0.005938043351510481
2012-08-16 12:00:00,24.25,88.25,6.473383248215205,3.3687685883231144,1.0904283439857283,3140.95744,0.0,0.98379559,0.73665,78.52393375,0.0,0.0245948902499999,0.01841625025,67.15436994387754,0.0,0.010722234422887762,0.009833932544199883,11.369563806122457,0.0,0.013872655827112139,0.008582317705800115
2012-08-16 12:00:00,22.75,87.25,6.473383248215205,3.3687685883231144,0.9523005579861872,2663.4336000000003,0.0,0.266143246,0.69326667,66.5858415,0.0,0.00665358125,0.01733166725,52.83730774183674,0.0,0.003118739612488881,0.01020113774684713,13.748533758163262,0.0,0.0035348416375111194,0.007130529503152868
2012-08-16 12:00:00,25.25,88.25,6.473383248215205,3.3687685883231144,1.0277413318537854,2077.9192700000003,0.0,0.259797291,0.57859166,69.26397666666666,0.0,0.0086599102,0.019286389,55.58003377006803,0.0,0.004647848369617519,0.010627052380222277,13.683942896598637,0.0,0.0040120618303824815,0.008659336619777724
2012-08-16 12:00:00,25.75,88.25,-10.484133097641644,2.3390125506285595,0.935049981980547,727.28,0.0,0.11061442,0.1805625,72.728004,0.0,0.011061442,0.01805625,58.45475114285714,0.0,0.0057786134141932346,0.010495956033309797,14.273252857142857,0.0,0.005282828585806765,0.007560293966690203
2012-08-16 12:00:00,22.25,87.75,6.337502144432316,3.1813315541740903,1.50542489463114,3094.97241,0.0,0.81350621,0.64614169,77.37431125,0.0,0.020337655625,0.0161535425,61.75704298265306,0.0,0.008637591766893413,0.010568505923983765,15.617268267346944,0.0,0.011700063858106586,0.0055850365760162345
2012-08-16 12:00:00,23.25,86.75,6.473383248215205,3.3687685883231144,0.9672265741072044,2584.68365,0.0,0.1826403369999999,0.85167083,64.6170955,0.0,0.00456600845,0.0212917715,52.012684663265304,0.0,0.0017994834185358943,0.009448279019745329,12.6044108367347,0.0,0.0027665250314641053,0.011843492480254672
2012-08-16 12:00:00,26.75,89.25,21.04400914194103,2.8357657441586994,1.2809619118947355,1511.63536,0.0,0.73728835,0.4520375,75.581775,0.0,0.0368644184999999,0.022601875,60.22286554897959,1.6458197959183674e-08,0.008956738057109621,0.014164107142114274,15.358909451020402,-1.6458197959183674e-08,0.027907680442890277,0.008437767857885727
