time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,geometry,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,GWS_anomaly_cm
2006-09-16 00:00:00,22.25,87.75,25.8890525327685,3.7573942073808464,1.50542489463114,0.0,0.07920155,630.10944,63.010944,0.0,0.007920155,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,13.052385885714289,0.0,-0.0155662090328547,12.852232856087065
2006-09-16 00:00:00,23.25,88.25,22.51237206008804,4.200837917352214,1.141514266533414,0.0,0.078930944,1200.8751,120.08752,0.0,0.007893095,POINT (88.5 23.5),93.38670802040816,0.0,0.0134971019535441,26.700811979591837,0.0,-0.0056040069535441,-4.182835912550253
2006-09-16 00:00:00,22.25,88.25,25.8890525327685,3.7573942073808464,1.3317331549608438,0.0,0.139673,1446.1097,144.61098,0.0,0.0139673,POINT (88.5 22.5),109.76586868571428,0.0,0.0159543429835457,34.84511131428573,0.0,-0.0019870429835457,-8.954071738533688
2006-09-16 00:00:00,22.75,87.75,22.51237206008804,4.200837917352214,0.9523005579861872,0.0,0.07920155,630.10944,63.010944,0.0,0.007920155,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,13.052385885714289,0.0,-0.0155662090328547,9.475552383406606
2006-09-16 00:00:00,23.25,87.75,22.51237206008804,4.200837917352214,1.0547837018250346,0.0,0.054814856,591.5213,59.15213,0.0,0.0054814857,POINT (87.5 23.5),46.36167929795919,0.0,0.0199306293401213,12.790450702040816,0.0,-0.0144491436401213,9.736370501687345
2006-09-16 00:00:00,24.25,88.25,22.51237206008804,4.200837917352214,1.0904283439857283,0.0,0.078930944,1200.8751,120.08752,0.0,0.007893095,POINT (88.5 23.5),93.38670802040816,0.0,0.0134971019535441,26.700811979591837,0.0,-0.0056040069535441,-4.182835912550253
2006-09-16 00:00:00,22.75,86.75,22.51237206008804,4.200837917352214,1.0119802160227347,,,,,,,,,,,,,,
2006-09-16 00:00:00,23.25,87.25,22.51237206008804,4.200837917352214,1.0547837018250346,0.0,0.054814856,591.5213,59.15213,0.0,0.0054814857,POINT (87.5 23.5),46.36167929795919,0.0,0.0199306293401213,12.790450702040816,0.0,-0.0144491436401213,9.736370501687345
2006-09-16 00:00:00,26.25,89.25,17.636175369636714,3.371145462766872,1.2809619118947355,0.0,0.17300147,1277.5891,127.75891,0.0,0.017300148,POINT (89.5 26.5),109.01432812244896,1.759609318367347e-09,0.0422683199100195,18.744581877551028,-1.759609318367347e-09,-0.0249681719100195,-1.0834383342446863
2006-09-16 00:00:00,23.25,86.75,22.51237206008804,4.200837917352214,0.9672265741072044,0.0,0.06237052,609.40826,60.940826,0.0,0.006237052,POINT (86.5 23.5),48.44408977959184,0.0,0.0192840575796795,12.496736220408168,0.0,-0.0130470055796795,10.028682845259551
2006-09-16 00:00:00,26.75,88.75,17.636175369636714,3.371145462766872,1.2500309329684212,,,,,,,,,,,,,,
2006-09-16 00:00:00,22.75,87.25,22.51237206008804,4.200837917352214,0.9523005579861872,0.0,0.07920155,630.10944,63.010944,0.0,0.007920155,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,13.052385885714289,0.0,-0.0155662090328547,9.475552383406606
2006-10-16 12:00:00,23.25,86.75,21.80955869306169,3.9938979563584818,0.9672265741072044,0.0,0.007514994,491.95737,49.195736,0.0,0.00075149944,POINT (86.5 23.5),48.44408977959184,0.0,0.0192840575796795,0.751646220408162,0.0,-0.0185325581396795,21.076445030793206
2006-10-16 12:00:00,22.75,88.25,21.80955869306169,3.9938979563584818,0.8263106409296362,0.0,0.020415809,1339.9086,133.99086,0.0,0.0020415809,POINT (88.5 22.5),109.76586868571428,0.0,0.0159543429835457,24.22499131428572,0.0,-0.0139127620835457,-2.4015198591404854
2006-10-16 12:00:00,22.75,88.75,21.80955869306169,3.9938979563584818,0.8263106409296362,0.0,0.020415809,1339.9086,133.99086,0.0,0.0020415809,POINT (88.5 22.5),109.76586868571428,0.0,0.0159543429835457,24.22499131428572,0.0,-0.0139127620835457,-2.4015198591404854
2006-10-16 12:00:00,26.75,88.25,18.53465975720397,2.853478411919628,0.930137897705321,,,,,,,,,,,,,,
2006-10-16 12:00:00,25.75,88.25,18.53465975720397,2.853478411919628,0.935049981980547,0.0,0.017152494,1156.2878,115.628784,0.0,0.0017152494,POINT (88.5 25.5),104.35376874285716,0.0,0.023117157279413,11.27501525714284,0.0,-0.021401907879413,7.281046407940542
2006-10-16 12:00:00,23.75,88.25,21.80955869306169,3.9938979563584818,1.141514266533414,0.0,0.0048938924,1084.9156,108.49157,0.0,0.00048938923,POINT (88.5 23.5),93.38670802040816,0.0,0.0134971019535441,15.104861979591831,0.0,-0.0130077127235441,6.717704426193402
2006-10-16 12:00:00,24.25,87.75,21.80955869306169,3.9938979563584818,0.955445765724529,0.0,0.0074107475,466.00024,46.600025,0.0,0.00074107473,POINT (87.5 23.5),46.36167929795919,0.0,0.0199306293401213,0.2383457020408173,0.0,-0.0191895546101213,21.590402545630994
2006-10-16 12:00:00,22.75,87.75,21.80955869306169,3.9938979563584818,0.9523005579861872,0.0,0.017087642,508.95935,50.895935,0.0,0.0017087642,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,0.9373768857142863,0.0,-0.0217775998328547,20.893959407180258
2006-10-16 12:00:00,22.25,87.75,20.29636587963129,3.574486723048228,1.50542489463114,0.0,0.017087642,508.95935,50.895935,0.0,0.0017087642,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,0.9373768857142863,0.0,-0.0217775998328547,19.380766593749858
2006-10-16 12:00:00,23.25,88.25,21.80955869306169,3.9938979563584818,1.141514266533414,0.0,0.0048938924,1084.9156,108.49157,0.0,0.00048938923,POINT (88.5 23.5),93.38670802040816,0.0,0.0134971019535441,15.104861979591831,0.0,-0.0130077127235441,6.717704426193402
2006-10-16 12:00:00,26.25,88.25,18.53465975720397,2.853478411919628,0.930137897705321,,,,,,,,,,,,,,
2006-10-16 12:00:00,22.75,87.25,21.80955869306169,3.9938979563584818,0.9523005579861872,0.0,0.017087642,508.95935,50.895935,0.0,0.0017087642,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,0.9373768857142863,0.0,-0.0217775998328547,20.893959407180258
2006-10-16 12:00:00,26.25,89.25,12.332224430085464,3.195706414002597,1.2809619118947355,0.0,0.013313485,1150.6736,115.06736,0.0,0.0013313486,POINT (89.5 26.5),109.01432812244896,1.759609318367347e-09,0.0422683199100195,6.053031877551021,-1.759609318367347e-09,-0.0409369713100195,6.320129525604072
2006-10-16 12:00:00,23.75,87.75,21.80955869306169,3.9938979563584818,1.0547837018250346,0.0,0.0074107475,466.00024,46.600025,0.0,0.00074107473,POINT (87.5 23.5),46.36167929795919,0.0,0.0199306293401213,0.2383457020408173,0.0,-0.0191895546101213,21.590402545630994
2006-10-16 12:00:00,23.25,87.25,21.80955869306169,3.9938979563584818,1.0547837018250346,0.0,0.0074107475,466.00024,46.600025,0.0,0.00074107473,POINT (87.5 23.5),46.36167929795919,0.0,0.0199306293401213,0.2383457020408173,0.0,-0.0191895546101213,21.590402545630994
2006-10-16 12:00:00,23.75,87.25,21.80955869306169,3.9938979563584818,1.0547837018250346,0.0,0.0074107475,466.00024,46.600025,0.0,0.00074107473,POINT (87.5 23.5),46.36167929795919,0.0,0.0199306293401213,0.2383457020408173,0.0,-0.0191895546101213,21.590402545630994
2006-10-16 12:00:00,26.75,89.25,12.332224430085464,3.195706414002597,1.2809619118947355,0.0,0.013313485,1150.6736,115.06736,0.0,0.0013313486,POINT (89.5 26.5),109.01432812244896,1.759609318367347e-09,0.0422683199100195,6.053031877551021,-1.759609318367347e-09,-0.0409369713100195,6.320129525604072
2006-10-16 12:00:00,22.25,88.25,20.29636587963129,3.574486723048228,1.3317331549608438,0.0,0.020415809,1339.9086,133.99086,0.0,0.0020415809,POINT (88.5 22.5),109.76586868571428,0.0,0.0159543429835457,24.22499131428572,0.0,-0.0139127620835457,-3.914712672570886
2006-10-16 12:00:00,23.25,87.75,21.80955869306169,3.9938979563584818,1.0547837018250346,0.0,0.0074107475,466.00024,46.600025,0.0,0.00074107473,POINT (87.5 23.5),46.36167929795919,0.0,0.0199306293401213,0.2383457020408173,0.0,-0.0191895546101213,21.590402545630994
