time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm
2013-10-16 12:00:00,26.25,88.25,-3.609741197505235,2.664896522890289,0.930137897705321,619.329,0.0,4.5833335e-07,61.9329,0.0,4.5833335e-08
2013-10-16 12:00:00,21.75,87.75,16.5714255796435,3.458820490769655,0.4385385837881416,2305.36654,0.0,0.0002353333332,76.84555300000001,0.0,7.844444443333334e-06
2013-10-16 12:00:00,22.25,87.75,16.5714255796435,3.458820490769655,1.50542489463114,2747.14285,0.0,5.83333343e-06,68.67857325,0.0,1.4583333975e-07
2013-10-16 12:00:00,26.75,89.25,-4.311726671761592,3.0561376562812304,1.2809619118947355,1238.4902,0.0,3.7500001e-07,61.92451,0.0,1.8750001e-08
2013-10-16 12:00:00,23.25,86.75,14.16327363343736,3.8292766720152,0.9672265741072044,2191.82266,0.0,0.0,54.79556725,0.0,0.0
2013-10-16 12:00:00,22.25,88.75,16.5714255796435,3.458820490769655,1.3317331549608438,1573.7809,0.0,1.2583333e-05,78.689045,0.0,6.2916666e-07
2013-10-16 12:00:00,21.75,88.25,16.5714255796435,3.458820490769655,0.0815523886479138,2363.65621,0.0,0.0005793333337,78.78854333333332,0.0,1.9311112463333333e-05
2013-10-16 12:00:00,22.75,87.25,14.16327363343736,3.8292766720152,0.9523005579861872,2317.15165,0.0,4.1666667e-08,57.928793,0.0,1.04166665e-09
2013-10-16 12:00:00,23.25,88.25,14.16327363343736,3.8292766720152,1.141514266533414,2010.80727,0.0,1.4166667400000002e-06,67.026909,0.0,4.7222224e-08
2013-11-16 00:00:00,25.25,88.25,5.924908272508947,3.736962222030445,1.0277413318537854,1570.5487899999998,0.0,0.0,52.351626333333336,0.0,0.0
2013-11-16 00:00:00,23.25,87.75,5.924908272508947,3.736962222030445,1.0547837018250346,2187.43922,0.0,7.6612903e-07,54.6859805,0.0,1.91532265e-08
2013-11-16 00:00:00,25.75,88.25,-7.876413275010462,2.6359600218089048,0.935049981980547,555.26575,0.0,0.0,55.526577,0.0,0.0
2013-11-16 00:00:00,23.75,87.25,5.924908272508947,3.736962222030445,1.0547837018250346,1461.7343500000002,0.0,0.0,48.724479333333335,0.0,0.0
2013-11-16 00:00:00,22.25,87.25,8.244510553932438,3.328434716239939,1.50542489463114,1972.20175,0.0,7.2983872e-06,49.305044,0.0,1.8245968250000002e-07
2013-11-16 00:00:00,23.25,87.25,5.924908272508947,3.736962222030445,1.0547837018250346,2176.26217,0.0,1.2096774e-07,54.4065565,0.0,3.0241935e-09
2013-11-16 00:00:00,25.25,88.75,5.924908272508947,3.736962222030445,1.0277413318537854,0.0,0.0,0.0,,,
2013-11-16 00:00:00,24.25,87.75,5.924908272508947,3.736962222030445,0.955445765724529,2111.53496,0.0,4.032258e-07,52.78837575,0.0,1.00806455e-08
2013-11-16 00:00:00,26.75,88.25,-7.876413275010462,2.6359600218089048,0.930137897705321,2128.97962,0.0,1.29032257e-06,53.2244925,0.0,3.22580645e-08
2013-11-16 00:00:00,26.25,89.25,-17.3362385390177,2.9928205430059056,1.2809619118947355,2149.1705,0.0,3.66935464e-06,53.729264,0.0,9.173387e-08
2013-11-16 00:00:00,22.75,86.75,5.924908272508947,3.736962222030445,1.0119802160227347,1885.75687,0.0,8.0645158e-07,47.1439235,0.0,2.0161290500000006e-08
2013-11-16 00:00:00,22.25,87.75,8.244510553932438,3.328434716239939,1.50542489463114,2458.76064,0.0,2.49596778e-05,61.469016,0.0,6.239919575e-07
2013-11-16 00:00:00,24.25,88.25,5.924908272508947,3.736962222030445,1.0904283439857283,2687.42726,0.0,2.2983871600000003e-06,67.18568400000001,0.0,5.7459682000000004e-08
2013-11-16 00:00:00,22.25,88.25,8.244510553932438,3.328434716239939,1.3317331549608438,2772.65944,0.0,3.15322579e-05,69.31648799999999,0.0,7.883064725000001e-07
2013-11-16 00:00:00,21.75,87.75,8.244510553932438,3.328434716239939,0.4385385837881416,2128.36004,0.0,3.7580645e-05,70.94533799999999,0.0,1.2526882e-06
2013-11-16 00:00:00,22.75,88.75,5.924908272508947,3.736962222030445,0.8263106409296362,1421.1533,0.0,6.0887094e-06,71.057667,0.0,3.04435475e-07
2013-11-16 00:00:00,22.75,87.25,5.924908272508947,3.736962222030445,0.9523005579861872,2050.06149,0.0,1.65322584e-06,51.25153875,0.0,4.1330646e-08
2013-11-16 00:00:00,26.25,88.25,-7.876413275010462,2.6359600218089048,0.930137897705321,561.59766,0.0,1.4919354e-06,56.159767,0.0,1.4919355e-07
2013-11-16 00:00:00,22.25,88.75,8.244510553932438,3.328434716239939,1.3317331549608438,1422.3192,0.0,1.5645162e-05,71.11596,0.0,7.822581e-07
2013-11-16 00:00:00,21.75,88.25,8.244510553932438,3.328434716239939,0.0815523886479138,2157.7560700000004,0.0,2.7580645e-05,71.92520466666666,0.0,9.1935484e-07
2013-11-16 00:00:00,22.75,88.25,5.924908272508947,3.736962222030445,0.8263106409296362,2384.30441,0.0,3.26612902e-06,59.607611,0.0,8.1653228e-08
2013-11-16 00:00:00,26.75,88.75,-17.3362385390177,2.9928205430059056,1.2500309329684212,1556.8394,0.0,1.6129032e-07,51.894647,0.0,5.376343999999999e-09
2013-11-16 00:00:00,23.25,86.25,5.924908272508947,3.736962222030445,0.9672265741072044,1343.03784,0.0,0.0,44.767929,0.0,0.0
2013-11-16 00:00:00,22.75,87.75,5.924908272508947,3.736962222030445,0.9523005579861872,2152.19392,0.0,1.8951613e-06,53.8048485,0.0,4.737903275e-08
2013-11-16 00:00:00,23.75,88.25,5.924908272508947,3.736962222030445,1.141514266533414,2687.42726,0.0,2.2983871600000003e-06,67.18568400000001,0.0,5.7459682000000004e-08
2013-11-16 00:00:00,23.25,88.25,5.924908272508947,3.736962222030445,1.141514266533414,1802.1885,0.0,1.6935483499999998e-06,60.07295333333334,0.0,5.6451615e-08
2013-11-16 00:00:00,23.75,87.75,5.924908272508947,3.736962222030445,1.0547837018250346,2111.53496,0.0,4.032258e-07,52.78837575,0.0,1.00806455e-08
2013-11-16 00:00:00,23.25,86.75,5.924908272508947,3.736962222030445,0.9672265741072044,1958.62587,0.0,8.064516e-08,48.965646,0.0,2.016129e-09
2013-11-16 00:00:00,26.75,89.25,-17.3362385390177,2.9928205430059056,1.2809619118947355,1119.40191,0.0,0.0,55.9700965,0.0,0.0
2013-12-16 12:00:00,22.75,87.25,-7.45546335834328,3.836486515184264,0.9523005579861872,1883.27982,0.0,5.31854847e-05,47.08199625,0.0,1.3296371175e-06
2013-12-16 12:00:00,24.25,87.75,-7.45546335834328,3.836486515184264,0.955445765724529,1931.05049,0.0,3.112903243e-05,48.27626475,0.0,7.782258662499999e-07
2013-12-16 12:00:00,23.25,87.25,-7.45546335834328,3.836486515184264,1.0547837018250346,2011.82865,0.0,7.3709678e-05,50.29571825,0.0,1.842742e-06
2013-12-16 12:00:00,21.75,88.25,-1.7649401201245687,3.3384755440860463,0.0815523886479138,2067.28163,0.0,0.0005709677161999,68.90939,0.0,1.903225721333333e-05
2013-12-16 12:00:00,21.75,87.75,-1.7649401201245687,3.3384755440860463,0.4385385837881416,2056.4227,0.0,0.0003239919573,68.54742633333333,0.0,1.0799731943333332e-05
2013-12-16 12:00:00,22.75,86.75,-7.45546335834328,3.836486515184264,1.0119802160227347,1745.74206,0.0,9.54838713e-05,43.64355275,0.0,2.3870967825e-06
2013-12-16 12:00:00,22.25,88.75,-1.7649401201245687,3.3384755440860463,1.3317331549608438,1348.1849499999998,0.0,3.3870967e-06,67.40925,0.0,1.6935484e-07
2013-12-16 12:00:00,23.25,86.75,-7.45546335834328,3.836486515184264,0.9672265741072044,1845.23079,0.0,0.0001347177409999,46.130770250000005,0.0,3.367943725e-06
2013-12-16 12:00:00,26.25,89.25,-33.52901779823598,3.06825850923662,1.2809619118947355,2026.89198,0.0,1.89516123e-06,50.67230000000001,0.0,4.737903225e-08
2013-12-16 12:00:00,26.75,89.25,-33.52901779823598,3.06825850923662,1.2809619118947355,1045.42535,0.0,1.6129032e-07,52.271268,0.0,8.064516e-09
2013-12-16 12:00:00,22.25,87.75,-1.7649401201245687,3.3384755440860463,1.50542489463114,2303.73056,0.0,2.08467743e-05,57.5932645,0.0,5.2116935575e-07
2013-12-16 12:00:00,26.75,88.75,-33.52901779823598,3.06825850923662,1.2500309329684212,1459.06045,0.0,8.104838899999999e-06,48.63535,0.0,2.70161297e-07
2013-12-16 12:00:00,23.75,87.25,-7.45546335834328,3.836486515184264,1.0547837018250346,1369.13789,0.0,4.4919354e-05,45.63793066666667,0.0,1.4973118000000005e-06
2013-12-16 12:00:00,22.25,87.25,-1.7649401201245687,3.3384755440860463,1.50542489463114,1823.06035,0.0,1.54435483e-05,45.576509,0.0,3.860887125e-07
2013-12-16 12:00:00,23.25,87.75,-7.45546335834328,3.836486515184264,1.0547837018250346,1995.35961,0.0,2.68145163e-05,49.88399,0.0,6.703629449999999e-07
2013-12-16 12:00:00,22.75,88.25,-7.45546335834328,3.836486515184264,0.8263106409296362,2211.3535,0.0,2.2580644800000004e-06,55.28383725,0.0,5.6451615e-08
2013-12-16 12:00:00,23.75,88.25,-7.45546335834328,3.836486515184264,1.141514266533414,2508.5151,0.0,3.262096867e-05,62.7128775,0.0,8.1552421675e-07
2013-12-16 12:00:00,23.75,87.75,-7.45546335834328,3.836486515184264,1.0547837018250346,1931.05049,0.0,3.112903243e-05,48.27626475,0.0,7.782258662499999e-07
2013-12-16 12:00:00,22.75,87.75,-7.45546335834328,3.836486515184264,0.9523005579861872,1948.44066,0.0,1.552419323e-05,48.711018,0.0,3.8810483400000005e-07
2013-12-16 12:00:00,22.25,88.25,-1.7649401201245687,3.3384755440860463,1.3317331549608438,2653.64991,0.0,7.54032284e-06,66.34125,0.0,1.885080735e-07
2013-12-16 12:00:00,24.25,88.25,-7.45546335834328,3.836486515184264,1.0904283439857283,2508.5151,0.0,3.262096867e-05,62.7128775,0.0,8.1552421675e-07
2013-12-16 12:00:00,22.75,88.75,-7.45546335834328,3.836486515184264,0.8263106409296362,1351.73374,0.0,3.2258064e-06,67.58668750000001,0.0,1.61290325e-07
2013-12-16 12:00:00,23.25,88.25,-7.45546335834328,3.836486515184264,1.141514266533414,1667.67853,0.0,1.9354838e-06,55.58928433333333,0.0,6.451612666666668e-08
2013-12-16 12:00:00,26.25,88.25,-17.638579040063096,2.736679221771008,0.930137897705321,530.39264,0.0,1.6370968e-05,53.039265,0.0,1.6370968e-06
2013-12-16 12:00:00,23.25,86.25,-7.45546335834328,3.836486515184264,0.9672265741072044,1265.72064,0.0,0.00019629033,42.190689,0.0,6.543010866666666e-06
2013-12-16 12:00:00,25.75,88.25,-17.638579040063096,2.736679221771008,0.935049981980547,520.21826,0.0,4.032258e-08,52.021828,0.0,4.032258e-09
2013-12-16 12:00:00,25.25,88.75,-7.45546335834328,3.836486515184264,1.0277413318537854,0.0,0.0,0.0,,,
2013-12-16 12:00:00,26.75,88.25,-17.638579040063096,2.736679221771008,0.930137897705321,2002.4082,0.0,3.80241942e-05,50.06020475,0.0,9.506048775e-07
2013-12-16 12:00:00,25.25,88.25,-7.45546335834328,3.836486515184264,1.0277413318537854,1483.69438,0.0,2.016129e-07,49.456481,0.0,6.720429999999999e-09
2014-01-09 12:00:00,25.25,88.25,-13.554670294884188,5.028850291113612,1.0277413318537854,1483.69438,0.0,2.016129e-07,49.456481,0.0,6.720429999999999e-09
2014-01-09 12:00:00,22.75,87.25,-13.554670294884188,5.028850291113612,0.9523005579861872,1883.27982,0.0,5.31854847e-05,47.08199625,0.0,1.3296371175e-06
2014-01-09 12:00:00,22.75,86.75,-13.554670294884188,5.028850291113612,1.0119802160227347,1745.74206,0.0,9.54838713e-05,43.64355275,0.0,2.3870967825e-06
2014-01-09 12:00:00,21.75,87.75,-6.054027415656796,4.271279726307393,0.4385385837881416,2056.4227,0.0,0.0003239919573,68.54742633333333,0.0,1.0799731943333332e-05
2014-01-09 12:00:00,22.25,87.25,-6.054027415656796,4.271279726307393,1.50542489463114,1823.06035,0.0,1.54435483e-05,45.576509,0.0,3.860887125e-07
2014-01-09 12:00:00,24.25,88.25,-13.554670294884188,5.028850291113612,1.0904283439857283,2508.5151,0.0,3.262096867e-05,62.7128775,0.0,8.1552421675e-07
2014-01-09 12:00:00,23.75,87.75,-13.554670294884188,5.028850291113612,1.0547837018250346,1931.05049,0.0,3.112903243e-05,48.27626475,0.0,7.782258662499999e-07
2014-01-09 12:00:00,23.25,88.25,-13.554670294884188,5.028850291113612,1.141514266533414,1667.67853,0.0,1.9354838e-06,55.58928433333333,0.0,6.451612666666668e-08
2014-01-09 12:00:00,26.75,88.25,-21.56240667280197,3.548697916082619,0.930137897705321,2002.4082,0.0,3.80241942e-05,50.06020475,0.0,9.506048775e-07
2014-01-09 12:00:00,22.75,88.75,-13.554670294884188,5.028850291113612,0.8263106409296362,1351.73374,0.0,3.2258064e-06,67.58668750000001,0.0,1.61290325e-07
2014-01-09 12:00:00,25.75,88.25,-21.56240667280197,3.548697916082619,0.935049981980547,520.21826,0.0,4.032258e-08,52.021828,0.0,4.032258e-09
2014-01-09 12:00:00,23.75,87.25,-13.554670294884188,5.028850291113612,1.0547837018250346,1369.13789,0.0,4.4919354e-05,45.63793066666667,0.0,1.4973118000000005e-06
2014-01-09 12:00:00,22.75,88.25,-13.554670294884188,5.028850291113612,0.8263106409296362,2211.3535,0.0,2.2580644800000004e-06,55.28383725,0.0,5.6451615e-08
2014-01-09 12:00:00,22.75,87.75,-13.554670294884188,5.028850291113612,0.9523005579861872,1948.44066,0.0,1.552419323e-05,48.711018,0.0,3.8810483400000005e-07
2014-01-09 12:00:00,22.25,88.25,-6.054027415656796,4.271279726307393,1.3317331549608438,2653.64991,0.0,7.54032284e-06,66.34125,0.0,1.885080735e-07
2014-01-09 12:00:00,23.75,88.25,-13.554670294884188,5.028850291113612,1.141514266533414,2508.5151,0.0,3.262096867e-05,62.7128775,0.0,8.1552421675e-07
2014-01-09 12:00:00,23.25,87.75,-13.554670294884188,5.028850291113612,1.0547837018250346,1995.35961,0.0,2.68145163e-05,49.88399,0.0,6.703629449999999e-07
2014-01-09 12:00:00,25.25,88.75,-13.554670294884188,5.028850291113612,1.0277413318537854,0.0,0.0,0.0,,,
2014-01-09 12:00:00,23.25,87.25,-13.554670294884188,5.028850291113612,1.0547837018250346,2011.82865,0.0,7.3709678e-05,50.29571825,0.0,1.842742e-06
2014-01-09 12:00:00,26.75,89.25,-44.160445310006494,4.128374005857348,1.2809619118947355,1045.42535,0.0,1.6129032e-07,52.271268,0.0,8.064516e-09
2014-01-09 12:00:00,26.75,88.75,-44.160445310006494,4.128374005857348,1.2500309329684212,1459.06045,0.0,8.104838899999999e-06,48.63535,0.0,2.70161297e-07
2014-01-09 12:00:00,22.25,87.75,-6.054027415656796,4.271279726307393,1.50542489463114,2303.73056,0.0,2.08467743e-05,57.5932645,0.0,5.2116935575e-07
2014-01-09 12:00:00,23.25,86.25,-13.554670294884188,5.028850291113612,0.9672265741072044,1265.72064,0.0,0.00019629033,42.190689,0.0,6.543010866666666e-06
2014-01-09 12:00:00,23.25,86.75,-13.554670294884188,5.028850291113612,0.9672265741072044,1845.23079,0.0,0.0001347177409999,46.130770250000005,0.0,3.367943725e-06
2014-01-09 12:00:00,22.25,88.75,-6.054027415656796,4.271279726307393,1.3317331549608438,1348.1849499999998,0.0,3.3870967e-06,67.40925,0.0,1.6935484e-07
2014-01-09 12:00:00,21.75,88.25,-6.054027415656796,4.271279726307393,0.0815523886479138,2067.28163,0.0,0.0005709677161999,68.90939,0.0,1.903225721333333e-05
2014-01-09 12:00:00,26.25,88.25,-21.56240667280197,3.548697916082619,0.930137897705321,530.39264,0.0,1.6370968e-05,53.039265,0.0,1.6370968e-06
2014-01-09 12:00:00,24.25,87.75,-13.554670294884188,5.028850291113612,0.955445765724529,1931.05049,0.0,3.112903243e-05,48.27626475,0.0,7.782258662499999e-07
2014-01-09 12:00:00,26.25,89.25,-44.160445310006494,4.128374005857348,1.2809619118947355,2026.89198,0.0,1.89516123e-06,50.67230000000001,0.0,4.737903225e-08
2014-03-16 12:00:00,24.25,88.25,-21.267559878273595,3.3984747379525504,1.0904283439857283,2154.06044,0.0,0.00148075004,53.851511,0.0,3.701875025e-05
2014-03-16 12:00:00,23.25,86.25,-21.267559878273595,3.3984747379525504,0.9672265741072044,1191.50211,0.0,4.2249999e-05,39.71673733333333,0.0,1.4083333333333331e-06
2014-03-16 12:00:00,23.25,88.25,-21.267559878273595,3.3984747379525504,1.141514266533414,1328.98734,0.0,0.000361916665,44.299579,0.0,1.2063888833333331e-05
