time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SMS_noah_cm,SWE_noah_cm,Runoff_noah_cm,SMS_clsm_cm,SWE_clsm_cm,Runoff_clsm_cm,SMS_vic_cm,SWE_vic_cm,Runoff_vic_cm,SMS_ensemble_cm,SWE_ensemble_cm,Runoff_ensemble_cm,SMS_ensemble_mean_cm,SWE_ensemble_mean_cm,Runoff_ensemble_mean_cm,SMS_ensemble_anomaly_cm,SWE_ensemble_anomaly_cm,Runoff_ensemble_anomaly_cm,GWS_ensemble_anomaly_cm
2007-09-16 00:00:00,23.25,86.75,40.88920908548648,4.250057797625937,0.9672265741072044,60.665685,0.0,0.0010200978,32.29951,0.0,0.00682534,61.13907,0.0,0.007074304,51.36808833333333,0.0,0.0049732472666666,41.11439603877552,0.0,0.010255162479956816,10.253692294557816,0.0,-0.005281915213290215,30.64079870614195
2007-09-16 00:00:00,22.75,86.75,40.88920908548648,4.250057797625937,1.0119802160227347,59.46400325,0.0,0.001775499075,,,,,,,59.46400325,0.0,0.001775499075,49.751007663265305,0.0,0.00233156108083207,9.712995586734692,0.0,-0.00055606200583207,31.17676956075762
2007-10-16 12:00:00,22.25,87.75,23.66563715801264,3.860497303460957,1.50542489463114,68.85968075,0.0,0.0014271125075,31.761866,0.0,0.003500561,54.39872,0.0,0.0033034307,51.67342225,0.0,0.0027437014024999,45.202330999659864,0.0,0.014862830790236987,6.471091250340137,0.0,-0.012119129387737088,17.20666503706024
2007-10-16 12:00:00,22.75,87.25,24.063991988638904,4.348863056814109,0.9523005579861872,56.04799775,0.0,0.0001784614624999,31.761866,0.0,0.003500561,54.39872,0.0,0.0033034307,47.40286125,0.0,0.0023274843874999,42.22908591938776,0.0,0.013023213405435477,5.173775330612244,0.0,-0.010695729017935578,18.900912387044595
2007-10-16 12:00:00,24.25,88.25,24.063991988638904,4.348863056814109,1.0904283439857283,73.62197649999999,0.0,0.0015045948425,33.137035,0.0,0.006035361,118.00741,0.0,0.006405934,74.9221405,0.0,0.0046486299475,61.34022535408163,0.0,0.010953734467736616,13.581915145918366,0.0,-0.0063051045202366165,10.488381947240775
2007-10-16 12:00:00,22.25,87.25,23.66563715801264,3.860497303460957,1.50542489463114,54.87041375,0.0,0.000190872915,31.761866,0.0,0.003500561,54.39872,0.0,0.0033034307,47.01033325,0.0,0.0023316215383333,41.73471902823129,0.0,0.013065313259422418,5.275614221768713,0.0,-0.010733691721089117,18.400756627965016
2007-10-16 12:00:00,22.25,88.25,23.66563715801264,3.860497303460957,1.3317331549608438,77.08411625,0.0,0.003750842775,36.06216,0.0,0.0108685335,138.27312,0.0,0.009892545,83.80646541666667,0.0,0.008170640425,70.51189608979591,0.0,0.017558604207079442,13.294569326870757,0.0,-0.009387963782079442,10.380455794923963
2007-10-16 12:00:00,22.75,87.75,24.063991988638904,4.348863056814109,0.9523005579861872,60.94683525,0.0,0.00087105518,31.761866,0.0,0.003500561,54.39872,0.0,0.0033034307,49.03580708333334,0.0,0.00255834896,42.67969992517006,0.0,0.01305615239772116,6.356107158163276,0.0,-0.01049780343772116,17.71838263391335
2007-10-16 12:00:00,23.25,88.25,24.063991988638904,4.348863056814109,1.141514266533414,67.59402766666666,0.0,0.0028591332666666,33.137035,0.0,0.006035361,118.00741,0.0,0.006405934,72.91282422222223,0.0,0.0051001427555555,59.02971299546485,0.0,0.009373857209203298,13.883111226757379,0.0,-0.004273714453647798,10.185154476335173
2007-10-16 12:00:00,23.75,87.75,24.063991988638904,4.348863056814109,1.0547837018250346,58.3319405,0.0,0.0002521020875,31.981861,0.0,0.0018449845,49.13421,0.0,0.0018175239,46.482670500000005,0.0,0.0013048701624999,41.26816521666667,0.0,0.010552578641008795,5.214505283333338,0.0,-0.009247708478508894,18.858734413784074
2007-10-16 12:00:00,23.75,88.25,24.063991988638904,4.348863056814109,1.141514266533414,73.62197649999999,0.0,0.0015045948425,33.137035,0.0,0.006035361,118.00741,0.0,0.006405934,74.9221405,0.0,0.0046486299475,61.34022535408163,0.0,0.010953734467736616,13.581915145918366,0.0,-0.0063051045202366165,10.488381947240775
2007-10-16 12:00:00,26.25,88.25,17.935150200689094,3.11462635801524,0.930137897705321,58.626526,0.0,1.6208332e-06,,,,,,,58.626526,0.0,1.6208332e-06,59.79036687346939,0.0,0.008308882944219241,-1.1638408734693897,0.0,-0.008307262111019242,19.1072983362695
2007-10-16 12:00:00,23.25,87.75,24.063991988638904,4.348863056814109,1.0547837018250346,61.10011075,0.0,0.000848679175,31.981861,0.0,0.0018449845,49.13421,0.0,0.0018175239,47.40539391666667,0.0,0.0015037291916666,41.71929512857143,0.0,0.010544109660562993,5.6860987880952365,0.0,-0.009040380468896393,18.386933581012563
