time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SMS_noah_cm,SWE_noah_cm,Runoff_noah_cm,SMS_clsm_cm,SWE_clsm_cm,Runoff_clsm_cm,SMS_vic_cm,SWE_vic_cm,Runoff_vic_cm,SMS_ensemble_cm,SWE_ensemble_cm,Runoff_ensemble_cm
2002-04-17 12:00:00,23.25,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,54.18904366666667,0.0,0.0032571732999999,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124,53.50161288888889,0.0,0.010070615099999966
2002-04-17 12:00:00,25.25,88.75,-12.003431275606015,22.88781746306537,1.0277413318537854,,,,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778,58.9470335,0.0,0.008823461
2002-04-17 12:00:00,23.75,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124,56.60104625,0.0,0.010968670941666666
2002-04-17 12:00:00,22.75,88.25,-12.003431275606015,22.88781746306537,0.8263106409296362,52.4297735,0.0,0.002357454725,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141,59.46282016666667,0.0,0.010229878575
2002-04-17 12:00:00,24.25,88.25,-12.003431275606015,22.88781746306537,1.0904283439857283,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124,56.60104625,0.0,0.010968670941666666
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,64.787655,0.0,0.004582891,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141,63.58211400000001,0.0,0.010971690666666667
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,52.4297735,0.0,0.002357454725,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141,59.46282016666667,0.0,0.010229878575
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,67.98242,0.0,0.0060117151333333,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629,45.32023,0.0,0.0110448507111111
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,54.18904366666667,0.0,0.0032571732999999,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124,53.50161288888889,0.0,0.010070615099999966
2002-05-10 12:00:00,23.75,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124,56.60104625,0.0,0.010968670941666666
2002-05-10 12:00:00,22.25,87.75,-14.106660701179257,10.845347460421571,1.50542489463114,53.425252,0.0,0.002677176525,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629,40.46784066666667,0.0,0.009933337841666667
2002-05-10 12:00:00,25.75,88.25,-2.7303538486408163,8.125737319906584,0.935049981980547,56.958332,0.0,0.00095235085,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778,58.284133,0.0,0.006199757616666667
2002-05-10 12:00:00,26.75,88.75,2.24766164700992,8.826346126061853,1.2500309329684212,55.03687766666667,0.0,0.00057410082,,,,,,,55.03687766666667,0.0,0.00057410082
2002-05-10 12:00:00,25.25,88.25,-9.15633644184424,11.58461565484018,1.0277413318537854,55.42275800000001,0.0,0.0007711102333333,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778,57.772275,0.0,0.006139344077777766
2002-05-10 12:00:00,24.25,87.75,-9.15633644184424,11.58461565484018,0.955445765724529,48.8275735,0.0,0.001381253025,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312,37.9400545,0.0,0.009521521008333332
2002-05-10 12:00:00,23.25,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,48.30952075,0.0,0.00156263915,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312,37.76737025,0.0,0.00958198305
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421571,0.0815523886479138,67.84554666666666,0.0,0.0052158264666666,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141,64.60141122222223,0.0,0.011182669155555533
2002-05-10 12:00:00,23.25,86.25,-9.15633644184424,11.58461565484018,0.9672265741072044,43.405443,0.0,0.0004019986433333,20.568842,0.0,0.004988778,43.711376,0.0,0.012380599,35.895220333333334,0.0,0.005923791881111101
2002-05-10 12:00:00,22.75,87.75,-9.15633644184424,11.58461565484018,0.9523005579861872,45.942236,0.0,0.001280417375,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629,37.973501999999996,0.0,0.009467751458333333
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421571,1.3317331549608438,64.61596875,0.0,0.003869867,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141,63.52488524999999,0.0,0.010734015999999999
2002-05-10 12:00:00,25.25,88.75,-9.15633644184424,11.58461565484018,1.0277413318537854,,,,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778,58.9470335,0.0,0.008823461
2002-05-10 12:00:00,23.75,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,48.8275735,0.0,0.001381253025,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312,37.9400545,0.0,0.009521521008333332
2002-05-10 12:00:00,22.75,87.25,-9.15633644184424,11.58461565484018,0.9523005579861872,47.51823675,0.0,0.0013919406,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629,38.49883558333334,0.0,0.009504925866666666
2002-05-10 12:00:00,26.75,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,51.9748615,0.0,0.00059858167,,,,,,,51.9748615,0.0,0.00059858167
2002-05-10 12:00:00,22.25,87.25,-14.106660701179257,10.845347460421571,1.50542489463114,45.97008,0.0,0.00121776615,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629,37.98278333333334,0.0,0.009446867716666666
2002-05-10 12:00:00,26.25,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,63.678558,0.0,0.0010667339,25.643482,0.0,0.009904035,104.20803,0.0,0.015461276,64.51002333333334,0.0,0.008810681633333333
2002-05-10 12:00:00,26.75,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,62.480733,0.0,0.0009248285999999,25.643482,0.0,0.009904035,104.20803,0.0,0.015461276,64.11074833333333,0.0,0.008763379866666634
2002-05-10 12:00:00,22.75,86.75,-9.15633644184424,11.58461565484018,1.0119802160227347,45.553108,0.0,0.0010258881499999,,,,,,,45.553108,0.0,0.0010258881499999
2002-05-10 12:00:00,23.25,86.75,-9.15633644184424,11.58461565484018,0.9672265741072044,48.655132,0.0,0.0008071330575,20.568842,0.0,0.004988778,43.711376,0.0,0.012380599,37.64511666666667,0.0,0.0060588366858333334
2002-05-10 12:00:00,22.25,88.75,-14.106660701179257,10.845347460421571,1.3317331549608438,64.787655,0.0,0.004582891,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141,63.58211400000001,0.0,0.010971690666666667
2002-05-10 12:00:00,26.25,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,55.268566,0.0,0.000974625,,,,,,,55.268566,0.0,0.000974625
2002-05-10 12:00:00,24.25,88.25,-9.15633644184424,11.58461565484018,1.0904283439857283,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124,56.60104625,0.0,0.010968670941666666
2002-05-10 12:00:00,23.75,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,46.04877833333333,0.0,0.00086079305,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312,37.01378944444445,0.0,0.00934803435
2002-05-10 12:00:00,22.75,88.75,-9.15633644184424,11.58461565484018,0.8263106409296362,64.36477500000001,0.0,0.00532590325,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141,63.441154000000004,0.0,0.011219361416666665
2002-05-10 12:00:00,23.25,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,49.6644755,0.0,0.0015363659,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312,38.219021833333336,0.0,0.0095732253
2002-08-16 12:00:00,23.25,86.75,34.97172258248811,8.5030886992779,0.9672265741072044,64.133783,0.0,0.0039238801,29.20026,0.0,0.030419154,63.82738,0.0,0.05043633,52.38714099999999,0.0,0.028259788033333334
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414,82.1970485,0.0,0.0275995915,35.39224,0.0,0.03569602,124.129555,0.0,0.042881694,80.57294783333333,0.0,0.035392435166666666
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414,76.37324466666666,0.0,0.0172111914333333,35.39224,0.0,0.03569602,124.129555,0.0,0.042881694,78.63167988888888,0.0,0.03192963514444443
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362,76.46723374999999,0.0,0.015993831,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795,87.02030791666665,0.0,0.04926596533333333
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854,,,,39.48794,0.0,0.070860706,129.73778,0.0,0.0632899,84.61286,0.0,0.067075303
2002-08-16 12:00:00,22.25,88.25,26.72826113567377,8.294761480402762,1.3317331549608438,84.94141350000001,0.0,0.03724053075,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795,89.8450345,0.0,0.056348198583333335
2002-08-16 12:00:00,21.75,88.25,26.72826113567377,8.294761480402762,0.0815523886479138,88.03947999999998,0.0,0.0543821023333333,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795,90.87772333333332,0.0,0.062062055777777764
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347,63.91684075,0.0,0.006426548075,,,,,,,63.91684075,0.0,0.006426548075
2002-08-16 12:00:00,22.25,87.75,26.72826113567377,8.294761480402762,1.50542489463114,78.7541175,0.0,0.028762328,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182,59.82031083333334,0.0,0.05265851433333333
2002-08-16 12:00:00,22.25,87.25,26.72826113567377,8.294761480402762,1.50542489463114,66.56534475,0.0,0.0102547468749999,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182,55.757386583333336,0.0,0.04648932062499997
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861872,67.4742095,0.0,0.00934174275,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182,56.0603415,0.0,0.04618498591666667
2002-08-16 12:00:00,21.75,87.75,26.72826113567377,8.294761480402762,0.4385385837881416,85.73128033333334,0.0,0.0510488699999999,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182,62.146031777777786,0.0,0.06008736166666664
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,69.978272,0.0,0.0080060854,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472,54.467149000000006,0.0,0.0253622018
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,63.74542,0.0,0.0048420152666666,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472,52.38953166666667,0.0,0.024307511755555535
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,69.61814625,0.0,0.0107880492499999,38.814587,0.0,0.0874589,131.47908,0.0,0.094772674,79.97060441666667,0.0,0.06433987441666664
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044,61.08560433333334,0.0,0.0029948860666666,29.20026,0.0,0.030419154,63.82738,0.0,0.05043633,51.37108144444445,0.0,0.027950123355555533
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212,68.15418799999999,0.0,0.0055558139333333,,,,,,,68.15418799999999,0.0,0.0055558139333333
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529,68.5973955,0.0,0.00600361775,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472,54.00685683333334,0.0,0.024694712583333334
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,68.5973955,0.0,0.00600361775,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472,54.00685683333334,0.0,0.024694712583333334
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,71.101515,0.0,0.0080399563,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472,54.84156333333334,0.0,0.025373492100000002
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,71.97688,0.0,0.0087598644999999,38.814587,0.0,0.0874589,131.47908,0.0,0.094772674,80.756849,0.0,0.06366381283333329
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861872,71.0366035,0.0,0.009637019,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182,57.24780616666667,0.0,0.04628341133333334
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283,82.1970485,0.0,0.0275995915,35.39224,0.0,0.03569602,124.129555,0.0,0.042881694,80.57294783333333,0.0,0.035392435166666666
2002-08-16 12:00:00,22.25,88.75,26.72826113567377,8.294761480402762,1.3317331549608438,88.006155,0.0,0.044260255,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795,90.86661500000001,0.0,0.05868810666666666
2002-08-16 12:00:00,26.25,88.25,31.542435033268784,6.063496317350176,0.930137897705321,71.541725,0.0,0.008188601,,,,,,,71.541725,0.0,0.008188601
2002-08-16 12:00:00,26.75,88.25,31.542435033268784,6.063496317350176,0.930137897705321,68.41117750000001,0.0,0.0047176593,,,,,,,68.41117750000001,0.0,0.0047176593
2002-08-16 12:00:00,22.75,88.75,34.97172258248811,8.5030886992779,0.8263106409296362,87.42504199999999,0.0,0.0379255845,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795,90.67291066666667,0.0,0.05657654983333333
2002-08-16 12:00:00,25.25,88.25,34.97172258248811,8.5030886992779,1.0277413318537854,67.62723666666666,0.0,0.0103661166666666,39.48794,0.0,0.070860706,129.73778,0.0,0.0632899,78.95098555555555,0.0,0.04817224088888886
2002-08-16 12:00:00,25.75,88.25,31.542435033268784,6.063496317350176,0.935049981980547,70.91822,0.0,0.012206984,39.48794,0.0,0.070860706,129.73778,0.0,0.0632899,80.04798,0.0,0.048785863333333325
2002-09-16 00:00:00,24.25,87.75,34.15511024623039,11.284387633183693,0.955445765724529,66.24129325,0.0,0.000577311485,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143,52.567185083333335,0.0,0.003998886261666667
2002-09-16 00:00:00,25.25,88.75,34.15511024623039,11.284387633183693,1.0277413318537854,,,,40.056637,0.0,0.018488761,129.13069,0.0,0.016794156,84.59366349999999,0.0,0.0176414585
2002-09-16 00:00:00,22.75,87.75,34.15511024623039,11.284387633183693,0.9523005579861872,67.63271750000001,0.0,0.00087581151,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795,54.88555583333334,0.0,0.005449940003333334
2002-09-16 00:00:00,22.75,88.25,34.15511024623039,11.284387633183693,0.8263106409296362,73.3489275,0.0,0.002386256025,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692,85.06867849999999,0.0,0.011553972675000001
2002-09-16 00:00:00,23.25,86.25,34.15511024623039,11.284387633183693,0.9672265741072044,56.74624166666666,0.0,0.0001874529566666,29.147623,0.0,0.0037572917,60.67005,0.0,0.005293558,48.85463822222223,0.0,0.0030794342188888665
2002-09-16 00:00:00,23.25,88.25,34.15511024623039,11.284387633183693,1.141514266533414,74.07052333333333,0.0,0.0025400848666666,36.212124,0.0,0.009343957,122.9735,0.0,0.009913801,77.7520491111111,0.0,0.0072659476222222
2002-09-16 00:00:00,23.75,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,66.24129325,0.0,0.000577311485,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143,52.567185083333335,0.0,0.003998886261666667
2002-09-16 00:00:00,23.75,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,60.918047666666666,0.0,0.0004012930133333,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143,50.79276988888889,0.0,0.003940213437777767
2002-09-16 00:00:00,25.25,88.25,34.15511024623039,11.284387633183693,1.0277413318537854,65.60526866666667,0.0,0.0011186666533333,40.056637,0.0,0.018488761,129.13069,0.0,0.016794156,78.26419855555555,0.0,0.012133861217777769
2002-09-16 00:00:00,23.25,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,67.12736275,0.0,0.0006073054624999,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143,52.86254158333333,0.0,0.004008884254166634
2002-09-16 00:00:00,21.75,87.75,30.558838032341253,10.704516857262352,0.4385385837881416,81.23485666666666,0.0,0.0041846076333333,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795,59.41960222222222,0.0,0.006552872044444433
2002-09-16 00:00:00,25.75,88.25,35.83646456141188,8.091376654011587,0.935049981980547,69.30987,0.0,0.0015207339,40.056637,0.0,0.018488761,129.13069,0.0,0.016794156,79.49906566666667,0.0,0.012267883633333332
2002-09-16 00:00:00,21.75,88.25,30.558838032341253,10.704516857262352,0.0815523886479138,83.98374533333333,0.0,0.0057660299333333,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692,88.61361777777778,0.0,0.012680563977777767
2002-09-16 00:00:00,22.25,87.75,30.558838032341253,10.704516857262352,1.50542489463114,74.6015165,0.0,0.002697000085,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795,57.20848883333334,0.0,0.006057002861666667
2002-09-16 00:00:00,22.25,88.25,30.558838032341253,10.704516857262352,1.3317331549608438,81.454895,0.0,0.0050513045,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692,87.77066766666667,0.0,0.012442322166666665
2002-09-16 00:00:00,26.75,88.75,37.27015825092674,9.159130157919757,1.2500309329684212,64.94060766666666,0.0,0.00090151079,,,,,,,64.94060766666666,0.0,0.00090151079
2002-09-16 00:00:00,22.75,86.75,34.15511024623039,11.284387633183693,1.0119802160227347,59.25835825,0.0,0.00024996674,,,,,,,59.25835825,0.0,0.00024996674
2002-09-16 00:00:00,22.25,88.75,30.558838032341253,10.704516857262352,1.3317331549608438,84.731748,0.0,0.0069540807,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692,88.86295199999999,0.0,0.0130765809
2002-09-16 00:00:00,23.25,86.75,34.15511024623039,11.284387633183693,0.9672265741072044,60.5125375,0.0,0.000252366935,29.147623,0.0,0.0037572917,60.67005,0.0,0.005293558,50.110070166666674,0.0,0.0031010722116666667
2002-09-16 00:00:00,26.25,88.25,35.83646456141188,8.091376654011587,0.930137897705321,68.64823,0.0,0.00084508065,,,,,,,68.64823,0.0,0.00084508065
2002-09-16 00:00:00,26.75,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,68.77089000000001,0.0,0.0017517057,37.89569,0.0,0.014674835,127.784195,0.0,0.013307686,78.15025833333334,0.0,0.0099114089
2002-09-16 00:00:00,23.75,88.25,34.15511024623039,11.284387633183693,1.141514266533414,80.4215365,0.0,0.002995388225,36.212124,0.0,0.009343957,122.9735,0.0,0.009913801,79.8690535,0.0,0.007417715408333333
2002-09-16 00:00:00,22.25,87.25,30.558838032341253,10.704516857262352,1.50542489463114,61.5467195,0.0,0.0004993236025,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795,52.856889833333334,0.0,0.005324444034166667
2002-09-16 00:00:00,26.75,88.25,35.83646456141188,8.091376654011587,0.930137897705321,65.46169325,0.0,0.000398773195,,,,,,,65.46169325,0.0,0.000398773195
2002-09-16 00:00:00,24.25,88.25,34.15511024623039,11.284387633183693,1.0904283439857283,80.4215365,0.0,0.002995388225,36.212124,0.0,0.009343957,122.9735,0.0,0.009913801,79.8690535,0.0,0.007417715408333333
2002-09-16 00:00:00,26.25,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,65.96943275,0.0,0.001697244,37.89569,0.0,0.014674835,127.784195,0.0,0.013307686,77.21643925,0.0,0.009893255000000002
2002-09-16 00:00:00,23.25,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,68.6073885,0.0,0.00084399094,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143,53.355883500000004,0.0,0.004087779413333333
2002-09-16 00:00:00,22.75,88.75,34.15511024623039,11.284387633183693,0.8263106409296362,84.606187,0.0,0.0061945223,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692,88.82109833333334,0.0,0.012823394766666668
2002-09-16 00:00:00,22.75,87.25,34.15511024623039,11.284387633183693,0.9523005579861872,63.626841,0.0,0.0005340988,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795,53.550263666666666,0.0,0.005336035766666666
2002-10-16 12:00:00,24.25,88.25,28.998904990998582,6.565074472285315,1.0904283439857283,74.74300600000001,0.0,0.0035650385925,33.474236,0.0,0.007369666,114.215355,0.0,0.008518607,74.144199,0.0,0.006484437197500001
2002-10-16 12:00:00,22.25,87.75,25.0349904523852,6.29037257519479,1.50542489463114,69.7974145,0.0,0.0029429782175,31.78716,0.0,0.0072516734,53.98363,0.0,0.0064172433,51.85606816666667,0.0,0.005537298305833334
2002-10-16 12:00:00,22.75,88.75,28.998904990998582,6.565074472285315,0.8263106409296362,80.2370725,0.0,0.008686719,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342,84.31586349999999,0.0,0.013176366666666666
2002-10-16 12:00:00,22.25,88.25,25.0349904523852,6.29037257519479,1.3317331549608438,77.46200350000001,0.0,0.005686662675,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342,83.39084050000001,0.0,0.012176347891666666
2002-10-16 12:00:00,25.75,88.25,25.893953353291817,4.720045747061535,0.935049981980547,59.03944,0.0,7.459167e-05,34.234562,0.0,0.0018599676,115.842155,0.0,0.0023144574,69.70538566666666,0.0,0.0014163388899999998
2002-10-16 12:00:00,21.75,88.25,25.0349904523852,6.29037257519479,0.0815523886479138,79.648738,0.0,0.0062633765333333,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342,84.11975199999999,0.0,0.012368585844444432
2002-10-16 12:00:00,23.25,87.75,28.998904990998582,6.565074472285315,1.0547837018250346,62.685753,0.0,0.00088564791,30.936157,0.0,0.0036572532,48.791912,0.0,0.004015106,47.471274,0.0,0.0028526690366666666
