time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,CanopInt_inst_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,CanopInt_inst_anomaly_cm,GWS_anomaly_cm
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2743.8958,0.0,0.240144711,0.94871666,68.5973955,0.0,0.00600361775,0.0237179165,53.86608548265306,0.0,0.0031881012117188,0.0097959775860579,14.731310017346942,0.0,0.0028155165382811,0.013921938913942,20.223675109688948
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2844.0606,0.0,0.32159825,0.9266375,71.101515,0.0,0.0080399563,0.02316593775,55.21947521836735,0.0,0.0031626942703814,0.0097813826450639,15.882039781632656,0.0,0.0048772620296185,0.013384555104936,19.071420983720902
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,1439.5376,0.0,0.17519729,0.45431666,71.97688,0.0,0.0087598644999999,0.0227158334999999,60.22286554897959,1.6458197959183674e-08,0.0089567380571096,0.0141641071421142,11.754014451020405,-1.6458197959183674e-08,-0.0001968735571097,0.0085517263578856,35.11801104810577
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861872,2841.46411,0.0,0.385480754,0.94814168,71.0366035,0.0,0.009637019,0.0237035425,54.18914975918367,0.0,0.0032175565893459,0.0103605375809825,16.847453740816327,0.0,0.006419462410654,0.0133430049190174,18.10450637434211
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283,3287.8818300000003,0.0,1.10398361,0.92205,82.1970485,0.0,0.0275995915,0.0230512505,67.15436994387754,0.0,0.0107222344228877,0.0098339325441998,15.042678556122452,0.0,0.0168773570771122,0.0132173179558001,19.89894935133275
2002-08-16 12:00:00,22.25,88.75,26.72826113567377,8.294761480402762,1.3317331549608438,1760.12306,0.0,0.8852051000000001,0.48655418,88.006155,0.0,0.044260255,0.024327709,71.86129767755101,0.0,0.0158767341858656,0.011060605524882,16.144857322449,0.0,0.0283835208141343,0.0132671034751179,10.541753188935516
2002-08-16 12:00:00,26.25,88.25,31.542435033268784,6.063496317350176,0.930137897705321,715.41724,0.0,0.081886,0.2222,71.541725,0.0,0.008188601,0.02222,59.79036687346939,0.0,0.0083088829442192,0.0125366697533632,11.751358126530612,0.0,-0.0001202819442192,0.0096833302466367,19.78151385843576
2002-08-16 12:00:00,26.75,88.25,31.542435033268784,6.063496317350176,0.930137897705321,2736.4471,0.0,0.188706372,0.90105417,68.41117750000001,0.0,0.0047176593,0.0225263549999999,56.56019842040816,1.8117731377551026e-07,0.0059487187478888,0.0129010134030336,11.850979079591845,-1.8117731377551026e-07,-0.0012310594478888,0.0096253415969662,19.683061852705176
2002-08-16 12:00:00,22.75,88.75,34.97172258248811,8.5030886992779,0.8263106409296362,1748.50077,0.0,0.75851165,0.46769583,87.42504199999999,0.0,0.0379255845,0.0233847915,71.3283472612245,0.0,0.0133680898547399,0.0107645224297428,16.096694738775497,0.0,0.02455749464526,0.0126202690702571,18.837850079997096
2002-08-16 12:00:00,25.25,88.25,34.97172258248811,8.5030886992779,1.0277413318537854,2028.81705,0.0,0.3109835,0.6994375,67.62723666666666,0.0,0.0103661166666666,0.0233145836666666,55.58003377006803,0.0,0.0046478483696175,0.0106270523802222,12.047202896598634,0.0,0.005718268297049,0.0126875312864443,22.906113886305988
2002-08-16 12:00:00,25.75,88.25,31.542435033268784,6.063496317350176,0.935049981980547,709.1822,0.0,0.122069836,0.2250125,70.91822,0.0,0.012206984,0.02250125,58.45475114285714,0.0,0.0057786134141932,0.0104959560333097,12.463468857142864,0.0,0.0064283705858067,0.0120052939666902,19.060532511573424
