time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm
2022-05-16 12:00:00,22.25,87.75,-29.047499872588865,3.0000481103374663,1.50542489463114,2255.3511,0.0,0.1099166259999999,0.54065833,56.383778750000005,0.0,0.0027479157,0.0135164582499999
2022-05-16 12:00:00,23.25,87.75,-20.157781788707855,3.615198694989113,1.0547837018250346,2104.86727,0.0,0.0535577919999999,0.3438708299999999,52.6216815,0.0,0.001338944825,0.008596770875
2022-05-16 12:00:00,22.75,87.25,-20.157781788707855,3.615198694989113,0.9523005579861872,2038.67067,0.0,0.0463822485,0.472858335,50.9667675,0.0,0.0011595562499999,0.0118214585
2022-05-16 12:00:00,26.75,88.75,-30.58647547129437,3.2056113068627514,1.2500309329684212,2223.90827,0.0,1.80400809,1.02507502,74.13028,0.0,0.0601336043333333,0.0341691683333333
2022-05-16 12:00:00,22.25,88.25,-29.047499872588865,3.0000481103374663,1.3317331549608438,2736.1758,0.0,0.158218792,0.5648875099999999,68.40439475000001,0.0,0.003955469775,0.0141221882499999
2022-05-16 12:00:00,24.25,88.25,-20.157781788707855,3.615198694989113,1.0904283439857283,2767.6099400000003,0.0,0.499694135,0.48072084,69.1902475,0.0,0.012492352875,0.012018021
2022-05-16 12:00:00,23.25,88.25,-20.157781788707855,3.615198694989113,1.141514266533414,1726.97573,0.0,0.07473075,0.2249749899999999,57.56585799999999,0.0,0.0024910249666666,0.0074991665666666
2022-05-16 12:00:00,21.75,88.25,-29.047499872588865,3.0000481103374663,0.0815523886479138,2178.56662,0.0,0.211618627,0.4312416599999999,72.61888833333332,0.0,0.0070539542333333,0.014374722
2022-05-16 12:00:00,25.25,88.75,-20.157781788707855,3.615198694989113,1.0277413318537854,0.0,0.0,0.0,0.0,,,,
2022-05-16 12:00:00,25.25,88.25,-20.157781788707855,3.615198694989113,1.0277413318537854,2137.40139,0.0,0.65419738,0.7997958299999999,71.24671666666667,0.0,0.0218065793333333,0.026659861
2022-05-16 12:00:00,22.25,88.75,-29.047499872588865,3.0000481103374663,1.3317331549608438,1372.05013,0.0,0.0942886699999999,0.2931,68.60250500000001,0.0,0.00471443365,0.014655
2022-05-16 12:00:00,22.75,86.75,-20.157781788707855,3.615198694989113,1.0119802160227347,2071.53641,0.0,0.059854916,0.467070834,51.78841125,0.0,0.001496372925,0.01167677125
2022-05-16 12:00:00,26.25,89.25,-30.58647547129437,3.2056113068627514,1.2809619118947355,2955.0742600000003,0.0,3.20506035,1.30333749,73.87686099999999,0.0,0.0801265127499999,0.03258343825
2022-06-16 00:00:00,24.25,88.25,-19.6726921526423,3.642703421419451,1.0904283439857283,2641.02273,0.0,0.345899879,0.55256856,66.02557,0.0,0.0086474969875,0.0138142141249999
2022-06-16 00:00:00,25.25,88.75,-19.6726921526423,3.642703421419451,1.0277413318537854,0.0,0.0,0.0,0.0,,,,
2022-06-16 00:00:00,23.75,87.75,-19.6726921526423,3.642703421419451,1.0547837018250346,2280.25835,0.0,0.085399113,0.491633065,57.00645975,0.0,0.0021349778,0.01229082675
2022-06-16 00:00:00,21.75,88.25,-26.091346599006403,2.9996741874946946,0.0815523886479138,2287.85684,0.0,0.2321687479999999,0.56512903,76.261896,0.0,0.0077389583333333,0.018837635
2022-06-16 00:00:00,22.75,88.75,-19.6726921526423,3.642703421419451,0.8263106409296362,1366.4672,0.0,0.064233307,0.27714516,68.32336000000001,0.0,0.0032116654499999,0.013857258
2022-06-16 00:00:00,22.75,86.75,-19.6726921526423,3.642703421419451,1.0119802160227347,2287.7901300000003,0.0,0.099389798,0.69435885,57.1947555,0.0,0.00248474495,0.01735897175
2022-06-16 00:00:00,23.25,86.75,-19.6726921526423,3.642703421419451,0.9672265741072044,2281.9338500000003,0.0,0.073015524,0.52412097,57.04834525,0.0,0.001825388115,0.01310302425
2022-06-16 00:00:00,22.75,87.75,-19.6726921526423,3.642703421419451,0.9523005579861872,2162.279,0.0,0.0496423394,0.57450806,54.056975,0.0,0.00124105855,0.01436270175
2022-06-16 00:00:00,23.75,88.25,-19.6726921526423,3.642703421419451,1.141514266533414,2641.02273,0.0,0.345899879,0.55256856,66.02557,0.0,0.0086474969875,0.0138142141249999
2022-06-16 00:00:00,23.25,87.25,-19.6726921526423,3.642703421419451,1.0547837018250346,2211.3702,0.0,0.062200645,0.451008056,55.284257,0.0,0.001555016175,0.01127520175
