time,lon,lat,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,geometry
2000-01-01,86.5,23.5,0.0,0.0049641277,403.19717,40.319717,0.0,0.0004964128,POINT (86.5 23.5)
2000-01-01,87.5,22.5,0.0,0.00451523,428.41922,42.841923,0.0,0.00045152302,POINT (87.5 22.5)
2000-01-01,87.5,23.5,0.0,0.0058208946,379.3502,37.93502,0.0,0.0005820895,POINT (87.5 23.5)
2000-01-01,88.5,22.5,0.0,0.008311858,1176.5795,117.65795,0.0,0.00083118584,POINT (88.5 22.5)
2000-01-01,88.5,23.5,0.0,0.006398371,870.83264,87.08327,0.0,0.0006398371,POINT (88.5 23.5)
2000-01-01,88.5,25.5,0.0,0.0018746476,1041.6437,104.16437,0.0,0.00018746476,POINT (88.5 25.5)
2000-01-01,89.5,26.5,0.0028260204,0.009057175,1018.5862,101.85862,0.00028260204,0.00090571755,POINT (89.5 26.5)
2000-02-01,86.5,23.5,0.0,0.01783522,389.4625,38.94625,0.0,0.0017835221,POINT (86.5 23.5)
2000-02-01,87.5,22.5,0.0,0.022246372,396.68237,39.66824,0.0,0.0022246372,POINT (87.5 22.5)
2000-02-01,87.5,23.5,0.0,0.017660102,367.5081,36.75081,0.0,0.0017660102,POINT (87.5 23.5)
2000-02-01,88.5,22.5,0.0,0.02598215,1096.344,109.6344,0.0,0.0025982151,POINT (88.5 22.5)
2000-02-01,88.5,23.5,0.0,0.016298154,817.3715,81.73715,0.0,0.0016298154,POINT (88.5 23.5)
2000-02-01,88.5,25.5,0.0,0.028897047,965.7029,96.57029,0.0,0.0028897047,POINT (88.5 25.5)
2000-02-01,89.5,26.5,0.0,0.005509949,940.2733,94.027336,0.0,0.0005509949,POINT (89.5 26.5)
2000-03-01,86.5,23.5,0.0,0.0015430785,377.41418,37.74142,0.0,0.00015430785,POINT (86.5 23.5)
2000-03-01,87.5,22.5,0.0,0.0017205472,377.20334,37.720333,0.0,0.00017205473,POINT (87.5 22.5)
2000-03-01,87.5,23.5,0.0,0.0025120138,351.2158,35.12158,0.0,0.0002512014,POINT (87.5 23.5)
2000-03-01,88.5,22.5,0.0,0.0053772745,1011.8923,101.18923,0.0,0.00053772744,POINT (88.5 22.5)
2000-03-01,88.5,23.5,0.0,0.003261333,777.361,77.73611,0.0,0.0003261333,POINT (88.5 23.5)
2000-03-01,88.5,25.5,0.0,0.0074449363,882.9876,88.29876,0.0,0.0007444936,POINT (88.5 25.5)
2000-03-01,89.5,26.5,0.0,0.009172603,877.1672,87.71672,0.0,0.00091726024,POINT (89.5 26.5)
2000-04-01,86.5,23.5,0.0,0.02242518,364.68146,36.468147,0.0,0.0022425181,POINT (86.5 23.5)
2000-04-01,87.5,22.5,0.0,0.07295676,369.00742,36.90074,0.0,0.0072956765,POINT (87.5 22.5)
2000-04-01,87.5,23.5,0.0,0.049693637,338.5181,33.85181,0.0,0.0049693636,POINT (87.5 23.5)
2000-04-01,88.5,22.5,0.0,0.11788711,960.0808,96.00808,0.0,0.011788711,POINT (88.5 22.5)
2000-04-01,88.5,23.5,0.0,0.06423447,760.2001,76.02001,0.0,0.0064234473,POINT (88.5 23.5)
2000-04-01,88.5,25.5,0.0,0.095527425,853.2436,85.32436,0.0,0.009552742,POINT (88.5 25.5)
2000-04-01,89.5,26.5,0.0,0.16308361,887.0744,88.70744,0.0,0.016308362,POINT (89.5 26.5)
2000-05-01,86.5,23.5,0.0,0.14743264,407.84253,40.784252,0.0,0.014743264,POINT (86.5 23.5)
2000-05-01,87.5,22.5,0.0,0.21825336,475.0594,47.50594,0.0,0.021825336,POINT (87.5 22.5)
2000-05-01,87.5,23.5,0.0,0.25778058,439.3136,43.931362,0.0,0.025778059,POINT (87.5 23.5)
2000-05-01,88.5,22.5,0.0,0.1844328,1013.7092,101.370926,0.0,0.01844328,POINT (88.5 22.5)
2000-05-01,88.5,23.5,0.0,0.22288647,850.09393,85.00939,0.0,0.022288648,POINT (88.5 23.5)
2000-05-01,88.5,25.5,0.0,0.255708,926.20886,92.62089,0.0,0.0255708,POINT (88.5 25.5)
2000-05-01,89.5,26.5,0.0,0.47885844,1033.3423,103.33423,0.0,0.047885846,POINT (89.5 26.5)
2000-06-01,86.5,23.5,0.0,0.31548756,546.7973,54.67973,0.0,0.031548757,POINT (86.5 23.5)
2000-06-01,87.5,22.5,0.0,0.36628932,603.64655,60.364655,0.0,0.03662893,POINT (87.5 22.5)
2000-06-01,87.5,23.5,0.0,0.40610567,581.50073,58.150074,0.0,0.040610567,POINT (87.5 23.5)
2000-06-01,88.5,22.5,0.0,0.30709,1127.0001,112.70001,0.0,0.030709002,POINT (88.5 22.5)
2000-06-01,88.5,23.5,0.0,0.25666443,992.2272,99.22272,0.0,0.025666444,POINT (88.5 23.5)
2000-06-01,88.5,25.5,0.0,0.5925121,1166.7358,116.673584,0.0,0.059251208,POINT (88.5 25.5)
2000-06-01,89.5,26.5,0.0,2.09179,1294.412,129.44121,0.0,0.209179,POINT (89.5 26.5)
2000-07-01,86.5,23.5,0.0,0.9874482,630.70703,63.070705,0.0,0.098744825,POINT (86.5 23.5)
2000-07-01,87.5,22.5,0.0,0.9472235,663.59314,66.359314,0.0,0.09472235,POINT (87.5 22.5)
2000-07-01,87.5,23.5,0.0,1.1584002,634.8144,63.48144,0.0,0.11584002,POINT (87.5 23.5)
2000-07-01,88.5,22.5,0.0,0.4610995,1227.6434,122.76434,0.0,0.046109952,POINT (88.5 22.5)
2000-07-01,88.5,23.5,0.0,0.38234836,1060.1471,106.01471,0.0,0.038234837,POINT (88.5 23.5)
2000-07-01,88.5,25.5,0.0,0.7580805,1303.8542,130.38542,0.0,0.07580805,POINT (88.5 25.5)
2000-07-01,89.5,26.5,0.0,1.7365019,1327.6112,132.76112,0.0,0.17365019,POINT (89.5 26.5)
2000-08-01,86.5,23.5,0.0,0.3760163,652.019,65.2019,0.0,0.03760163,POINT (86.5 23.5)
2000-08-01,87.5,22.5,0.0,0.5616842,683.17676,68.31768,0.0,0.05616842,POINT (87.5 22.5)
2000-08-01,87.5,23.5,0.0,0.5007164,636.8361,63.683613,0.0,0.050071638,POINT (87.5 23.5)
2000-08-01,88.5,22.5,0.0,0.31966642,1335.6487,133.56487,0.0,0.03196664,POINT (88.5 22.5)
2000-08-01,88.5,23.5,0.0,0.2699061,1164.1165,116.411644,0.0,0.026990611,POINT (88.5 23.5)
2000-08-01,88.5,25.5,0.0,1.0777026,1342.07,134.207,0.0,0.107770264,POINT (88.5 25.5)
2000-08-01,89.5,26.5,0.0,1.9733788,1332.593,133.25931,0.0,0.19733788,POINT (89.5 26.5)
2000-09-01,86.5,23.5,0.0,1.1928068,653.6961,65.36961,0.0,0.11928069,POINT (86.5 23.5)
2000-09-01,87.5,22.5,0.0,1.0414683,682.21094,68.22109,0.0,0.10414683,POINT (87.5 22.5)
2000-09-01,87.5,23.5,0.0,1.6512169,645.3087,64.530876,0.0,0.16512169,POINT (87.5 23.5)
2000-09-01,88.5,22.5,0.0,0.8129004,1402.7233,140.27232,0.0,0.081290044,POINT (88.5 22.5)
2000-09-01,88.5,23.5,0.0,1.1085159,1235.7502,123.57503,0.0,0.110851586,POINT (88.5 23.5)
2000-09-01,88.5,25.5,0.0,1.1149458,1344.8784,134.48784,0.0,0.11149458,POINT (88.5 25.5)
2000-09-01,89.5,26.5,0.0,0.9948066,1326.5634,132.65634,0.0,0.09948066,POINT (89.5 26.5)
2000-10-01,86.5,23.5,0.0,0.018884996,582.2397,58.22397,0.0,0.0018884996,POINT (86.5 23.5)
2000-10-01,87.5,22.5,0.0,0.09691868,613.2946,61.329464,0.0,0.009691868,POINT (87.5 22.5)
2000-10-01,87.5,23.5,0.0,0.06814805,566.3212,56.632122,0.0,0.006814805,POINT (87.5 23.5)
2000-10-01,88.5,22.5,0.0,0.2167642,1417.13,141.713,0.0,0.02167642,POINT (88.5 22.5)
2000-10-01,88.5,23.5,0.0,0.1239293,1248.2855,124.82855,0.0,0.01239293,POINT (88.5 23.5)
2000-10-01,88.5,25.5,0.0,0.054690503,1241.6187,124.161865,0.0,0.0054690503,POINT (88.5 25.5)
2000-10-01,89.5,26.5,0.0,0.11715847,1245.0653,124.50653,0.0,0.011715847,POINT (89.5 26.5)
2000-11-01,86.5,23.5,0.0,0.0,468.3542,46.83542,0.0,0.0,POINT (86.5 23.5)
2000-11-01,87.5,22.5,0.0,0.002343568,516.4675,51.646755,0.0,0.0002343568,POINT (87.5 22.5)
2000-11-01,87.5,23.5,0.0,0.0,468.34674,46.834675,0.0,0.0,POINT (87.5 23.5)
2000-11-01,88.5,22.5,0.0,0.014459926,1342.2098,134.221,0.0,0.0014459926,POINT (88.5 22.5)
2000-11-01,88.5,23.5,0.0,0.0,1150.9113,115.091125,0.0,0.0,POINT (88.5 23.5)
2000-11-01,88.5,25.5,0.0,0.0,1118.8611,111.88611,0.0,0.0,POINT (88.5 25.5)
2000-11-01,89.5,26.5,0.0,0.0004095102,1131.033,113.103294,0.0,4.095102e-05,POINT (89.5 26.5)
2000-12-01,86.5,23.5,0.0,0.0001346546,402.794,40.2794,0.0,1.3465461e-05,POINT (86.5 23.5)
2000-12-01,87.5,22.5,0.0,0.0,427.14676,42.714676,0.0,0.0,POINT (87.5 22.5)
2000-12-01,87.5,23.5,0.0,0.0,392.92484,39.292484,0.0,0.0,POINT (87.5 23.5)
2000-12-01,88.5,22.5,0.0,1.7368431e-05,1236.9998,123.699974,0.0,1.7368432e-06,POINT (88.5 22.5)
2000-12-01,88.5,23.5,0.0,5.493474e-05,1044.8613,104.48614,0.0,5.493474e-06,POINT (88.5 23.5)
2000-12-01,88.5,25.5,0.0,0.0,1001.43695,100.1437,0.0,0.0,POINT (88.5 25.5)
2000-12-01,89.5,26.5,0.0,1.3863538e-06,1016.16785,101.61678,0.0,1.3863539e-07,POINT (89.5 26.5)
2001-01-01,86.5,23.5,0.0,0.0009425128,375.49417,37.54942,0.0,9.4251285e-05,POINT (86.5 23.5)
2001-01-01,87.5,22.5,0.0,0.00022325302,381.7342,38.17342,0.0,2.2325303e-05,POINT (87.5 22.5)
2001-01-01,87.5,23.5,0.0,7.430405e-05,358.0905,35.80905,0.0,7.4304053e-06,POINT (87.5 23.5)
2001-01-01,88.5,22.5,0.0,0.001172469,1143.585,114.3585,0.0,0.0001172469,POINT (88.5 22.5)
2001-01-01,88.5,23.5,0.0,0.0010257729,954.5233,95.45233,0.0,0.00010257729,POINT (88.5 23.5)
2001-01-01,88.5,25.5,0.0,0.005055907,910.83453,91.08346,0.0,0.00050559075,POINT (88.5 25.5)
2001-01-01,89.5,26.5,0.0,0.0038122279,928.0206,92.80206,0.0,0.00038122278,POINT (89.5 26.5)
2001-02-01,86.5,23.5,0.0,0.019350938,360.90662,36.090664,0.0,0.0019350939,POINT (86.5 23.5)
2001-02-01,87.5,22.5,0.0,0.008988641,357.14188,35.714188,0.0,0.0008988641,POINT (87.5 22.5)
2001-02-01,87.5,23.5,0.0,0.013357045,337.94046,33.79405,0.0,0.0013357046,POINT (87.5 23.5)
2001-02-01,88.5,22.5,0.0,0.007472764,1057.6024,105.76025,0.0,0.0007472764,POINT (88.5 22.5)
2001-02-01,88.5,23.5,0.0,0.010129194,872.4772,87.24772,0.0,0.0010129194,POINT (88.5 23.5)
2001-02-01,88.5,25.5,0.0,0.008934475,852.7634,85.276344,0.0,0.0008934475,POINT (88.5 25.5)
2001-02-01,89.5,26.5,0.0,0.0071467706,875.58136,87.558136,0.0,0.0007146771,POINT (89.5 26.5)
2001-03-01,86.5,23.5,0.0,0.020086618,376.03247,37.60325,0.0,0.0020086619,POINT (86.5 23.5)
2001-03-01,87.5,22.5,0.0,0.02466298,353.5734,35.35734,0.0,0.0024662982,POINT (87.5 22.5)
2001-03-01,87.5,23.5,0.0,0.022000916,340.8248,34.08248,0.0,0.0022000917,POINT (87.5 23.5)
2001-03-01,88.5,22.5,0.0,0.0233464,979.5769,97.957695,0.0,0.0023346401,POINT (88.5 22.5)
2001-03-01,88.5,23.5,0.0,0.013602765,816.37396,81.6374,0.0,0.0013602766,POINT (88.5 23.5)
2001-03-01,88.5,25.5,0.0,0.0,817.3417,81.73417,0.0,0.0,POINT (88.5 25.5)
2001-03-01,89.5,26.5,0.0,0.01001613,845.1712,84.51712,0.0,0.0010016131,POINT (89.5 26.5)
2001-04-01,86.5,23.5,0.0,0.018426133,379.4773,37.94773,0.0,0.0018426133,POINT (86.5 23.5)
2001-04-01,87.5,22.5,0.0,0.02748315,365.44293,36.544292,0.0,0.002748315,POINT (87.5 22.5)
2001-04-01,87.5,23.5,0.0,0.026032647,348.0187,34.801872,0.0,0.0026032648,POINT (87.5 23.5)
2001-04-01,88.5,22.5,0.0,0.04530042,927.33215,92.733215,0.0,0.004530042,POINT (88.5 22.5)
2001-04-01,88.5,23.5,0.0,0.049755365,786.44824,78.64483,0.0,0.0049755364,POINT (88.5 23.5)
2001-04-01,88.5,25.5,0.0,0.014151803,788.42224,78.842224,0.0,0.0014151804,POINT (88.5 25.5)
2001-04-01,89.5,26.5,0.0,0.081916414,852.9757,85.29757,0.0,0.008191641,POINT (89.5 26.5)
2001-05-01,86.5,23.5,0.0,0.21079575,450.57764,45.057766,0.0,0.021079576,POINT (86.5 23.5)
2001-05-01,87.5,22.5,0.0,0.22384977,470.67358,47.06736,0.0,0.022384977,POINT (87.5 22.5)
2001-05-01,87.5,23.5,0.0,0.23838861,448.1126,44.81126,0.0,0.02383886,POINT (87.5 23.5)
2001-05-01,88.5,22.5,0.0,0.19333483,990.14844,99.01485,0.0,0.019333484,POINT (88.5 22.5)
2001-05-01,88.5,23.5,0.0,0.21829347,885.8604,88.586044,0.0,0.021829348,POINT (88.5 23.5)
2001-05-01,88.5,25.5,0.0,0.1966554,850.0123,85.001236,0.0,0.01966554,POINT (88.5 25.5)
2001-05-01,89.5,26.5,0.0,0.36166283,1000.161,100.016106,0.0,0.036166284,POINT (89.5 26.5)
2001-06-01,86.5,23.5,0.0,0.46683162,597.6038,59.760384,0.0,0.046683162,POINT (86.5 23.5)
2001-06-01,87.5,22.5,0.0,0.63609004,640.68274,64.068275,0.0,0.063609004,POINT (87.5 22.5)
2001-06-01,87.5,23.5,0.0,0.6236856,606.292,60.6292,0.0,0.06236856,POINT (87.5 23.5)
2001-06-01,88.5,22.5,0.0,0.453502,1164.9191,116.491905,0.0,0.0453502,POINT (88.5 22.5)
2001-06-01,88.5,23.5,0.0,0.37055376,1037.299,103.7299,0.0,0.037055377,POINT (88.5 23.5)
2001-06-01,88.5,25.5,0.0,0.49818978,1097.7352,109.77352,0.0,0.049818978,POINT (88.5 25.5)
2001-06-01,89.5,26.5,0.0,0.76743996,1231.3363,123.13363,0.0,0.076744,POINT (89.5 26.5)
2001-07-01,86.5,23.5,0.0,0.8470704,645.9109,64.59109,0.0,0.084707044,POINT (86.5 23.5)
2001-07-01,87.5,22.5,0.0,1.0767546,691.96436,69.196434,0.0,0.107675456,POINT (87.5 22.5)
2001-07-01,87.5,23.5,0.0,0.6968879,633.91547,63.39155,0.0,0.06968879,POINT (87.5 23.5)
2001-07-01,88.5,22.5,0.0,0.49103123,1306.6467,130.66467,0.0,0.049103122,POINT (88.5 22.5)
2001-07-01,88.5,23.5,0.0,0.24839544,1059.8427,105.98427,0.0,0.024839545,POINT (88.5 23.5)
2001-07-01,88.5,25.5,0.0,0.45636535,1141.479,114.1479,0.0,0.045636535,POINT (88.5 25.5)
2001-07-01,89.5,26.5,0.0,1.4317994,1309.1349,130.9135,0.0,0.14317994,POINT (89.5 26.5)
2001-08-01,86.5,23.5,0.0,0.70302504,654.6052,65.460526,0.0,0.07030251,POINT (86.5 23.5)
2001-08-01,87.5,22.5,0.0,0.45775297,674.2399,67.423996,0.0,0.045775298,POINT (87.5 22.5)
2001-08-01,87.5,23.5,0.0,0.47839376,632.1112,63.21112,0.0,0.047839377,POINT (87.5 23.5)
2001-08-01,88.5,22.5,0.0,0.2899746,1346.9325,134.69325,0.0,0.02899746,POINT (88.5 22.5)
2001-08-01,88.5,23.5,0.0,0.25207788,1095.7063,109.57063,0.0,0.025207788,POINT (88.5 23.5)
2001-08-01,88.5,25.5,0.0,0.6493738,1275.5636,127.55636,0.0,0.06493738,POINT (88.5 25.5)
2001-08-01,89.5,26.5,0.0,0.87058187,1322.11,132.211,0.0,0.08705819,POINT (89.5 26.5)
2001-09-01,86.5,23.5,0.0,0.5691279,659.44446,65.94445,0.0,0.05691279,POINT (86.5 23.5)
2001-09-01,87.5,22.5,0.0,0.6163852,679.1052,67.91052,0.0,0.061638523,POINT (87.5 22.5)
2001-09-01,87.5,23.5,0.0,0.679167,638.7768,63.87768,0.0,0.0679167,POINT (87.5 23.5)
2001-09-01,88.5,22.5,0.0,0.39059034,1397.5754,139.75755,0.0,0.039059035,POINT (88.5 22.5)
2001-09-01,88.5,23.5,0.0,0.35963777,1182.6138,118.261375,0.0,0.035963777,POINT (88.5 23.5)
2001-09-01,88.5,25.5,0.0,1.8294742,1340.3207,134.03207,0.0,0.18294743,POINT (88.5 25.5)
2001-09-01,89.5,26.5,0.0,1.59792,1335.188,133.5188,0.0,0.15979199,POINT (89.5 26.5)
2001-10-01,86.5,23.5,0.0,0.18152656,609.3607,60.936073,0.0,0.018152656,POINT (86.5 23.5)
2001-10-01,87.5,22.5,0.0,0.24113594,644.5077,64.45077,0.0,0.024113594,POINT (87.5 22.5)
2001-10-01,87.5,23.5,0.0,0.23612134,598.6717,59.86717,0.0,0.023612134,POINT (87.5 23.5)
2001-10-01,88.5,22.5,0.0,0.3007346,1400.1913,140.01913,0.0,0.030073462,POINT (88.5 22.5)
2001-10-01,88.5,23.5,0.0,0.2972165,1206.6782,120.66782,0.0,0.029721651,POINT (88.5 23.5)
2001-10-01,88.5,25.5,0.0,0.95960504,1318.3512,131.83513,0.0,0.095960505,POINT (88.5 25.5)
2001-10-01,89.5,26.5,0.0,0.83748853,1306.3038,130.63039,0.0,0.083748855,POINT (89.5 26.5)
2001-11-01,86.5,23.5,0.0,0.0010815253,499.04916,49.90492,0.0,0.00010815253,POINT (86.5 23.5)
2001-11-01,87.5,22.5,0.0,0.03071349,541.3453,54.13453,0.0,0.0030713489,POINT (87.5 22.5)
2001-11-01,87.5,23.5,0.0,0.004053611,482.29453,48.229454,0.0,0.0004053611,POINT (87.5 23.5)
2001-11-01,88.5,22.5,0.0,0.06684295,1318.8284,131.88284,0.0,0.0066842954,POINT (88.5 22.5)
2001-11-01,88.5,23.5,0.0,0.022411844,1105.1929,110.51929,0.0,0.0022411845,POINT (88.5 23.5)
2001-11-01,88.5,25.5,0.0,0.015303385,1194.6016,119.46016,0.0,0.0015303385,POINT (88.5 25.5)
2001-11-01,89.5,26.5,0.0,0.006210967,1183.8251,118.38251,0.0,0.0006210967,POINT (89.5 26.5)
2001-12-01,86.5,23.5,0.0,0.0,417.11304,41.711304,0.0,0.0,POINT (86.5 23.5)
2001-12-01,87.5,22.5,0.0,0.0,446.35333,44.635334,0.0,0.0,POINT (87.5 22.5)
2001-12-01,87.5,23.5,0.0,0.00016847446,395.52515,39.552517,0.0,1.6847447e-05,POINT (87.5 23.5)
2001-12-01,88.5,22.5,0.0,0.0003308827,1215.6361,121.563614,0.0,3.3088272e-05,POINT (88.5 22.5)
2001-12-01,88.5,23.5,0.0,0.0003558388,1001.99316,100.19932,0.0,3.5583882e-05,POINT (88.5 23.5)
2001-12-01,88.5,25.5,0.0,0.002482822,1079.5702,107.95702,0.0,0.0002482822,POINT (88.5 25.5)
2001-12-01,89.5,26.5,0.0,0.00203983,1069.3215,106.93215,0.0,0.000203983,POINT (89.5 26.5)
2002-01-01,86.5,23.5,0.0,0.026906433,402.5697,40.25697,0.0,0.0026906433,POINT (86.5 23.5)
2002-01-01,87.5,22.5,0.0,0.017412657,406.73447,40.673447,0.0,0.0017412658,POINT (87.5 22.5)
2002-01-01,87.5,23.5,0.0,0.016964793,371.73764,37.173763,0.0,0.0016964794,POINT (87.5 23.5)
2002-01-01,88.5,22.5,0.0,0.027500734,1128.0695,112.806946,0.0,0.0027500733,POINT (88.5 22.5)
2002-01-01,88.5,23.5,0.0,0.015240599,918.48364,91.848366,0.0,0.0015240599,POINT (88.5 23.5)
2002-01-01,88.5,25.5,0.0,0.009155518,980.8813,98.08813,0.0,0.00091555185,POINT (88.5 25.5)
2002-01-01,89.5,26.5,0.0,0.009245635,973.0798,97.307976,0.0,0.0009245635,POINT (89.5 26.5)
2002-02-01,86.5,23.5,0.0,0.0024002078,382.13254,38.213253,0.0,0.00024002079,POINT (86.5 23.5)
2002-02-01,87.5,22.5,0.0,0.0010475843,377.20728,37.72073,0.0,0.00010475844,POINT (87.5 22.5)
2002-02-01,87.5,23.5,0.0,0.00022600203,350.11057,35.01106,0.0,2.2600203e-05,POINT (87.5 23.5)
2002-02-01,88.5,22.5,0.0,0.002508261,1040.0519,104.00519,0.0,0.0002508261,POINT (88.5 22.5)
2002-02-01,88.5,23.5,0.0,0.00047185493,843.7957,84.37957,0.0,4.7185495e-05,POINT (88.5 23.5)
2002-02-01,88.5,25.5,0.0,0.0024161567,894.96216,89.496216,0.0,0.00024161568,POINT (88.5 25.5)
2002-02-01,89.5,26.5,0.0,0.003028696,905.97473,90.59747,0.0,0.0003028696,POINT (89.5 26.5)
2002-03-01,86.5,23.5,0.0,0.011179451,370.40598,37.0406,0.0,0.0011179451,POINT (86.5 23.5)
2002-03-01,87.5,22.5,0.0,0.013584091,356.6888,35.66888,0.0,0.0013584092,POINT (87.5 22.5)
2002-03-01,87.5,23.5,0.0,0.011600617,335.41577,33.541576,0.0,0.0011600618,POINT (87.5 23.5)
2002-03-01,88.5,22.5,0.0,0.02946715,967.0111,96.70111,0.0,0.002946715,POINT (88.5 22.5)
2002-03-01,88.5,23.5,0.0,0.016762434,794.6124,79.46124,0.0,0.0016762434,POINT (88.5 23.5)
2002-03-01,88.5,25.5,0.0,0.017975662,837.65656,83.765656,0.0,0.0017975662,POINT (88.5 25.5)
2002-03-01,89.5,26.5,0.0,0.029465592,868.223,86.8223,0.0,0.002946559,POINT (89.5 26.5)
2002-04-01,86.5,23.5,0.0,0.029235957,363.96298,36.396297,0.0,0.0029235957,POINT (86.5 23.5)
2002-04-01,87.5,22.5,0.0,0.043514345,362.1223,36.21223,0.0,0.0043514348,POINT (87.5 22.5)
2002-04-01,87.5,23.5,0.0,0.056916136,339.4834,33.94834,0.0,0.0056916135,POINT (87.5 23.5)
2002-04-01,88.5,22.5,0.0,0.06691982,930.9741,93.09741,0.0,0.006691982,POINT (88.5 22.5)
2002-04-01,88.5,23.5,0.0,0.10411937,794.4557,79.44557,0.0,0.010411937,POINT (88.5 23.5)
2002-04-01,88.5,25.5,0.0,0.13883796,842.5236,84.252365,0.0,0.0138837965,POINT (88.5 25.5)
2002-04-01,89.5,26.5,0.0,0.24617104,917.2928,91.72928,0.0,0.024617104,POINT (89.5 26.5)
2002-05-01,86.5,23.5,0.0,0.12380599,437.11374,43.711376,0.0,0.012380599,POINT (86.5 23.5)
2002-05-01,87.5,22.5,0.0,0.16426289,456.5197,45.651974,0.0,0.01642629,POINT (87.5 22.5)
2002-05-01,87.5,23.5,0.0,0.1653312,429.9582,42.99582,0.0,0.01653312,POINT (87.5 23.5)
2002-05-01,88.5,22.5,0.0,0.1317314,956.6843,95.668434,0.0,0.013173141,POINT (88.5 22.5)
2002-05-01,88.5,23.5,0.0,0.15268123,852.54144,85.25414,0.0,0.015268124,POINT (88.5 23.5)
2002-05-01,88.5,25.5,0.0,0.11205778,930.5874,93.05874,0.0,0.011205778,POINT (88.5 25.5)
2002-05-01,89.5,26.5,0.0,0.15461276,1042.0803,104.20803,0.0,0.015461276,POINT (89.5 26.5)
2002-06-01,86.5,23.5,0.0,0.33656216,532.08167,53.208168,0.0,0.033656217,POINT (86.5 23.5)
2002-06-01,87.5,22.5,0.0,0.4678041,590.7822,59.078224,0.0,0.04678041,POINT (87.5 22.5)
2002-06-01,87.5,23.5,0.0,0.36423525,551.30084,55.130085,0.0,0.036423527,POINT (87.5 23.5)
2002-06-01,88.5,22.5,0.0,0.48406753,1131.5613,113.15613,0.0,0.048406754,POINT (88.5 22.5)
2002-06-01,88.5,23.5,0.0,0.32704642,996.4288,99.642876,0.0,0.032704644,POINT (88.5 23.5)
2002-06-01,88.5,25.5,0.0,0.6030849,1034.7462,103.474625,0.0,0.060308494,POINT (88.5 25.5)
2002-06-01,89.5,26.5,0.0,1.3665736,1181.4286,118.14286,0.0,0.13665736,POINT (89.5 26.5)
2002-07-01,86.5,23.5,0.0,0.44299832,620.65955,62.065956,0.0,0.044299833,POINT (86.5 23.5)
2002-07-01,87.5,22.5,0.0,0.8331008,682.518,68.2518,0.0,0.08331008,POINT (87.5 22.5)
2002-07-01,87.5,23.5,0.0,0.76188624,635.0351,63.50351,0.0,0.076188624,POINT (87.5 23.5)
2002-07-01,88.5,22.5,0.0,0.56755453,1326.4984,132.64984,0.0,0.056755453,POINT (88.5 22.5)
2002-07-01,88.5,23.5,0.0,0.50849825,1132.8185,113.28185,0.0,0.050849825,POINT (88.5 23.5)
2002-07-01,88.5,25.5,0.0,2.1701124,1325.9421,132.59422,0.0,0.21701124,POINT (88.5 25.5)
2002-07-01,89.5,26.5,0.0,2.742201,1337.2382,133.72382,0.0,0.2742201,POINT (89.5 26.5)
2002-08-01,86.5,23.5,0.0,0.7934653,655.15186,65.51519,0.0,0.07934653,POINT (86.5 23.5)
2002-08-01,87.5,22.5,0.0,0.904893,690.57574,69.05758,0.0,0.0904893,POINT (87.5 22.5)
2002-08-01,87.5,23.5,0.0,0.92035997,648.6233,64.86233,0.0,0.092036,POINT (87.5 23.5)
2002-08-01,88.5,22.5,0.0,0.7139586,1435.991,143.5991,0.0,0.07139587,POINT (88.5 22.5)
2002-08-01,88.5,23.5,0.0,0.59820414,1250.6687,125.06687,0.0,0.059820414,POINT (88.5 23.5)
2002-08-01,88.5,25.5,0.0,0.78755164,1343.5023,134.35023,0.0,0.07875516,POINT (88.5 25.5)
2002-08-01,89.5,26.5,0.0,0.99872553,1330.8846,133.08847,0.0,0.09987255,POINT (89.5 26.5)
2002-09-01,86.5,23.5,0.0,0.5043633,638.2738,63.82738,0.0,0.05043633,POINT (86.5 23.5)
2002-09-01,87.5,22.5,0.0,0.78881824,672.65094,67.2651,0.0,0.07888182,POINT (87.5 22.5)
2002-09-01,87.5,23.5,0.0,0.4151847,612.0576,61.20576,0.0,0.041518472,POINT (87.5 23.5)
2002-09-01,88.5,22.5,0.0,0.61422795,1453.945,145.3945,0.0,0.061422795,POINT (88.5 22.5)
2002-09-01,88.5,23.5,0.0,0.42881694,1241.2955,124.129555,0.0,0.042881694,POINT (88.5 23.5)
2002-09-01,88.5,25.5,0.0,0.63289905,1297.3777,129.73778,0.0,0.0632899,POINT (88.5 25.5)
2002-09-01,89.5,26.5,0.0,0.9477267,1314.7908,131.47908,0.0,0.094772674,POINT (89.5 26.5)
2002-10-01,86.5,23.5,0.0,0.052935578,606.7005,60.67005,0.0,0.005293558,POINT (86.5 23.5)
2002-10-01,87.5,22.5,0.0,0.079837956,629.3887,62.93887,0.0,0.007983795,POINT (87.5 22.5)
2002-10-01,87.5,23.5,0.0,0.06405614,585.59534,58.559536,0.0,0.0064056143,POINT (87.5 23.5)
2002-10-01,88.5,22.5,0.0,0.14936692,1433.5858,143.35858,0.0,0.014936692,POINT (88.5 22.5)
2002-10-01,88.5,23.5,0.0,0.09913801,1229.735,122.9735,0.0,0.009913801,POINT (88.5 23.5)
2002-10-01,88.5,25.5,0.0,0.16794156,1291.3069,129.13069,0.0,0.016794156,POINT (88.5 25.5)
