time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SMS_noah_cm,SWE_noah_cm,Runoff_noah_cm,SMS_clsm_cm,SWE_clsm_cm,Runoff_clsm_cm,SMS_vic_cm,SWE_vic_cm,Runoff_vic_cm
2002-04-17 12:00:00,23.25,86.25,-12.003431275606015,22.88781746306537,0.9672265741072044,43.405443,0.0,0.0004019986433333,20.568842,0.0,0.004988778,43.711376,0.0,0.012380599
2002-04-17 12:00:00,23.25,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,48.30952075,0.0,0.00156263915,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-04-17 12:00:00,23.75,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,48.8275735,0.0,0.001381253025,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-04-17 12:00:00,24.25,87.75,-12.003431275606015,22.88781746306537,0.955445765724529,48.8275735,0.0,0.001381253025,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-04-17 12:00:00,26.75,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,62.480733,0.0,0.0009248285999999,25.643482,0.0,0.009904035,104.20803,0.0,0.015461276
2002-04-17 12:00:00,25.25,88.25,-12.003431275606015,22.88781746306537,1.0277413318537854,55.42275800000001,0.0,0.0007711102333333,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778
2002-04-17 12:00:00,22.75,88.75,-12.003431275606015,22.88781746306537,0.8263106409296362,64.36477500000001,0.0,0.00532590325,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-04-17 12:00:00,26.75,88.75,-4.542763216222823,16.118506072724198,1.2500309329684212,55.03687766666667,0.0,0.00057410082,,,,,,
2002-04-17 12:00:00,22.75,87.75,-12.003431275606015,22.88781746306537,0.9523005579861872,45.942236,0.0,0.001280417375,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-04-17 12:00:00,26.25,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,63.678558,0.0,0.0010667339,25.643482,0.0,0.009904035,104.20803,0.0,0.015461276
2002-04-17 12:00:00,26.25,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,55.268566,0.0,0.000974625,,,,,,
2002-04-17 12:00:00,23.75,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,46.04877833333333,0.0,0.00086079305,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-04-17 12:00:00,21.75,87.75,-14.297243930244198,18.358782858696863,0.4385385837881416,67.98242,0.0,0.0060117151333333,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-04-17 12:00:00,23.25,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,49.6644755,0.0,0.0015363659,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-04-17 12:00:00,25.75,88.25,-4.458992152975471,15.343889211712876,0.935049981980547,56.958332,0.0,0.00095235085,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778
2002-04-17 12:00:00,26.75,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,51.9748615,0.0,0.00059858167,,,,,,
2002-04-17 12:00:00,22.75,87.25,-12.003431275606015,22.88781746306537,0.9523005579861872,47.51823675,0.0,0.0013919406,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-04-17 12:00:00,22.25,87.75,-14.297243930244198,18.358782858696863,1.50542489463114,53.425252,0.0,0.002677176525,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-04-17 12:00:00,22.25,87.25,-14.297243930244198,18.358782858696863,1.50542489463114,45.97008,0.0,0.00121776615,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-04-17 12:00:00,23.25,86.75,-12.003431275606015,22.88781746306537,0.9672265741072044,48.655132,0.0,0.0008071330575,20.568842,0.0,0.004988778,43.711376,0.0,0.012380599
2002-04-17 12:00:00,22.75,86.75,-12.003431275606015,22.88781746306537,1.0119802160227347,45.553108,0.0,0.0010258881499999,,,,,,
2002-04-17 12:00:00,21.75,88.25,-14.297243930244198,18.358782858696863,0.0815523886479138,67.84554666666666,0.0,0.0052158264666666,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-04-17 12:00:00,22.25,88.25,-14.297243930244198,18.358782858696863,1.3317331549608438,64.61596875,0.0,0.003869867,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-04-17 12:00:00,23.25,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,54.18904366666667,0.0,0.0032571732999999,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124
2002-04-17 12:00:00,25.25,88.75,-12.003431275606015,22.88781746306537,1.0277413318537854,,,,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778
2002-04-17 12:00:00,23.75,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124
2002-04-17 12:00:00,22.75,88.25,-12.003431275606015,22.88781746306537,0.8263106409296362,52.4297735,0.0,0.002357454725,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-04-17 12:00:00,24.25,88.25,-12.003431275606015,22.88781746306537,1.0904283439857283,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,64.787655,0.0,0.004582891,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,52.4297735,0.0,0.002357454725,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,67.98242,0.0,0.0060117151333333,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,54.18904366666667,0.0,0.0032571732999999,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124
2002-05-10 12:00:00,23.75,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124
2002-05-10 12:00:00,22.25,87.75,-14.106660701179257,10.845347460421571,1.50542489463114,53.425252,0.0,0.002677176525,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-05-10 12:00:00,25.75,88.25,-2.7303538486408163,8.125737319906584,0.935049981980547,56.958332,0.0,0.00095235085,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778
2002-05-10 12:00:00,26.75,88.75,2.24766164700992,8.826346126061853,1.2500309329684212,55.03687766666667,0.0,0.00057410082,,,,,,
2002-05-10 12:00:00,25.25,88.25,-9.15633644184424,11.58461565484018,1.0277413318537854,55.42275800000001,0.0,0.0007711102333333,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778
2002-05-10 12:00:00,24.25,87.75,-9.15633644184424,11.58461565484018,0.955445765724529,48.8275735,0.0,0.001381253025,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-05-10 12:00:00,23.25,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,48.30952075,0.0,0.00156263915,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421571,0.0815523886479138,67.84554666666666,0.0,0.0052158264666666,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-05-10 12:00:00,23.25,86.25,-9.15633644184424,11.58461565484018,0.9672265741072044,43.405443,0.0,0.0004019986433333,20.568842,0.0,0.004988778,43.711376,0.0,0.012380599
2002-05-10 12:00:00,22.75,87.75,-9.15633644184424,11.58461565484018,0.9523005579861872,45.942236,0.0,0.001280417375,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421571,1.3317331549608438,64.61596875,0.0,0.003869867,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-05-10 12:00:00,25.25,88.75,-9.15633644184424,11.58461565484018,1.0277413318537854,,,,24.835327,0.0,0.006441144,93.05874,0.0,0.011205778
2002-05-10 12:00:00,23.75,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,48.8275735,0.0,0.001381253025,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-05-10 12:00:00,22.75,87.25,-9.15633644184424,11.58461565484018,0.9523005579861872,47.51823675,0.0,0.0013919406,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-05-10 12:00:00,26.75,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,51.9748615,0.0,0.00059858167,,,,,,
2002-05-10 12:00:00,22.25,87.25,-14.106660701179257,10.845347460421571,1.50542489463114,45.97008,0.0,0.00121776615,22.326296,0.0,0.010696547,45.651974,0.0,0.01642629
2002-05-10 12:00:00,26.25,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,63.678558,0.0,0.0010667339,25.643482,0.0,0.009904035,104.20803,0.0,0.015461276
2002-05-10 12:00:00,26.75,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,62.480733,0.0,0.0009248285999999,25.643482,0.0,0.009904035,104.20803,0.0,0.015461276
2002-05-10 12:00:00,22.75,86.75,-9.15633644184424,11.58461565484018,1.0119802160227347,45.553108,0.0,0.0010258881499999,,,,,,
2002-05-10 12:00:00,23.25,86.75,-9.15633644184424,11.58461565484018,0.9672265741072044,48.655132,0.0,0.0008071330575,20.568842,0.0,0.004988778,43.711376,0.0,0.012380599
2002-05-10 12:00:00,22.25,88.75,-14.106660701179257,10.845347460421571,1.3317331549608438,64.787655,0.0,0.004582891,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-05-10 12:00:00,26.25,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,55.268566,0.0,0.000974625,,,,,,
2002-05-10 12:00:00,24.25,88.25,-9.15633644184424,11.58461565484018,1.0904283439857283,63.48734375,0.0,0.005951340825,21.061655,0.0,0.011686548,85.25414,0.0,0.015268124
2002-05-10 12:00:00,23.75,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,46.04877833333333,0.0,0.00086079305,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-05-10 12:00:00,22.75,88.75,-9.15633644184424,11.58461565484018,0.8263106409296362,64.36477500000001,0.0,0.00532590325,30.290253,0.0,0.01515904,95.668434,0.0,0.013173141
2002-05-10 12:00:00,23.25,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,49.6644755,0.0,0.0015363659,21.99677,0.0,0.01065019,42.99582,0.0,0.01653312
2002-08-16 12:00:00,23.25,86.75,34.97172258248811,8.5030886992779,0.9672265741072044,64.133783,0.0,0.0039238801,29.20026,0.0,0.030419154,63.82738,0.0,0.05043633
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414,82.1970485,0.0,0.0275995915,35.39224,0.0,0.03569602,124.129555,0.0,0.042881694
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414,76.37324466666666,0.0,0.0172111914333333,35.39224,0.0,0.03569602,124.129555,0.0,0.042881694
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362,76.46723374999999,0.0,0.015993831,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854,,,,39.48794,0.0,0.070860706,129.73778,0.0,0.0632899
2002-08-16 12:00:00,22.25,88.25,26.72826113567377,8.294761480402762,1.3317331549608438,84.94141350000001,0.0,0.03724053075,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795
2002-08-16 12:00:00,21.75,88.25,26.72826113567377,8.294761480402762,0.0815523886479138,88.03947999999998,0.0,0.0543821023333333,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347,63.91684075,0.0,0.006426548075,,,,,,
2002-08-16 12:00:00,22.25,87.75,26.72826113567377,8.294761480402762,1.50542489463114,78.7541175,0.0,0.028762328,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182
2002-08-16 12:00:00,22.25,87.25,26.72826113567377,8.294761480402762,1.50542489463114,66.56534475,0.0,0.0102547468749999,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861872,67.4742095,0.0,0.00934174275,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182
2002-08-16 12:00:00,21.75,87.75,26.72826113567377,8.294761480402762,0.4385385837881416,85.73128033333334,0.0,0.0510488699999999,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,69.978272,0.0,0.0080060854,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,63.74542,0.0,0.0048420152666666,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,69.61814625,0.0,0.0107880492499999,38.814587,0.0,0.0874589,131.47908,0.0,0.094772674
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044,61.08560433333334,0.0,0.0029948860666666,29.20026,0.0,0.030419154,63.82738,0.0,0.05043633
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212,68.15418799999999,0.0,0.0055558139333333,,,,,,
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529,68.5973955,0.0,0.00600361775,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,68.5973955,0.0,0.00600361775,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,71.101515,0.0,0.0080399563,32.217415,0.0,0.026562048,61.20576,0.0,0.041518472
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,71.97688,0.0,0.0087598644999999,38.814587,0.0,0.0874589,131.47908,0.0,0.094772674
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861872,71.0366035,0.0,0.009637019,33.441715,0.0,0.050331395,67.2651,0.0,0.07888182
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283,82.1970485,0.0,0.0275995915,35.39224,0.0,0.03569602,124.129555,0.0,0.042881694
2002-08-16 12:00:00,22.25,88.75,26.72826113567377,8.294761480402762,1.3317331549608438,88.006155,0.0,0.044260255,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795
2002-08-16 12:00:00,26.25,88.25,31.542435033268784,6.063496317350176,0.930137897705321,71.541725,0.0,0.008188601,,,,,,
2002-08-16 12:00:00,26.75,88.25,31.542435033268784,6.063496317350176,0.930137897705321,68.41117750000001,0.0,0.0047176593,,,,,,
2002-08-16 12:00:00,22.75,88.75,34.97172258248811,8.5030886992779,0.8263106409296362,87.42504199999999,0.0,0.0379255845,39.19919,0.0,0.07038127,145.3945,0.0,0.061422795
2002-08-16 12:00:00,25.25,88.25,34.97172258248811,8.5030886992779,1.0277413318537854,67.62723666666666,0.0,0.0103661166666666,39.48794,0.0,0.070860706,129.73778,0.0,0.0632899
2002-08-16 12:00:00,25.75,88.25,31.542435033268784,6.063496317350176,0.935049981980547,70.91822,0.0,0.012206984,39.48794,0.0,0.070860706,129.73778,0.0,0.0632899
2002-09-16 00:00:00,24.25,87.75,34.15511024623039,11.284387633183693,0.955445765724529,66.24129325,0.0,0.000577311485,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143
2002-09-16 00:00:00,25.25,88.75,34.15511024623039,11.284387633183693,1.0277413318537854,,,,40.056637,0.0,0.018488761,129.13069,0.0,0.016794156
2002-09-16 00:00:00,22.75,87.75,34.15511024623039,11.284387633183693,0.9523005579861872,67.63271750000001,0.0,0.00087581151,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795
2002-09-16 00:00:00,22.75,88.25,34.15511024623039,11.284387633183693,0.8263106409296362,73.3489275,0.0,0.002386256025,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692
2002-09-16 00:00:00,23.25,86.25,34.15511024623039,11.284387633183693,0.9672265741072044,56.74624166666666,0.0,0.0001874529566666,29.147623,0.0,0.0037572917,60.67005,0.0,0.005293558
2002-09-16 00:00:00,23.25,88.25,34.15511024623039,11.284387633183693,1.141514266533414,74.07052333333333,0.0,0.0025400848666666,36.212124,0.0,0.009343957,122.9735,0.0,0.009913801
2002-09-16 00:00:00,23.75,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,66.24129325,0.0,0.000577311485,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143
2002-09-16 00:00:00,23.75,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,60.918047666666666,0.0,0.0004012930133333,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143
2002-09-16 00:00:00,25.25,88.25,34.15511024623039,11.284387633183693,1.0277413318537854,65.60526866666667,0.0,0.0011186666533333,40.056637,0.0,0.018488761,129.13069,0.0,0.016794156
2002-09-16 00:00:00,23.25,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,67.12736275,0.0,0.0006073054624999,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143
2002-09-16 00:00:00,21.75,87.75,30.558838032341253,10.704516857262352,0.4385385837881416,81.23485666666666,0.0,0.0041846076333333,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795
2002-09-16 00:00:00,25.75,88.25,35.83646456141188,8.091376654011587,0.935049981980547,69.30987,0.0,0.0015207339,40.056637,0.0,0.018488761,129.13069,0.0,0.016794156
2002-09-16 00:00:00,21.75,88.25,30.558838032341253,10.704516857262352,0.0815523886479138,83.98374533333333,0.0,0.0057660299333333,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692
2002-09-16 00:00:00,22.25,87.75,30.558838032341253,10.704516857262352,1.50542489463114,74.6015165,0.0,0.002697000085,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795
2002-09-16 00:00:00,22.25,88.25,30.558838032341253,10.704516857262352,1.3317331549608438,81.454895,0.0,0.0050513045,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692
2002-09-16 00:00:00,26.75,88.75,37.27015825092674,9.159130157919757,1.2500309329684212,64.94060766666666,0.0,0.00090151079,,,,,,
2002-09-16 00:00:00,22.75,86.75,34.15511024623039,11.284387633183693,1.0119802160227347,59.25835825,0.0,0.00024996674,,,,,,
2002-09-16 00:00:00,22.25,88.75,30.558838032341253,10.704516857262352,1.3317331549608438,84.731748,0.0,0.0069540807,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692
2002-09-16 00:00:00,23.25,86.75,34.15511024623039,11.284387633183693,0.9672265741072044,60.5125375,0.0,0.000252366935,29.147623,0.0,0.0037572917,60.67005,0.0,0.005293558
2002-09-16 00:00:00,26.25,88.25,35.83646456141188,8.091376654011587,0.930137897705321,68.64823,0.0,0.00084508065,,,,,,
2002-09-16 00:00:00,26.75,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,68.77089000000001,0.0,0.0017517057,37.89569,0.0,0.014674835,127.784195,0.0,0.013307686
2002-09-16 00:00:00,23.75,88.25,34.15511024623039,11.284387633183693,1.141514266533414,80.4215365,0.0,0.002995388225,36.212124,0.0,0.009343957,122.9735,0.0,0.009913801
2002-09-16 00:00:00,22.25,87.25,30.558838032341253,10.704516857262352,1.50542489463114,61.5467195,0.0,0.0004993236025,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795
2002-09-16 00:00:00,26.75,88.25,35.83646456141188,8.091376654011587,0.930137897705321,65.46169325,0.0,0.000398773195,,,,,,
2002-09-16 00:00:00,24.25,88.25,34.15511024623039,11.284387633183693,1.0904283439857283,80.4215365,0.0,0.002995388225,36.212124,0.0,0.009343957,122.9735,0.0,0.009913801
2002-09-16 00:00:00,26.25,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,65.96943275,0.0,0.001697244,37.89569,0.0,0.014674835,127.784195,0.0,0.013307686
2002-09-16 00:00:00,23.25,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,68.6073885,0.0,0.00084399094,32.900726,0.0,0.005013733,58.559536,0.0,0.0064056143
2002-09-16 00:00:00,22.75,88.75,34.15511024623039,11.284387633183693,0.8263106409296362,84.606187,0.0,0.0061945223,38.498528,0.0,0.01733897,143.35858,0.0,0.014936692
2002-09-16 00:00:00,22.75,87.25,34.15511024623039,11.284387633183693,0.9523005579861872,63.626841,0.0,0.0005340988,34.08508,0.0,0.0074902135,62.93887,0.0,0.007983795
2002-10-16 12:00:00,24.25,88.25,28.998904990998582,6.565074472285315,1.0904283439857283,74.74300600000001,0.0,0.0035650385925,33.474236,0.0,0.007369666,114.215355,0.0,0.008518607
2002-10-16 12:00:00,22.25,87.75,25.0349904523852,6.29037257519479,1.50542489463114,69.7974145,0.0,0.0029429782175,31.78716,0.0,0.0072516734,53.98363,0.0,0.0064172433
2002-10-16 12:00:00,22.75,88.75,28.998904990998582,6.565074472285315,0.8263106409296362,80.2370725,0.0,0.008686719,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342
2002-10-16 12:00:00,22.25,88.25,25.0349904523852,6.29037257519479,1.3317331549608438,77.46200350000001,0.0,0.005686662675,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342
2002-10-16 12:00:00,25.75,88.25,25.893953353291817,4.720045747061535,0.935049981980547,59.03944,0.0,7.459167e-05,34.234562,0.0,0.0018599676,115.842155,0.0,0.0023144574
2002-10-16 12:00:00,21.75,88.25,25.0349904523852,6.29037257519479,0.0815523886479138,79.648738,0.0,0.0062633765333333,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342
2002-10-16 12:00:00,23.25,87.75,28.998904990998582,6.565074472285315,1.0547837018250346,62.685753,0.0,0.00088564791,30.936157,0.0,0.0036572532,48.791912,0.0,0.004015106
2002-10-16 12:00:00,26.75,89.25,20.95626224882836,5.288038342869804,1.2809619118947355,57.95124199999999,0.0,0.000128191665,32.563633,0.0,0.0024810664,115.07668,0.0,0.002554222
2002-10-16 12:00:00,26.25,88.25,25.893953353291817,4.720045747061535,0.930137897705321,57.69154,0.0,9.35e-06,,,,,,
2002-10-16 12:00:00,23.75,87.75,28.998904990998582,6.565074472285315,1.0547837018250346,59.817113500000005,0.0,0.00057368541,30.936157,0.0,0.0036572532,48.791912,0.0,0.004015106
2002-10-16 12:00:00,23.25,86.75,28.998904990998582,6.565074472285315,0.9672265741072044,54.19924725,0.0,0.00015754375,27.500793,0.0,0.0012428592,50.193584,0.0,0.0018231975
2002-10-16 12:00:00,23.25,86.25,28.998904990998582,6.565074472285315,0.9672265741072044,49.50457333333333,0.0,6.407917e-05,27.500793,0.0,0.0012428592,50.193584,0.0,0.0018231975
2002-10-16 12:00:00,23.25,88.25,28.998904990998582,6.565074472285315,1.141514266533414,68.96752833333333,0.0,0.0032845499999999,33.474236,0.0,0.007369666,114.215355,0.0,0.008518607
2002-10-16 12:00:00,23.75,87.25,28.998904990998582,6.565074472285315,1.0547837018250346,54.21151833333334,0.0,0.0002825402733333,30.936157,0.0,0.0036572532,48.791912,0.0,0.004015106
2002-10-16 12:00:00,22.75,87.25,28.998904990998582,6.565074472285315,0.9523005579861872,58.31886075,0.0,0.00055096666,31.78716,0.0,0.0072516734,53.98363,0.0,0.0064172433
2002-10-16 12:00:00,25.25,88.25,28.998904990998582,6.565074472285315,1.0277413318537854,56.25834533333333,0.0,0.0001250930553333,34.234562,0.0,0.0018599676,115.842155,0.0,0.0023144574
2002-10-16 12:00:00,22.25,88.75,25.0349904523852,6.29037257519479,1.3317331549608438,80.36653899999999,0.0,0.0078411442,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342
2002-10-16 12:00:00,23.25,87.25,28.998904990998582,6.565074472285315,1.0547837018250346,60.96034525,0.0,0.000522535425,30.936157,0.0,0.0036572532,48.791912,0.0,0.004015106
2002-10-16 12:00:00,22.75,88.25,28.998904990998582,6.565074472285315,0.8263106409296362,68.77463750000001,0.0,0.00297939885,36.850758,0.0,0.018778961,135.85976,0.0,0.01206342
2002-10-16 12:00:00,22.75,86.75,28.998904990998582,6.565074472285315,1.0119802160227347,53.32120450000001,0.0,0.0002395052049999,,,,,,
2002-10-16 12:00:00,26.25,89.25,20.95626224882836,5.288038342869804,1.2809619118947355,56.1178425,0.0,0.0001633062525,32.563633,0.0,0.0024810664,115.07668,0.0,0.002554222
2002-10-16 12:00:00,26.75,88.75,20.95626224882836,5.288038342869804,1.2500309329684212,53.53662633333333,0.0,3.1012499999999995e-05,,,,,,
2002-10-16 12:00:00,22.25,87.25,25.0349904523852,6.29037257519479,1.50542489463114,56.58319625,0.0,0.00057372606,31.78716,0.0,0.0072516734,53.98363,0.0,0.0064172433
2002-10-16 12:00:00,26.75,88.25,25.893953353291817,4.720045747061535,0.930137897705321,54.25067575,0.0,4.1343752e-06,,,,,,
2002-10-16 12:00:00,21.75,87.75,25.0349904523852,6.29037257519479,0.4385385837881416,77.13450666666667,0.0,0.0046683473,31.78716,0.0,0.0072516734,53.98363,0.0,0.0064172433
2002-10-16 12:00:00,22.75,87.75,28.998904990998582,6.565074472285315,0.9523005579861872,62.4174045,0.0,0.00096889795,31.78716,0.0,0.0072516734,53.98363,0.0,0.0064172433
2002-10-16 12:00:00,25.25,88.75,28.998904990998582,6.565074472285315,1.0277413318537854,,,,34.234562,0.0,0.0018599676,115.842155,0.0,0.0023144574
2002-10-16 12:00:00,23.75,88.25,28.998904990998582,6.565074472285315,1.141514266533414,74.74300600000001,0.0,0.0035650385925,33.474236,0.0,0.007369666,114.215355,0.0,0.008518607
2002-10-16 12:00:00,24.25,87.75,28.998904990998582,6.565074472285315,0.955445765724529,59.817113500000005,0.0,0.00057368541,30.936157,0.0,0.0036572532,48.791912,0.0,0.004015106
2002-11-16 00:00:00,23.25,87.75,11.801550861635397,6.394641127903833,1.0547837018250346,57.0941095,0.0,2.8225807e-08,29.119822,0.0,8.917807e-06,41.41959,0.0,1.3901702e-05
2002-11-16 00:00:00,23.25,86.75,11.801550861635397,6.394641127903833,0.9672265741072044,49.85715675,0.0,1.209677425e-08,26.259409,0.0,2.0290217e-06,42.78789,0.0,0.0
2002-11-16 00:00:00,22.25,88.75,14.280973099327335,5.871742754006147,1.3317331549608438,74.09314,0.0,4.7580646e-07,34.028675,0.0,3.1694206e-06,126.11898,0.0,5.739384e-05
2002-11-16 00:00:00,23.25,86.25,11.801550861635397,6.394641127903833,0.9672265741072044,45.25464866666667,0.0,0.0,26.259409,0.0,2.0290217e-06,42.78789,0.0,0.0
2002-11-16 00:00:00,23.75,87.75,11.801550861635397,6.394641127903833,1.0547837018250346,54.60158625,0.0,1.179435465e-07,29.119822,0.0,8.917807e-06,41.41959,0.0,1.3901702e-05
2002-11-16 00:00:00,22.75,87.75,11.801550861635397,6.394641127903833,0.9523005579861872,56.75288775,0.0,8.06451625e-09,29.62013,0.0,8.332609e-08,45.42032,0.0,0.0
2002-11-16 00:00:00,24.25,87.75,11.801550861635397,6.394641127903833,0.955445765724529,54.60158625,0.0,1.179435465e-07,29.119822,0.0,8.917807e-06,41.41959,0.0,1.3901702e-05
