time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854
2002-08-16 12:00:00,22.25,88.25,26.728261135673772,8.294761480402762,1.3317331549608438
2002-08-16 12:00:00,21.75,88.25,26.728261135673772,8.294761480402762,0.08155238864791389
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347
2002-08-16 12:00:00,22.25,87.75,26.728261135673772,8.294761480402762,1.50542489463114
2002-08-16 12:00:00,22.25,87.25,26.728261135673772,8.294761480402762,1.50542489463114
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861871
2002-08-16 12:00:00,21.75,87.75,26.728261135673772,8.294761480402762,0.43853858378814164
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947357
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947357
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861871
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283
2002-08-16 12:00:00,22.25,88.75,26.728261135673772,8.294761480402762,1.3317331549608438
2002-08-16 12:00:00,26.25,88.25,31.542435033268784,6.063496317350176,0.930137897705321
2002-08-16 12:00:00,26.75,88.25,31.542435033268784,6.063496317350176,0.930137897705321
2002-08-16 12:00:00,22.75,88.75,34.97172258248811,8.5030886992779,0.8263106409296362
2002-08-16 12:00:00,25.25,88.25,34.97172258248811,8.5030886992779,1.0277413318537854
2002-08-16 12:00:00,25.75,88.25,31.542435033268784,6.063496317350176,0.935049981980547
2002-09-16 00:00:00,24.25,87.75,34.15511024623039,11.284387633183691,0.955445765724529
2002-09-16 00:00:00,25.25,88.75,34.15511024623039,11.284387633183691,1.0277413318537854
2002-09-16 00:00:00,22.75,87.75,34.15511024623039,11.284387633183691,0.9523005579861871
2002-09-16 00:00:00,22.75,88.25,34.15511024623039,11.284387633183691,0.8263106409296362
2002-09-16 00:00:00,23.25,86.25,34.15511024623039,11.284387633183691,0.9672265741072044
2002-09-16 00:00:00,23.25,88.25,34.15511024623039,11.284387633183691,1.141514266533414
2002-09-16 00:00:00,23.75,87.75,34.15511024623039,11.284387633183691,1.0547837018250346
2002-09-16 00:00:00,23.75,87.25,34.15511024623039,11.284387633183691,1.0547837018250346
2002-09-16 00:00:00,25.25,88.25,34.15511024623039,11.284387633183691,1.0277413318537854
2002-09-16 00:00:00,23.25,87.25,34.15511024623039,11.284387633183691,1.0547837018250346
2002-09-16 00:00:00,21.75,87.75,30.558838032341253,10.704516857262353,0.43853858378814164
2002-09-16 00:00:00,25.75,88.25,35.83646456141188,8.091376654011587,0.935049981980547
2002-09-16 00:00:00,21.75,88.25,30.558838032341253,10.704516857262353,0.08155238864791389
2002-09-16 00:00:00,22.25,87.75,30.558838032341253,10.704516857262353,1.50542489463114
2002-09-16 00:00:00,22.25,88.25,30.558838032341253,10.704516857262353,1.3317331549608438
2002-09-16 00:00:00,26.75,88.75,37.27015825092674,9.159130157919755,1.2500309329684212
2002-09-16 00:00:00,22.75,86.75,34.15511024623039,11.284387633183691,1.0119802160227347
2002-09-16 00:00:00,22.25,88.75,30.558838032341253,10.704516857262353,1.3317331549608438
2002-09-16 00:00:00,23.25,86.75,34.15511024623039,11.284387633183691,0.9672265741072044
2002-09-16 00:00:00,26.25,88.25,35.83646456141188,8.091376654011587,0.930137897705321
2002-09-16 00:00:00,26.75,89.25,37.27015825092674,9.159130157919755,1.2809619118947357
2002-09-16 00:00:00,23.75,88.25,34.15511024623039,11.284387633183691,1.141514266533414
2002-09-16 00:00:00,22.25,87.25,30.558838032341253,10.704516857262353,1.50542489463114
2002-09-16 00:00:00,26.75,88.25,35.83646456141188,8.091376654011587,0.930137897705321
2002-09-16 00:00:00,24.25,88.25,34.15511024623039,11.284387633183691,1.0904283439857283
2002-09-16 00:00:00,26.25,89.25,37.27015825092674,9.159130157919755,1.2809619118947357
2002-09-16 00:00:00,23.25,87.75,34.15511024623039,11.284387633183691,1.0547837018250346
2002-09-16 00:00:00,22.75,88.75,34.15511024623039,11.284387633183691,0.8263106409296362
2002-09-16 00:00:00,22.75,87.25,34.15511024623039,11.284387633183691,0.9523005579861871
2002-10-16 12:00:00,24.25,88.25,28.998904990998582,6.565074472285315,1.0904283439857283
2002-10-16 12:00:00,22.25,87.75,25.0349904523852,6.29037257519479,1.50542489463114
2002-10-16 12:00:00,22.75,88.75,28.998904990998582,6.565074472285315,0.8263106409296362
2002-10-16 12:00:00,22.25,88.25,25.0349904523852,6.29037257519479,1.3317331549608438
2002-10-16 12:00:00,25.75,88.25,25.893953353291817,4.720045747061535,0.935049981980547
2002-10-16 12:00:00,21.75,88.25,25.0349904523852,6.29037257519479,0.08155238864791389
2002-10-16 12:00:00,23.25,87.75,28.998904990998582,6.565074472285315,1.0547837018250346
2002-10-16 12:00:00,26.75,89.25,20.95626224882836,5.288038342869804,1.2809619118947357
2002-10-16 12:00:00,26.25,88.25,25.893953353291817,4.720045747061535,0.930137897705321
2002-10-16 12:00:00,23.75,87.75,28.998904990998582,6.565074472285315,1.0547837018250346
2002-10-16 12:00:00,23.25,86.75,28.998904990998582,6.565074472285315,0.9672265741072044
2002-10-16 12:00:00,23.25,86.25,28.998904990998582,6.565074472285315,0.9672265741072044
2002-10-16 12:00:00,23.25,88.25,28.998904990998582,6.565074472285315,1.141514266533414
2002-10-16 12:00:00,23.75,87.25,28.998904990998582,6.565074472285315,1.0547837018250346
2002-10-16 12:00:00,22.75,87.25,28.998904990998582,6.565074472285315,0.9523005579861871
2002-10-16 12:00:00,25.25,88.25,28.998904990998582,6.565074472285315,1.0277413318537854
2002-10-16 12:00:00,22.25,88.75,25.0349904523852,6.29037257519479,1.3317331549608438
2002-10-16 12:00:00,23.25,87.25,28.998904990998582,6.565074472285315,1.0547837018250346
2002-10-16 12:00:00,22.75,88.25,28.998904990998582,6.565074472285315,0.8263106409296362
2002-10-16 12:00:00,22.75,86.75,28.998904990998582,6.565074472285315,1.0119802160227347
2002-10-16 12:00:00,26.25,89.25,20.95626224882836,5.288038342869804,1.2809619118947357
2002-10-16 12:00:00,26.75,88.75,20.95626224882836,5.288038342869804,1.2500309329684212
2002-10-16 12:00:00,22.25,87.25,25.0349904523852,6.29037257519479,1.50542489463114
2002-10-16 12:00:00,26.75,88.25,25.893953353291817,4.720045747061535,0.930137897705321
2002-10-16 12:00:00,21.75,87.75,25.0349904523852,6.29037257519479,0.43853858378814164
2002-10-16 12:00:00,22.75,87.75,28.998904990998582,6.565074472285315,0.9523005579861871
2002-10-16 12:00:00,25.25,88.75,28.998904990998582,6.565074472285315,1.0277413318537854
2002-10-16 12:00:00,23.75,88.25,28.998904990998582,6.565074472285315,1.141514266533414
2002-10-16 12:00:00,24.25,87.75,28.998904990998582,6.565074472285315,0.955445765724529
2002-11-16 00:00:00,23.25,87.75,11.801550861635397,6.394641127903833,1.0547837018250346
2002-11-16 00:00:00,23.25,86.75,11.801550861635397,6.394641127903833,0.9672265741072044
2002-11-16 00:00:00,22.25,88.75,14.280973099327335,5.871742754006147,1.3317331549608438
2002-11-16 00:00:00,23.25,86.25,11.801550861635397,6.394641127903833,0.9672265741072044
2002-11-16 00:00:00,23.75,87.75,11.801550861635397,6.394641127903833,1.0547837018250346
2002-11-16 00:00:00,22.75,87.75,11.801550861635397,6.394641127903833,0.9523005579861871
2002-11-16 00:00:00,24.25,87.75,11.801550861635397,6.394641127903833,0.955445765724529
2002-11-16 00:00:00,22.25,87.75,14.280973099327335,5.871742754006147,1.50542489463114
2002-11-16 00:00:00,22.25,88.25,14.280973099327335,5.871742754006147,1.3317331549608438
2002-11-16 00:00:00,22.75,88.25,11.801550861635397,6.394641127903833,0.8263106409296362
2002-11-16 00:00:00,26.25,88.25,18.064327246162122,4.572067531384923,0.930137897705321
2002-11-16 00:00:00,23.25,88.25,11.801550861635397,6.394641127903833,1.141514266533414
2002-11-16 00:00:00,25.25,88.25,11.801550861635397,6.394641127903833,1.0277413318537854
2002-11-16 00:00:00,23.75,87.25,11.801550861635397,6.394641127903833,1.0547837018250346
2002-11-16 00:00:00,23.25,87.25,11.801550861635397,6.394641127903833,1.0547837018250346
2002-11-16 00:00:00,22.75,87.25,11.801550861635397,6.394641127903833,0.9523005579861871
2002-11-16 00:00:00,26.75,89.25,1.7874507724662925,5.198560148727461,1.2809619118947357
2002-11-16 00:00:00,24.25,88.25,11.801550861635397,6.394641127903833,1.0904283439857283
2002-11-16 00:00:00,26.25,89.25,1.7874507724662925,5.198560148727461,1.2809619118947357
2002-11-16 00:00:00,26.75,88.25,18.064327246162122,4.572067531384923,0.930137897705321
2002-11-16 00:00:00,23.75,88.25,11.801550861635397,6.394641127903833,1.141514266533414
2002-11-16 00:00:00,22.25,87.25,14.280973099327335,5.871742754006147,1.50542489463114
2002-11-16 00:00:00,25.25,88.75,11.801550861635397,6.394641127903833,1.0277413318537854
2002-11-16 00:00:00,21.75,88.25,14.280973099327335,5.871742754006147,0.08155238864791389
2002-11-16 00:00:00,25.75,88.25,18.064327246162122,4.572067531384923,0.935049981980547
2002-11-16 00:00:00,26.75,88.75,1.7874507724662925,5.198560148727461,1.2500309329684212
2002-11-16 00:00:00,22.75,88.75,11.801550861635397,6.394641127903833,0.8263106409296362
2002-11-16 00:00:00,22.75,86.75,11.801550861635397,6.394641127903833,1.0119802160227347
2002-11-16 00:00:00,21.75,87.75,14.280973099327335,5.871742754006147,0.43853858378814164
2002-12-16 12:00:00,25.25,88.25,3.8102215981760015,6.976445423247076,1.0277413318537854
2002-12-16 12:00:00,23.75,87.75,3.8102215981760015,6.976445423247076,1.0547837018250346
2002-12-16 12:00:00,24.25,87.75,3.8102215981760015,6.976445423247076,0.955445765724529
2002-12-16 12:00:00,23.25,87.75,3.8102215981760015,6.976445423247076,1.0547837018250346
2002-12-16 12:00:00,26.25,88.25,5.766275732723184,4.925749605024044,0.930137897705321
2002-12-16 12:00:00,23.75,87.25,3.8102215981760015,6.976445423247076,1.0547837018250346
2002-12-16 12:00:00,23.25,87.25,3.8102215981760015,6.976445423247076,1.0547837018250346
2002-12-16 12:00:00,22.75,87.25,3.8102215981760015,6.976445423247076,0.9523005579861871
2002-12-16 12:00:00,22.25,87.25,4.154463909721622,6.057847023479152,1.50542489463114
2002-12-16 12:00:00,26.75,88.25,5.766275732723184,4.925749605024044,0.930137897705321
2002-12-16 12:00:00,26.25,89.25,-9.745212092488,5.735111212627083,1.2809619118947357
2002-12-16 12:00:00,26.75,89.25,-9.745212092488,5.735111212627083,1.2809619118947357
2002-12-16 12:00:00,22.75,88.75,3.8102215981760015,6.976445423247076,0.8263106409296362
2002-12-16 12:00:00,23.25,86.25,3.8102215981760015,6.976445423247076,0.9672265741072044
2002-12-16 12:00:00,22.75,87.75,3.8102215981760015,6.976445423247076,0.9523005579861871
2002-12-16 12:00:00,22.25,87.75,4.154463909721622,6.057847023479152,1.50542489463114
2002-12-16 12:00:00,21.75,87.75,4.154463909721622,6.057847023479152,0.43853858378814164
2002-12-16 12:00:00,25.75,88.25,5.766275732723184,4.925749605024044,0.935049981980547
2002-12-16 12:00:00,22.75,88.25,3.8102215981760015,6.976445423247076,0.8263106409296362
2002-12-16 12:00:00,22.75,86.75,3.8102215981760015,6.976445423247076,1.0119802160227347
2002-12-16 12:00:00,23.25,88.25,3.8102215981760015,6.976445423247076,1.141514266533414
2002-12-16 12:00:00,23.75,88.25,3.8102215981760015,6.976445423247076,1.141514266533414
2002-12-16 12:00:00,22.25,88.25,4.154463909721622,6.057847023479152,1.3317331549608438
2002-12-16 12:00:00,24.25,88.25,3.8102215981760015,6.976445423247076,1.0904283439857283
2002-12-16 12:00:00,21.75,88.25,4.154463909721622,6.057847023479152,0.08155238864791389
2002-12-16 12:00:00,26.75,88.75,-9.745212092488,5.735111212627083,1.2500309329684212
2002-12-16 12:00:00,23.25,86.75,3.8102215981760015,6.976445423247076,0.9672265741072044
2002-12-16 12:00:00,22.25,88.75,4.154463909721622,6.057847023479152,1.3317331549608438
2002-12-16 12:00:00,25.25,88.75,3.8102215981760015,6.976445423247076,1.0277413318537854
2003-01-16 12:00:00,23.25,87.25,6.014436103846744,9.622733781407092,1.0547837018250346
2003-01-16 12:00:00,23.25,88.25,6.014436103846744,9.622733781407092,1.141514266533414
2003-01-16 12:00:00,23.75,87.75,6.014436103846744,9.622733781407092,1.0547837018250346
2003-01-16 12:00:00,22.25,87.75,3.7735527978899577,7.499813564919935,1.50542489463114
2003-01-16 12:00:00,23.75,87.25,6.014436103846744,9.622733781407092,1.0547837018250346
2003-01-16 12:00:00,22.75,86.75,6.014436103846744,9.622733781407092,1.0119802160227347
2003-01-16 12:00:00,23.25,86.75,6.014436103846744,9.622733781407092,0.9672265741072044
2003-01-16 12:00:00,22.75,88.75,6.014436103846744,9.622733781407092,0.8263106409296362
2003-01-16 12:00:00,23.25,86.25,6.014436103846744,9.622733781407092,0.9672265741072044
2003-01-16 12:00:00,25.25,88.75,6.014436103846744,9.622733781407092,1.0277413318537854
2003-01-16 12:00:00,22.25,88.75,3.7735527978899577,7.499813564919935,1.3317331549608438
2003-01-16 12:00:00,22.75,88.25,6.014436103846744,9.622733781407092,0.8263106409296362
2003-01-16 12:00:00,23.25,87.75,6.014436103846744,9.622733781407092,1.0547837018250346
2003-01-16 12:00:00,22.25,88.25,3.7735527978899577,7.499813564919935,1.3317331549608438
2003-01-16 12:00:00,22.75,87.75,6.014436103846744,9.622733781407092,0.9523005579861871
2003-01-16 12:00:00,26.25,88.25,8.511931719140282,6.869036416291972,0.930137897705321
2003-01-16 12:00:00,21.75,88.25,3.7735527978899577,7.499813564919935,0.08155238864791389
2003-01-16 12:00:00,26.75,88.75,-8.915529883237848,7.7117541757916355,1.2500309329684212
2003-01-16 12:00:00,26.75,88.25,8.511931719140282,6.869036416291972,0.930137897705321
2003-01-16 12:00:00,26.25,89.25,-8.915529883237848,7.7117541757916355,1.2809619118947357
2003-01-16 12:00:00,26.75,89.25,-8.915529883237848,7.7117541757916355,1.2809619118947357
2003-01-16 12:00:00,25.75,88.25,8.511931719140282,6.869036416291972,0.935049981980547
2003-01-16 12:00:00,24.25,88.25,6.014436103846744,9.622733781407092,1.0904283439857283
2003-01-16 12:00:00,21.75,87.75,3.7735527978899577,7.499813564919935,0.43853858378814164
2003-01-16 12:00:00,24.25,87.75,6.014436103846744,9.622733781407092,0.955445765724529
2003-01-16 12:00:00,23.75,88.25,6.014436103846744,9.622733781407092,1.141514266533414
2003-01-16 12:00:00,22.25,87.25,3.7735527978899577,7.499813564919935,1.50542489463114
2003-01-16 12:00:00,25.25,88.25,6.014436103846744,9.622733781407092,1.0277413318537854
2003-01-16 12:00:00,22.75,87.25,6.014436103846744,9.622733781407092,0.9523005579861871
2003-02-15 00:00:00,23.25,86.25,-2.1364867071872293,6.832668916070311,0.9672265741072044
2003-02-15 00:00:00,25.75,88.25,3.175273062537036,4.8433694785477215,0.935049981980547
2003-02-15 00:00:00,22.25,88.75,-2.1225934399602315,5.556485394819237,1.3317331549608438
2003-02-15 00:00:00,22.75,88.75,-2.1364867071872293,6.832668916070311,0.8263106409296362
2003-02-15 00:00:00,21.75,87.75,-2.1225934399602315,5.556485394819237,0.43853858378814164
2003-02-15 00:00:00,22.25,87.75,-2.1225934399602315,5.556485394819237,1.50542489463114
2003-02-15 00:00:00,22.75,86.75,-2.1364867071872293,6.832668916070311,1.0119802160227347
2003-02-15 00:00:00,22.75,87.75,-2.1364867071872293,6.832668916070311,0.9523005579861871
2003-02-15 00:00:00,22.25,88.25,-2.1225934399602315,5.556485394819237,1.3317331549608438
2003-02-15 00:00:00,21.75,88.25,-2.1225934399602315,5.556485394819237,0.08155238864791389
2003-02-15 00:00:00,22.25,87.25,-2.1225934399602315,5.556485394819237,1.50542489463114
2003-02-15 00:00:00,24.25,87.75,-2.1364867071872293,6.832668916070311,0.955445765724529
2003-02-15 00:00:00,25.25,88.25,-2.1364867071872293,6.832668916070311,1.0277413318537854
2003-02-15 00:00:00,22.75,87.25,-2.1364867071872293,6.832668916070311,0.9523005579861871
2003-02-15 00:00:00,23.75,87.75,-2.1364867071872293,6.832668916070311,1.0547837018250346
2003-02-15 00:00:00,23.25,87.25,-2.1364867071872293,6.832668916070311,1.0547837018250346
2003-02-15 00:00:00,23.25,88.25,-2.1364867071872293,6.832668916070311,1.141514266533414
2003-02-15 00:00:00,23.25,86.75,-2.1364867071872293,6.832668916070311,0.9672265741072044
2003-02-15 00:00:00,26.75,88.25,3.175273062537036,4.8433694785477215,0.930137897705321
2003-02-15 00:00:00,26.75,89.25,-18.51292282471654,5.6537745019350645,1.2809619118947357
2003-02-15 00:00:00,23.75,88.25,-2.1364867071872293,6.832668916070311,1.141514266533414
2003-02-15 00:00:00,24.25,88.25,-2.1364867071872293,6.832668916070311,1.0904283439857283
2003-02-15 00:00:00,26.75,88.75,-18.51292282471654,5.6537745019350645,1.2500309329684212
2003-02-15 00:00:00,26.25,89.25,-18.51292282471654,5.6537745019350645,1.2809619118947357
2003-02-15 00:00:00,23.25,87.75,-2.1364867071872293,6.832668916070311,1.0547837018250346
2003-02-15 00:00:00,23.75,87.25,-2.1364867071872293,6.832668916070311,1.0547837018250346
2003-02-15 00:00:00,25.25,88.75,-2.1364867071872293,6.832668916070311,1.0277413318537854
2003-02-15 00:00:00,22.75,88.25,-2.1364867071872293,6.832668916070311,0.8263106409296362
2003-02-15 00:00:00,26.25,88.25,3.175273062537036,4.8433694785477215,0.930137897705321
2003-03-16 12:00:00,26.25,89.25,-17.451267948329516,4.514448904571547,1.2809619118947357
2003-03-16 12:00:00,22.25,88.75,-7.15738544597601,4.708634428357959,1.3317331549608438
2003-03-16 12:00:00,25.75,88.25,5.27864999684471,3.9738980920716718,0.935049981980547
2003-03-16 12:00:00,24.25,88.25,-8.866154448610263,5.571777306797779,1.0904283439857283
2003-03-16 12:00:00,26.75,88.25,5.27864999684471,3.9738980920716718,0.930137897705321
2003-03-16 12:00:00,26.75,89.25,-17.451267948329516,4.514448904571547,1.2809619118947357
2003-03-16 12:00:00,22.75,88.75,-8.866154448610263,5.571777306797779,0.8263106409296362
2003-03-16 12:00:00,25.25,88.75,-8.866154448610263,5.571777306797779,1.0277413318537854
2003-03-16 12:00:00,23.75,87.25,-8.866154448610263,5.571777306797779,1.0547837018250346
2003-03-16 12:00:00,23.25,88.25,-8.866154448610263,5.571777306797779,1.141514266533414
2003-03-16 12:00:00,26.25,88.25,5.27864999684471,3.9738980920716718,0.930137897705321
2003-03-16 12:00:00,22.75,86.75,-8.866154448610263,5.571777306797779,1.0119802160227347
2003-03-16 12:00:00,23.25,87.25,-8.866154448610263,5.571777306797779,1.0547837018250346
2003-03-16 12:00:00,22.75,88.25,-8.866154448610263,5.571777306797779,0.8263106409296362
2003-03-16 12:00:00,22.75,87.25,-8.866154448610263,5.571777306797779,0.9523005579861871
2003-03-16 12:00:00,22.25,87.25,-7.15738544597601,4.708634428357959,1.50542489463114
2003-03-16 12:00:00,21.75,88.25,-7.15738544597601,4.708634428357959,0.08155238864791389
2003-03-16 12:00:00,22.25,88.25,-7.15738544597601,4.708634428357959,1.3317331549608438
2003-03-16 12:00:00,23.75,88.25,-8.866154448610263,5.571777306797779,1.141514266533414
2003-03-16 12:00:00,24.25,87.75,-8.866154448610263,5.571777306797779,0.955445765724529
2003-03-16 12:00:00,25.25,88.25,-8.866154448610263,5.571777306797779,1.0277413318537854
2003-03-16 12:00:00,22.25,87.75,-7.15738544597601,4.708634428357959,1.50542489463114
2003-03-16 12:00:00,23.75,87.75,-8.866154448610263,5.571777306797779,1.0547837018250346
2003-03-16 12:00:00,23.25,87.75,-8.866154448610263,5.571777306797779,1.0547837018250346
2003-03-16 12:00:00,23.25,86.75,-8.866154448610263,5.571777306797779,0.9672265741072044
2003-03-16 12:00:00,23.25,86.25,-8.866154448610263,5.571777306797779,0.9672265741072044
2003-03-16 12:00:00,26.75,88.75,-17.451267948329516,4.514448904571547,1.2500309329684212
2003-03-16 12:00:00,21.75,87.75,-7.15738544597601,4.708634428357959,0.43853858378814164
2003-03-16 12:00:00,22.75,87.75,-8.866154448610263,5.571777306797779,0.9523005579861871
2003-04-16 00:00:00,22.75,87.75,-11.80932421575558,5.209544098953738,0.9523005579861871
2003-04-16 00:00:00,23.25,87.75,-11.80932421575558,5.209544098953738,1.0547837018250346
2003-04-16 00:00:00,25.25,88.75,-11.80932421575558,5.209544098953738,1.0277413318537854
2003-04-16 00:00:00,22.25,88.25,-14.776280142211666,4.558165669765804,1.3317331549608438
2003-04-16 00:00:00,22.25,88.75,-14.776280142211666,4.558165669765804,1.3317331549608438
2003-04-16 00:00:00,23.25,86.25,-11.80932421575558,5.209544098953738,0.9672265741072044
2003-04-16 00:00:00,24.25,87.75,-11.80932421575558,5.209544098953738,0.955445765724529
2003-04-16 00:00:00,23.75,88.25,-11.80932421575558,5.209544098953738,1.141514266533414
2003-04-16 00:00:00,26.25,89.25,-6.3678883607594585,4.212596244507184,1.2809619118947357
2003-04-16 00:00:00,26.75,88.75,-6.3678883607594585,4.212596244507184,1.2500309329684212
