time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,GWS_noah_cm,GWS_clsm_cm,GWS_vic_cm
2012-01-16 12:00:00,22.25,88.25,-9.226879216575377,3.083044647927035,1.3317331549608438,-2.034474214242702,-6.11684016187488,-0.9161061366475458
2012-01-16 12:00:00,23.25,86.75,-17.79982669351196,3.440590258690725,0.9672265741072044,-9.59233959100812,-16.560148446450917,-7.501031566740444
2012-01-16 12:00:00,23.25,87.25,-17.79982669351196,3.440590258690725,1.0547837018250346,-8.733809017936677,-16.24433818195302,-6.913501185312651
2012-01-16 12:00:00,22.75,87.25,-17.79982669351196,3.440590258690725,0.9523005579861872,-9.02520085322773,-17.497168362100183,-7.503928301193389
2012-01-16 12:00:00,22.75,88.75,-17.79982669351196,3.440590258690725,0.8263106409296362,-9.622529387687733,-14.689787638811463,-9.48905361358413
2012-01-16 12:00:00,26.75,89.25,-33.644450695257355,2.7184726860426256,1.2809619118947355,-18.05566465253833,-28.087797635500667,-11.234990605932753
2012-01-16 12:00:00,24.25,88.25,-17.79982669351196,3.440590258690725,1.0904283439857283,-7.720165203788529,-16.163891295765996,-7.902189264010252
2012-01-16 12:00:00,22.25,87.75,-9.226879216575377,3.083044647927035,1.50542489463114,-1.8878181647796728,-8.9242208851636,1.069019175743195
2012-01-16 12:00:00,26.25,89.25,-33.644450695257355,2.7184726860426256,1.2809619118947355,-18.87279643675372,-28.087797635500667,-11.234990605932753
2012-01-16 12:00:00,23.75,88.25,-17.79982669351196,3.440590258690725,1.141514266533414,-7.720165203788529,-16.163891295765996,-7.902189264010252
2012-01-16 12:00:00,22.75,86.75,-17.79982669351196,3.440590258690725,1.0119802160227347,-9.256816241795322,,
2012-01-16 12:00:00,26.75,88.25,-21.681197995122183,2.424532692749356,0.930137897705321,-9.669325183409514,,
2012-01-16 12:00:00,22.25,88.75,-9.226879216575377,3.083044647927035,1.3317331549608438,-0.5718850160465045,-6.11684016187488,-0.9161061366475458
2012-01-16 12:00:00,21.75,87.75,-9.226879216575377,3.083044647927035,0.4385385837881416,-3.2487579495039576,-8.9242208851636,1.069019175743195
2012-01-16 12:00:00,24.25,87.75,-17.79982669351196,3.440590258690725,0.955445765724529,-7.328951592407181,-16.24433818195302,-6.913501185312651
2012-01-16 12:00:00,21.75,88.25,-9.226879216575377,3.083044647927035,0.0815523886479138,-1.0127247951928346,-6.11684016187488,-0.9161061366475458
2012-01-16 12:00:00,25.25,88.25,-17.79982669351196,3.440590258690725,1.0277413318537854,-5.282941751798319,-14.418679692898278,1.237792437324611
2012-01-16 12:00:00,25.75,88.25,-21.681197995122183,2.424532692749356,0.935049981980547,-8.58186238971285,-18.3000509945085,-2.643578864285612
2012-01-16 12:00:00,22.25,87.25,-9.226879216575377,3.083044647927035,1.50542489463114,-2.449733861193579,-8.9242208851636,1.069019175743195
2012-02-15 12:00:00,22.25,88.25,-11.775442369127026,3.3160701060302125,1.3317331549608438,-0.1711409395858556,-8.008412161834531,4.325121598520807
2012-02-15 12:00:00,21.75,87.75,-11.775442369127026,3.3160701060302125,0.4385385837881416,-1.5415976985522786,-8.270975474065246,0.6770341540915421
2012-02-15 12:00:00,26.75,88.25,-24.562115050806803,2.732030283440137,0.930137897705321,-9.723103680070224,,
2012-02-15 12:00:00,23.75,87.25,-18.971358073404165,3.830319327466347,1.0547837018250346,-6.654341024553816,-14.580300516025224,-6.404840455504861
2012-02-15 12:00:00,22.75,87.25,-18.971358073404165,3.830319327466347,0.9523005579861872,-6.383987390344185,-15.466891178342385,-6.518881550185597
2012-02-15 12:00:00,25.75,88.25,-24.562115050806803,2.732030283440137,0.935049981980547,-8.778239302599472,-17.64289884587312,-1.775588763310239
2012-02-15 12:00:00,25.25,88.25,-18.971358073404165,3.830319327466347,1.0277413318537854,-3.65873198453718,-12.05214186847048,3.815168214092399
2012-02-15 12:00:00,23.25,87.25,-18.971358073404165,3.830319327466347,1.0547837018250346,-6.539631070037132,-14.580300516025224,-6.404840455504861
2012-02-15 12:00:00,23.25,86.75,-18.971358073404165,3.830319327466347,0.9672265741072044,-8.26667162631808,-15.100079310723125,-7.251904499862654
2012-02-15 12:00:00,22.75,88.75,-18.971358073404165,3.830319327466347,0.8263106409296362,-5.7356038896699335,-15.204327866111672,-2.870794105756332
2012-02-15 12:00:00,23.25,86.25,-18.971358073404165,3.830319327466347,0.9672265741072044,-8.246789004278781,-15.100079310723125,-7.251904499862654
2012-02-15 12:00:00,22.25,87.75,-11.775442369127026,3.3160701060302125,1.50542489463114,1.6660330702111796,-8.270975474065246,0.6770341540915421
2012-02-15 12:00:00,22.75,88.25,-18.971358073404165,3.830319327466347,0.8263106409296362,-4.852825879931185,-15.204327866111672,-2.870794105756332
2012-02-15 12:00:00,22.75,87.75,-18.971358073404165,3.830319327466347,0.9523005579861872,-4.302643907834156,-15.466891178342385,-6.518881550185597
2012-02-15 12:00:00,25.25,88.75,-18.971358073404165,3.830319327466347,1.0277413318537854,,-12.05214186847048,3.815168214092399
2012-02-15 12:00:00,22.75,86.75,-18.971358073404165,3.830319327466347,1.0119802160227347,-7.397742491195524,,
2012-02-15 12:00:00,21.75,88.25,-11.775442369127026,3.3160701060302125,0.0815523886479138,0.4658152334781764,-8.008412161834531,4.325121598520807
2012-02-15 12:00:00,23.75,88.25,-18.971358073404165,3.830319327466347,1.141514266533414,-4.3462631854294855,-14.289929298978205,-4.248904543042455
2012-02-15 12:00:00,24.25,87.75,-18.971358073404165,3.830319327466347,0.955445765724529,-4.316233220387883,-14.580300516025224,-6.404840455504861
2012-02-15 12:00:00,22.25,88.75,-11.775442369127026,3.3160701060302125,1.3317331549608438,1.5140397663998506,-8.008412161834531,4.325121598520807
2012-02-15 12:00:00,26.25,88.25,-24.562115050806803,2.732030283440137,0.930137897705321,-9.0301699839093,,
2012-02-15 12:00:00,26.25,89.25,-35.26158985765335,2.956225659736081,1.2809619118947355,-17.909541520937818,-26.703373784093262,-9.492187608196144
2012-02-15 12:00:00,26.75,88.75,-35.26158985765335,2.956225659736081,1.2500309329684212,-18.69508137823921,,
2012-02-15 12:00:00,23.25,88.25,-18.971358073404165,3.830319327466347,1.141514266533414,-4.507164867519327,-14.289929298978205,-4.248904543042455
2012-02-15 12:00:00,26.75,89.25,-35.26158985765335,2.956225659736081,1.2809619118947355,-16.559964114642323,-26.703373784093262,-9.492187608196144
2012-02-15 12:00:00,24.25,88.25,-18.971358073404165,3.830319327466347,1.0904283439857283,-4.3462631854294855,-14.289929298978205,-4.248904543042455
2012-02-15 12:00:00,23.25,87.75,-18.971358073404165,3.830319327466347,1.0547837018250346,-4.53426867891319,-14.580300516025224,-6.404840455504861
2012-02-15 12:00:00,23.75,87.75,-18.971358073404165,3.830319327466347,1.0547837018250346,-4.316233220387883,-14.580300516025224,-6.404840455504861
2012-02-15 12:00:00,22.25,87.25,-11.775442369127026,3.3160701060302125,1.50542489463114,0.1813071708742697,-8.270975474065246,0.6770341540915421
2012-03-16 12:00:00,23.25,88.25,-32.36523374974239,3.645114080747165,1.141514266533414,-17.589797523541215,-27.592001596956425,-17.23323366378068
2012-03-16 12:00:00,22.25,88.75,-21.416164733314265,3.0489260203929853,1.3317331549608438,-9.564797804877392,-19.21151842910177,-4.765611486616432
2012-03-16 12:00:00,24.25,87.75,-32.36523374974239,3.645114080747165,0.955445765724529,-19.490883209635104,-28.280872268983444,-23.34715689344308
2012-03-16 12:00:00,22.75,88.25,-32.36523374974239,3.645114080747165,0.8263106409296362,-17.972190342919163,-30.16058744552989,-15.714680503044557
2012-03-16 12:00:00,25.25,88.75,-32.36523374974239,3.645114080747165,1.0277413318537854,,-25.141122855238702,-11.185909496605811
2012-03-16 12:00:00,22.25,87.75,-21.416164733314265,3.0489260203929853,1.50542489463114,-8.047056680869307,-17.687921808702487,-12.108520446995694
2012-03-16 12:00:00,24.25,88.25,-32.36523374974239,3.645114080747165,1.0904283439857283,-19.691906705779456,-27.592001596956425,-17.23323366378068
2012-03-16 12:00:00,22.75,87.25,-32.36523374974239,3.645114080747165,0.9523005579861872,-21.80448318705816,-28.63699082513061,-23.057589463423817
2012-03-16 12:00:00,21.75,88.25,-21.416164733314265,3.0489260203929853,0.0815523886479138,-10.808086241988056,-19.21151842910177,-4.765611486616432
2012-03-16 12:00:00,23.75,87.75,-32.36523374974239,3.645114080747165,1.0547837018250346,-19.490883209635104,-28.280872268983444,-23.34715689344308
2012-03-16 12:00:00,26.25,88.25,-34.853815114752145,2.5918622414864307,0.930137897705321,-25.30500460423854,,
2012-03-16 12:00:00,23.75,88.25,-32.36523374974239,3.645114080747165,1.141514266533414,-19.691906705779456,-27.592001596956425,-17.23323366378068
2012-03-16 12:00:00,23.75,87.25,-32.36523374974239,3.645114080747165,1.0547837018250346,-22.511527076781707,-28.280872268983444,-23.34715689344308
2012-03-16 12:00:00,22.75,87.75,-32.36523374974239,3.645114080747165,0.9523005579861872,-18.17517499439687,-28.63699082513061,-23.057589463423817
2012-03-16 12:00:00,22.75,88.75,-32.36523374974239,3.645114080747165,0.8263106409296362,-19.02444153006316,-30.16058744552989,-15.714680503044557
2012-03-16 12:00:00,26.75,89.25,-47.91926950887394,2.642070553446444,1.2809619118947355,-36.60004587012904,-40.08338122943725,-28.54320090475533
2012-03-16 12:00:00,22.75,86.75,-32.36523374974239,3.645114080747165,1.0119802160227347,-22.73018365145625,,
2012-03-16 12:00:00,23.25,87.25,-32.36523374974239,3.645114080747165,1.0547837018250346,-21.79894589959561,-28.280872268983444,-23.34715689344308
2012-03-16 12:00:00,23.25,86.75,-32.36523374974239,3.645114080747165,0.9672265741072044,-23.977774379118543,-28.157028471831342,-22.868541733570872
2012-03-16 12:00:00,22.25,88.25,-21.416164733314265,3.0489260203929853,1.3317331549608438,-10.904069762440594,-19.21151842910177,-4.765611486616432
2012-03-16 12:00:00,23.25,86.25,-32.36523374974239,3.645114080747165,0.9672265741072044,-22.97094055526101,-28.157028471831342,-22.868541733570872
2012-03-16 12:00:00,21.75,87.75,-21.416164733314265,3.0489260203929853,0.4385385837881416,-12.715389948399524,-17.687921808702487,-12.108520446995694
2012-03-16 12:00:00,26.75,88.25,-34.853815114752145,2.5918622414864307,0.930137897705321,-25.653077501718784,,
2012-03-16 12:00:00,26.75,88.75,-47.91926950887394,2.642070553446444,1.2500309329684212,-37.76872191554722,,
2012-03-16 12:00:00,25.75,88.25,-34.853815114752145,2.5918622414864307,0.935049981980547,-21.71884422518081,-27.629704220248463,-13.67449086161557
2012-03-16 12:00:00,25.25,88.25,-32.36523374974239,3.645114080747165,1.0277413318537854,-19.39391450909141,-25.141122855238702,-11.185909496605811
2012-03-16 12:00:00,22.25,87.25,-21.416164733314265,3.0489260203929853,1.50542489463114,-10.60565106327247,-17.687921808702487,-12.108520446995694
2012-03-16 12:00:00,23.25,87.75,-32.36523374974239,3.645114080747165,1.0547837018250346,-18.27764356315466,-28.280872268983444,-23.34715689344308
2012-03-16 12:00:00,26.25,89.25,-47.91926950887394,2.642070553446444,1.2809619118947355,-38.026551366285815,-40.08338122943725,-28.54320090475533
2012-04-04 12:00:00,26.25,88.25,-30.724730967301333,3.1486230540792284,0.930137897705321,-21.17592045678773,,
2012-04-04 12:00:00,22.25,87.25,-22.457101203346003,3.589836249316516,1.50542489463114,-11.646587533304208,-18.728858278734226,-13.149456917027432
2012-04-04 12:00:00,25.25,88.75,-31.0416385078096,4.1782740716516,1.0277413318537854,,-23.81752761330592,-9.862314254673027
2012-04-04 12:00:00,22.75,88.25,-31.0416385078096,4.1782740716516,0.8263106409296362,-16.648595100986377,-28.836992203597102,-14.391085261111767
2012-04-04 12:00:00,22.75,86.75,-31.0416385078096,4.1782740716516,1.0119802160227347,-21.40658840952347,,
2012-04-04 12:00:00,22.75,87.75,-31.0416385078096,4.1782740716516,0.9523005579861872,-16.851579752464083,-27.313395583197824,-21.73399422149103
2012-04-04 12:00:00,23.25,87.75,-31.0416385078096,4.1782740716516,1.0547837018250346,-16.954048321221872,-26.957277027050655,-22.02356165151029
2012-04-04 12:00:00,22.25,88.75,-22.457101203346003,3.589836249316516,1.3317331549608438,-10.60573427490913,-20.252454899133507,-5.806547956648171
2012-04-04 12:00:00,26.25,89.25,-44.37536422087615,3.293482587551986,1.2809619118947355,-34.48264607828803,-36.53947594143946,-24.999295616757543
2012-04-04 12:00:00,24.25,87.75,-31.0416385078096,4.1782740716516,0.955445765724529,-18.16728796770232,-26.957277027050655,-22.02356165151029
2012-04-04 12:00:00,23.75,88.25,-31.0416385078096,4.1782740716516,1.141514266533414,-18.36831146384667,-26.26840635502364,-15.909638421847893
2012-04-04 12:00:00,21.75,88.25,-22.457101203346003,3.589836249316516,0.0815523886479138,-11.849022712019796,-20.252454899133507,-5.806547956648171
2012-04-04 12:00:00,24.25,88.25,-31.0416385078096,4.1782740716516,1.0904283439857283,-18.36831146384667,-26.26840635502364,-15.909638421847893
2012-04-04 12:00:00,26.75,89.25,-44.37536422087615,3.293482587551986,1.2809619118947355,-33.05614058213125,-36.53947594143946,-24.999295616757543
2012-04-04 12:00:00,23.25,86.25,-31.0416385078096,4.1782740716516,0.9672265741072044,-21.647345313328223,-26.83343322989856,-21.54494649163809
2012-04-04 12:00:00,25.25,88.25,-31.0416385078096,4.1782740716516,1.0277413318537854,-18.070319267158624,-23.81752761330592,-9.862314254673027
2012-04-04 12:00:00,22.25,88.25,-22.457101203346003,3.589836249316516,1.3317331549608438,-11.945006232472332,-20.252454899133507,-5.806547956648171
2012-04-04 12:00:00,23.25,87.25,-31.0416385078096,4.1782740716516,1.0547837018250346,-20.475350657662823,-26.957277027050655,-22.02356165151029
2012-04-04 12:00:00,23.75,87.25,-31.0416385078096,4.1782740716516,1.0547837018250346,-21.18793183484892,-26.957277027050655,-22.02356165151029
2012-04-04 12:00:00,22.75,87.25,-31.0416385078096,4.1782740716516,0.9523005579861872,-20.48088794512537,-27.313395583197824,-21.73399422149103
2012-04-04 12:00:00,25.75,88.25,-30.724730967301333,3.1486230540792284,0.935049981980547,-17.58976007773,-23.50062007279765,-9.54540671416476
2012-04-04 12:00:00,21.75,87.75,-22.457101203346003,3.589836249316516,0.4385385837881416,-13.75632641843126,-18.728858278734226,-13.149456917027432
2012-04-04 12:00:00,22.25,87.75,-22.457101203346003,3.589836249316516,1.50542489463114,-9.087993150901044,-18.728858278734226,-13.149456917027432
2012-04-04 12:00:00,26.75,88.25,-30.724730967301333,3.1486230540792284,0.930137897705321,-21.52399335426797,,
2012-04-04 12:00:00,23.75,87.75,-31.0416385078096,4.1782740716516,1.0547837018250346,-18.16728796770232,-26.957277027050655,-22.02356165151029
2012-04-04 12:00:00,26.75,88.75,-44.37536422087615,3.293482587551986,1.2500309329684212,-34.22481662754943,,
2012-04-04 12:00:00,22.75,88.75,-31.0416385078096,4.1782740716516,0.8263106409296362,-17.70084628813037,-28.836992203597102,-14.391085261111767
2012-04-04 12:00:00,23.25,86.75,-31.0416385078096,4.1782740716516,0.9672265741072044,-22.65417913718576,-26.83343322989856,-21.54494649163809
2012-04-04 12:00:00,23.25,88.25,-31.0416385078096,4.1782740716516,1.141514266533414,-16.26620228160843,-26.26840635502364,-15.909638421847893
2012-06-16 00:00:00,25.25,88.25,-25.41963223297612,3.607500818236554,1.0277413318537854,-40.56156948287181,-26.03250532717244,-39.38031220283956
2012-06-16 00:00:00,26.75,89.25,-4.891840094945888,3.274846624070275,1.2809619118947355,-22.32079284545098,-11.5184285265092,-29.27695342082728
2012-06-16 00:00:00,22.25,87.25,-29.49226102962469,3.426111285381897,1.50542489463114,-39.050177785982896,-29.375495028012917,-40.08987882830612
2012-06-16 00:00:00,22.75,86.75,-25.41963223297612,3.607500818236554,1.0119802160227347,-36.97642872550498,,
2012-06-16 00:00:00,24.25,88.25,-25.41963223297612,3.607500818236554,1.0904283439857283,-28.38924010500069,-24.19666209799016,-25.05376228061441
2012-06-16 00:00:00,23.25,86.25,-25.41963223297612,3.607500818236554,0.9672265741072044,-37.0620455711014,-27.37139189506508,-36.98247143280461
2012-06-16 00:00:00,23.75,87.25,-25.41963223297612,3.607500818236554,1.0547837018250346,-37.55364164270877,-26.085751153217178,-39.130358055676815
2012-06-16 00:00:00,21.75,87.75,-29.49226102962469,3.426111285381897,0.4385385837881416,-34.959719534576614,-29.375495028012917,-40.08987882830612
