time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,surface_area_km2,lwe_thickness_km3,uncertainty_km3
2002-05-10 12:00:00,25.25,88.25,-9.156336441844239,11.58461565484018,1.0277413318537854,2795.7413368644366,-0.2630889165590961,0.32387588857923566
2002-05-10 12:00:00,24.25,87.75,-9.156336441844239,11.58461565484018,0.955445765724529,2818.327528372789,-0.2465580830764852,0.32649241205654445
2002-05-10 12:00:00,23.25,87.75,-9.156336441844239,11.58461565484018,1.0547837018250346,2840.055230014247,-0.2742912403924809,0.32900948278233777
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421573,0.08155238864791389,2871.0227080792515,-0.03302916040171227,0.31137238835879977
2002-05-10 12:00:00,23.25,86.25,-9.156336441844239,11.58461565484018,0.9672265741072044,2840.055230014247,-0.2515224460649115,0.32900948278233777
2002-05-10 12:00:00,22.75,87.75,-9.156336441844239,11.58461565484018,0.9523005579861871,2850.5950685928287,-0.24856004013392,0.330230482572307
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421573,1.3317331549608438,2860.91782332041,-0.5374608270938265,0.31027647849622825
2002-05-10 12:00:00,25.25,88.75,-9.156336441844239,11.58461565484018,1.0277413318537854,2795.7413368644366,-0.2630889165590961,0.32387588857923566
2002-05-10 12:00:00,23.75,87.75,-9.156336441844239,11.58461565484018,1.0547837018250346,2829.2991102341784,-0.2732524192438266,0.32776342764644256
2002-05-10 12:00:00,22.75,87.25,-9.156336441844239,11.58461565484018,0.9523005579861871,2850.5950685928287,-0.24856004013392,0.330230482572307
2002-05-10 12:00:00,26.75,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,2760.2675020328033,-0.07009990774652781,0.22429208654193275
2002-05-10 12:00:00,22.25,87.25,-14.106660701179257,10.845347460421573,1.50542489463114,2860.91782332041,-0.6075593342270426,0.31027647849622825
2002-05-10 12:00:00,26.25,89.25,2.2476616470099193,8.826346126061853,1.2809619118947357,2772.3035354619205,0.07981930288791952,0.24469310570491906
2002-05-10 12:00:00,26.75,89.25,2.2476616470099193,8.826346126061853,1.2809619118947357,2760.2675020328033,0.07947276514933538,0.24363076373461667
2002-05-10 12:00:00,22.75,86.75,-9.156336441844239,11.58461565484018,1.0119802160227347,2850.5950685928287,-0.26413703215848844,0.330230482572307
2002-05-10 12:00:00,23.25,86.75,-9.156336441844239,11.58461565484018,0.9672265741072044,2840.055230014247,-0.2515224460649115,0.32900948278233777
2002-05-10 12:00:00,22.25,88.75,-14.106660701179257,10.845347460421573,1.3317331549608438,2860.91782332041,-0.5374608270938265,0.31027647849622825
2002-05-10 12:00:00,26.25,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,2772.3035354619205,-0.07040557552415946,0.22527010300211894
2002-05-10 12:00:00,24.25,88.25,-9.156336441844239,11.58461565484018,1.0904283439857283,2818.327528372789,-0.28139108662176276,0.32649241205654445
2002-05-10 12:00:00,23.75,87.25,-9.156336441844239,11.58461565484018,1.0547837018250346,2829.2991102341784,-0.2732524192438266,0.32776342764644256
2002-05-10 12:00:00,22.75,88.75,-9.156336441844239,11.58461565484018,0.8263106409296362,2850.5950685928287,-0.21567540242429917,0.330230482572307
2002-05-10 12:00:00,23.25,87.25,-9.156336441844239,11.58461565484018,1.0547837018250346,2840.055230014247,-0.2742912403924809,0.32900948278233777
2002-08-16 12:00:00,23.25,86.75,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.24149241531659243
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2829.2991102341784,1.1294765829217015,0.24057781291109262
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2840.055230014247,1.1337705034091974,0.24149241531659243
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362,2850.5950685928287,0.8237508952794531,0.24238862713968995
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854,2795.7413368644366,1.0048421290403025,0.2377243656759608
2002-08-16 12:00:00,22.25,88.25,26.728261135673772,8.294761480402762,1.3317331549608438,2860.91782332041,1.0183411681233756,0.23730630959475854
2002-08-16 12:00:00,21.75,88.25,26.728261135673772,8.294761480402762,0.08155238864791389,2871.0227080792515,0.06258121911411833,0.238144485683374
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347,2850.5950685928287,1.0088453030399838,0.24238862713968995
2002-08-16 12:00:00,22.25,87.75,26.728261135673772,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.23730630959475854
2002-08-16 12:00:00,22.25,87.25,26.728261135673772,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.23730630959475854
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861871,2850.5950685928287,0.9493505206875875,0.24238862713968995
2002-08-16 12:00:00,21.75,87.75,26.728261135673772,8.294761480402762,0.43853858378814164,2871.0227080792515,0.33652330308221884,0.238144485683374
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2840.055230014247,1.0476282983634362,0.24149241531659243
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2829.2991102341784,1.0436606236002484,0.24057781291109262
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947357,2772.3035354619205,1.6648232097013365,0.18653333315249795
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.24149241531659243
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212,2760.2675020328033,1.6175699070371858,0.18572349346331904
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529,2818.327528372789,0.9417042434587702,0.23964488957370478
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2829.2991102341784,1.0436606236002484,0.24057781291109262
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2840.055230014247,1.0476282983634362,0.24149241531659243
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947357,2760.2675020328033,1.6575953331181192,0.18572349346331904
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861871,2850.5950685928287,0.9493505206875875,0.24238862713968995
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283,2818.327528372789,1.0747454597178479,0.23964488957370478
2002-08-16 12:00:00,22.25,88.75,26.728261135673772,8.294761480402762,1.3317331549608438,2860.91782332041,1.0183411681233756,0.23730630959475854
2002-08-16 12:00:00,26.25,88.25,31.542435033268784,6.063496317350176,0.930137897705321,2772.3035354619205,0.8133609836161733,0.1680985227785023
2002-08-16 12:00:00,26.75,88.25,31.542435033268784,6.063496317350176,0.930137897705321,2760.2675020328033,0.8098297541301087,0.16736871833477274
2002-08-16 12:00:00,22.75,88.75,34.97172258248811,8.5030886992779,0.8263106409296362,2850.5950685928287,0.8237508952794531,0.24238862713968995
2002-08-16 12:00:00,25.25,88.25,34.97172258248811,8.5030886992779,1.0277413318537854,2795.7413368644366,1.0048421290403025,0.2377243656759608
2002-08-16 12:00:00,25.75,88.25,31.542435033268784,6.063496317350176,0.935049981980547,2784.128447243403,0.8211439760490408,0.16881552586890242
2002-09-16 00:00:00,24.25,87.75,34.15511024623039,11.284387633183691,0.955445765724529,2818.327528372789,0.9197148404346324,0.3180310030743106
2002-09-16 00:00:00,25.25,88.75,34.15511024623039,11.284387633183691,1.0277413318537854,2795.7413368644366,0.9813784155606389,0.3154822896729349
2002-09-16 00:00:00,22.75,87.75,34.15511024623039,11.284387633183691,0.9523005579861871,2850.5950685928287,0.9271825721458028,0.32167219739243336
2002-09-16 00:00:00,22.75,88.25,34.15511024623039,11.284387633183691,0.8263106409296362,2850.5950685928287,0.8045157792081223,0.32167219739243336
2002-09-16 00:00:00,23.25,86.25,34.15511024623039,11.284387633183691,0.9672265741072044,2840.055230014247,0.9382329853552501,0.32048284115131437
2002-09-16 00:00:00,23.25,88.25,34.15511024623039,11.284387633183691,1.141514266533414,2840.055230014247,1.107296229018359,0.32048284115131437
2002-09-16 00:00:00,23.75,87.75,34.15511024623039,11.284387633183691,1.0547837018250346,2829.2991102341784,1.0192904731711943,0.3192690789010419
2002-09-16 00:00:00,23.75,87.25,34.15511024623039,11.284387633183691,1.0547837018250346,2829.2991102341784,1.0192904731711943,0.3192690789010419
2002-09-16 00:00:00,25.25,88.25,34.15511024623039,11.284387633183691,1.0277413318537854,2795.7413368644366,0.9813784155606389,0.3154822896729349
2002-09-16 00:00:00,23.25,87.25,34.15511024623039,11.284387633183691,1.0547837018250346,2840.055230014247,1.0231655001630222,0.32048284115131437
2002-09-16 00:00:00,21.75,87.75,30.558838032341253,10.704516857262353,0.43853858378814164,2871.0227080792515,0.38475234362599237,0.30732910976217365
2002-09-16 00:00:00,25.75,88.25,35.83646456141188,8.091376654011587,0.935049981980547,2784.128447243403,0.9329304147400426,0.22527431919794805
2002-09-16 00:00:00,21.75,88.25,30.558838032341253,10.704516857262353,0.08155238864791389,2871.0227080792515,0.07155008434957032,0.30732910976217365
2002-09-16 00:00:00,22.25,87.75,30.558838032341253,10.704516857262353,1.50542489463114,2860.91782332041,1.3161376517781571,0.3062474306697565
2002-09-16 00:00:00,22.25,88.25,30.558838032341253,10.704516857262353,1.3317331549608438,2860.91782332041,1.1642853480211246,0.3062474306697565
2002-09-16 00:00:00,26.75,88.75,37.27015825092674,9.159130157919755,1.2500309329684212,2760.2675020328033,1.2859769051745682,0.2528164932179448
2002-09-16 00:00:00,22.75,86.75,34.15511024623039,11.284387633183691,1.0119802160227347,2850.5950685928287,0.9852881128588333,0.32167219739243336
2002-09-16 00:00:00,22.25,88.75,30.558838032341253,10.704516857262353,1.3317331549608438,2860.91782332041,1.1642853480211246,0.3062474306697565
2002-09-16 00:00:00,23.25,86.75,34.15511024623039,11.284387633183691,0.9672265741072044,2840.055230014247,0.9382329853552501,0.32048284115131437
2002-09-16 00:00:00,26.25,88.25,35.83646456141188,8.091376654011587,0.930137897705321,2772.3035354619205,0.9240878845990432,0.2243175210467037
2002-09-16 00:00:00,26.75,89.25,37.27015825092674,9.159130157919755,1.2809619118947357,2760.2675020328033,1.3177973373771739,0.2528164932179448
2002-09-16 00:00:00,23.75,88.25,34.15511024623039,11.284387633183691,1.141514266533414,2829.2991102341784,1.1031025743508474,0.3192690789010419
2002-09-16 00:00:00,22.25,87.25,30.558838032341253,10.704516857262353,1.50542489463114,2860.91782332041,1.3161376517781571,0.3062474306697565
2002-09-16 00:00:00,26.75,88.25,35.83646456141188,8.091376654011587,0.930137897705321,2760.2675020328033,0.9200759311717923,0.22334364024775108
2002-09-16 00:00:00,24.25,88.25,34.15511024623039,11.284387633183691,1.0904283439857283,2818.327528372789,1.0496494582648896,0.3180310030743106
2002-09-16 00:00:00,26.25,89.25,37.27015825092674,9.159130157919755,1.2809619118947357,2772.3035354619205,1.3235435387122954,0.2539188891855684
2002-09-16 00:00:00,23.25,87.75,34.15511024623039,11.284387633183691,1.0547837018250346,2840.055230014247,1.0231655001630222,0.32048284115131437
2002-09-16 00:00:00,22.75,88.75,34.15511024623039,11.284387633183691,0.8263106409296362,2850.5950685928287,0.8045157792081223,0.32167219739243336
2002-09-16 00:00:00,22.75,87.25,34.15511024623039,11.284387633183691,0.9523005579861871,2850.5950685928287,0.9271825721458028,0.32167219739243336
2002-10-16 12:00:00,24.25,88.25,28.998904990998582,6.565074472285315,1.0904283439857283,2818.327528372789,0.8911897720323155,0.18502530111059165
2002-10-16 12:00:00,22.25,87.75,25.0349904523852,6.29037257519479,1.50542489463114,2860.91782332041,1.0782312308936448,0.17996239015700685
2002-10-16 12:00:00,22.75,88.75,28.998904990998582,6.565074472285315,0.8263106409296362,2850.5950685928287,0.6830625483807481,0.18714368915641186
2002-10-16 12:00:00,22.25,88.25,25.0349904523852,6.29037257519479,1.3317331549608438,2860.91782332041,0.9538279086630468,0.17996239015700685
2002-10-16 12:00:00,25.75,88.25,25.893953353291817,4.720045747061535,0.935049981980547,2784.128447243403,0.6740970945877844,0.1314121363668426
2002-10-16 12:00:00,21.75,88.25,25.0349904523852,6.29037257519479,0.08155238864791389,2871.0227080792515,0.05861661613779666,0.18059802505663203
2002-10-16 12:00:00,23.25,87.75,28.998904990998582,6.565074472285315,1.0547837018250346,2840.055230014247,0.8687039484104637,0.18645174090446934
2002-10-16 12:00:00,26.75,89.25,20.95626224882836,5.288038342869804,1.2809619118947357,2760.2675020328033,0.7409710043878632,0.1459640038732692
2002-10-16 12:00:00,26.25,88.25,25.893953353291817,4.720045747061535,0.930137897705321,2772.3035354619205,0.6677078464909546,0.13085399512120696
2002-10-16 12:00:00,23.75,87.75,28.998904990998582,6.565074472285315,1.0547837018250346,2829.2991102341784,0.8654139124901148,0.1857455936305796
2002-10-16 12:00:00,23.25,86.75,28.998904990998582,6.565074472285315,0.9672265741072044,2840.055230014247,0.7965932185723427,0.18645174090446934
2002-10-16 12:00:00,23.25,86.25,28.998904990998582,6.565074472285315,0.9672265741072044,2840.055230014247,0.7965932185723427,0.18645174090446934
2002-10-16 12:00:00,23.25,88.25,28.998904990998582,6.565074472285315,1.141514266533414,2840.055230014247,0.9401339334203536,0.18645174090446934
2002-10-16 12:00:00,23.75,87.25,28.998904990998582,6.565074472285315,1.0547837018250346,2829.2991102341784,0.8654139124901148,0.1857455936305796
2002-10-16 12:00:00,22.75,87.25,28.998904990998582,6.565074472285315,0.9523005579861871,2850.5950685928287,0.7872110242107416,0.18714368915641186
2002-10-16 12:00:00,25.25,88.25,28.998904990998582,6.565074472285315,1.0277413318537854,2795.7413368644366,0.8332252253877771,0.18354250081761533
2002-10-16 12:00:00,22.25,88.75,25.0349904523852,6.29037257519479,1.3317331549608438,2860.91782332041,0.9538279086630468,0.17996239015700685
2002-10-16 12:00:00,23.25,87.25,28.998904990998582,6.565074472285315,1.0547837018250346,2840.055230014247,0.8687039484104637,0.18645174090446934
2002-10-16 12:00:00,22.75,88.25,28.998904990998582,6.565074472285315,0.8263106409296362,2850.5950685928287,0.6830625483807481,0.18714368915641186
2002-10-16 12:00:00,22.75,86.75,28.998904990998582,6.565074472285315,1.0119802160227347,2850.5950685928287,0.8365446976329711,0.18714368915641186
2002-10-16 12:00:00,26.25,89.25,20.95626224882836,5.288038342869804,1.2809619118947357,2772.3035354619205,0.7442019781149571,0.14660047393596154
2002-10-16 12:00:00,26.75,88.75,20.95626224882836,5.288038342869804,1.2500309329684212,2760.2675020328033,0.7230790137604209,0.1459640038732692
2002-10-16 12:00:00,22.25,87.25,25.0349904523852,6.29037257519479,1.50542489463114,2860.91782332041,1.0782312308936448,0.17996239015700685
2002-10-16 12:00:00,26.75,88.25,25.893953353291817,4.720045747061535,0.930137897705321,2760.2675020328033,0.6648089741782912,0.130285888837221
2002-10-16 12:00:00,21.75,87.75,25.0349904523852,6.29037257519479,0.43853858378814164,2871.0227080792515,0.315204106877868,0.18059802505663203
2002-10-16 12:00:00,22.75,87.75,28.998904990998582,6.565074472285315,0.9523005579861871,2850.5950685928287,0.7872110242107416,0.18714368915641186
2002-10-16 12:00:00,25.25,88.75,28.998904990998582,6.565074472285315,1.0277413318537854,2795.7413368644366,0.8332252253877771,0.18354250081761533
2002-10-16 12:00:00,23.75,88.25,28.998904990998582,6.565074472285315,1.141514266533414,2829.2991102341784,0.9365733712558193,0.1857455936305796
2002-10-16 12:00:00,24.25,87.75,28.998904990998582,6.565074472285315,0.955445765724529,2818.327528372789,0.7808706540339422,0.18502530111059165
2002-11-16 00:00:00,23.25,87.75,11.801550861635397,6.394641127903833,1.0547837018250346,2840.055230014247,0.35353244662348016,0.18161133979367486
2002-11-16 00:00:00,23.25,86.75,11.801550861635397,6.394641127903833,0.9672265741072044,2840.055230014247,0.32418587487815403,0.18161133979367486
2002-11-16 00:00:00,22.25,88.75,14.280973099327335,5.871742754006147,1.3317331549608438,2860.91782332041,0.5441020930649817,0.16798573498888658
2002-11-16 00:00:00,23.25,86.25,11.801550861635397,6.394641127903833,0.9672265741072044,2840.055230014247,0.32418587487815403,0.18161133979367486
2002-11-16 00:00:00,23.75,87.75,11.801550861635397,6.394641127903833,1.0547837018250346,2829.2991102341784,0.3521935158513473,0.18092352453445198
2002-11-16 00:00:00,22.75,87.75,11.801550861635397,6.394641127903833,0.9523005579861871,2850.5950685928287,0.3203676464317161,0.1822853246462355
2002-11-16 00:00:00,24.25,87.75,11.801550861635397,6.394641127903833,0.955445765724529,2818.327528372789,0.31778733517009017,0.18022193124836194
2002-11-16 00:00:00,22.25,87.75,14.280973099327335,5.871742754006147,1.50542489463114,2860.91782332041,0.6150667895213711,0.16798573498888658
2002-11-16 00:00:00,22.25,88.25,14.280973099327335,5.871742754006147,1.3317331549608438,2860.91782332041,0.5441020930649817,0.16798573498888658
2002-11-16 00:00:00,22.75,88.25,11.801550861635397,6.394641127903833,0.8263106409296362,2850.5950685928287,0.2779828206925719,0.1822853246462355
2002-11-16 00:00:00,26.25,88.25,18.064327246162122,4.572067531384923,0.930137897705321,2772.3035354619205,0.4658111829922418,0.12675158981629078
2002-11-16 00:00:00,23.25,88.25,11.801550861635397,6.394641127903833,1.141514266533414,2840.055230014247,0.38260197878001284,0.18161133979367486
2002-11-16 00:00:00,25.25,88.25,11.801550861635397,6.394641127903833,1.0277413318537854,2795.7413368644366,0.3390938340486923,0.17877762535694172
2002-11-16 00:00:00,23.75,87.25,11.801550861635397,6.394641127903833,1.0547837018250346,2829.2991102341784,0.3521935158513473,0.18092352453445198
2002-11-16 00:00:00,23.25,87.25,11.801550861635397,6.394641127903833,1.0547837018250346,2840.055230014247,0.35353244662348016,0.18161133979367486
2002-11-16 00:00:00,22.75,87.25,11.801550861635397,6.394641127903833,0.9523005579861871,2850.5950685928287,0.3203676464317161,0.1822853246462355
2002-11-16 00:00:00,26.75,89.25,1.7874507724662925,5.198560148727461,1.2809619118947357,2760.2675020328033,0.0632006403833899,0.1434941663589523
2002-11-16 00:00:00,24.25,88.25,11.801550861635397,6.394641127903833,1.0904283439857283,2818.327528372789,0.36268339874465233,0.18022193124836194
2002-11-16 00:00:00,26.25,89.25,1.7874507724662925,5.198560148727461,1.2809619118947357,2772.3035354619205,0.06347622418816096,0.14411986679628588
2002-11-16 00:00:00,26.75,88.25,18.064327246162122,4.572067531384923,0.930137897705321,2760.2675020328033,0.46378885069765874,0.1262012942398115
2002-11-16 00:00:00,23.75,88.25,11.801550861635397,6.394641127903833,1.141514266533414,2829.2991102341784,0.38115295318770825,0.18092352453445198
2002-11-16 00:00:00,22.25,87.25,14.280973099327335,5.871742754006147,1.50542489463114,2860.91782332041,0.6150667895213711,0.16798573498888658
2002-11-16 00:00:00,25.25,88.75,11.801550861635397,6.394641127903833,1.0277413318537854,2795.7413368644366,0.3390938340486923,0.17877762535694172
2002-11-16 00:00:00,21.75,88.25,14.280973099327335,5.871742754006147,0.08155238864791389,2871.0227080792515,0.033437293288750426,0.16857906782751453
2002-11-16 00:00:00,25.75,88.25,18.064327246162122,4.572067531384923,0.935049981980547,2784.128447243403,0.4702684965164967,0.12729223276846688
2002-11-16 00:00:00,26.75,88.75,1.7874507724662925,5.198560148727461,1.2500309329684212,2760.2675020328033,0.061674554667900755,0.1434941663589523
2002-11-16 00:00:00,22.75,88.75,11.801550861635397,6.394641127903833,0.8263106409296362,2850.5950685928287,0.2779828206925719,0.1822853246462355
2002-11-16 00:00:00,22.75,86.75,11.801550861635397,6.394641127903833,1.0119802160227347,2850.5950685928287,0.3404447443864311,0.1822853246462355
2002-11-16 00:00:00,21.75,87.75,14.280973099327335,5.871742754006147,0.43853858378814164,2871.0227080792515,0.1798051962385094,0.16857906782751453
2002-12-16 12:00:00,25.25,88.25,3.8102215981760015,6.976445423247076,1.0277413318537854,2795.7413368644366,0.10947905622308987,0.1950433685415056
2002-12-16 12:00:00,23.75,87.75,3.8102215981760015,6.976445423247076,1.0547837018250346,2829.2991102341784,0.1137083893945433,0.1973845082859026
2002-12-16 12:00:00,24.25,87.75,3.8102215981760015,6.976445423247076,0.955445765724529,2818.327528372789,0.10260008894492717,0.19661908186527588
2002-12-16 12:00:00,23.25,87.75,3.8102215981760015,6.976445423247076,1.0547837018250346,2840.055230014247,0.11414067350755994,0.19813490311201817
2002-12-16 12:00:00,26.25,88.25,5.766275732723184,4.925749605024044,0.930137897705321,2772.3035354619205,0.14869060352579133,0.13655673044808317
2002-12-16 12:00:00,23.75,87.25,3.8102215981760015,6.976445423247076,1.0547837018250346,2829.2991102341784,0.1137083893945433,0.1973845082859026
2002-12-16 12:00:00,23.25,87.25,3.8102215981760015,6.976445423247076,1.0547837018250346,2840.055230014247,0.11414067350755994,0.19813490311201817
2002-12-16 12:00:00,22.75,87.25,3.8102215981760015,6.976445423247076,0.9523005579861871,2850.5950685928287,0.1034331623108205,0.19887020919815124
2002-12-16 12:00:00,22.25,87.25,4.154463909721622,6.057847023479152,1.50542489463114,2860.91782332041,0.17892847786788704,0.17331002520420002
2002-12-16 12:00:00,26.75,88.25,5.766275732723184,4.925749605024044,0.930137897705321,2760.2675020328033,0.14804505910695703,0.13596386557898785
2002-12-16 12:00:00,26.25,89.25,-9.745212092488,5.735111212627083,1.2809619118947357,2772.3035354619205,-0.3460734567198329,0.15899469091033366
2002-12-16 12:00:00,26.75,89.25,-9.745212092488,5.735111212627083,1.2809619118947357,2760.2675020328033,-0.34457096911675156,0.1583044110075848
2002-12-16 12:00:00,22.75,88.75,3.8102215981760015,6.976445423247076,0.8263106409296362,2850.5950685928287,0.08974889484804112,0.19887020919815124
2002-12-16 12:00:00,23.25,86.25,3.8102215981760015,6.976445423247076,0.9672265741072044,2840.055230014247,0.10466590677499779,0.19813490311201817
2002-12-16 12:00:00,22.75,87.75,3.8102215981760015,6.976445423247076,0.9523005579861871,2850.5950685928287,0.1034331623108205,0.19887020919815124
2002-12-16 12:00:00,22.25,87.75,4.154463909721622,6.057847023479152,1.50542489463114,2860.91782332041,0.17892847786788704,0.17331002520420002
